Agg(open=22, high=22, low=20.8, close=21.06, volume=4475, vwap=21.2153, timestamp=1691395200000, transactions=30, otc=None)
Agg(open=21, high=21.26, low=21, close=21.26, volume=3838, vwap=21.2114, timestamp=1691398800000, transactions=39, otc=None)
Agg(open=21.3, high=21.7, low=21.3, close=21.7, volume=13440, vwap=21.5023, timestamp=1691402400000, transactions=83, otc=None)
Agg(open=21.71, high=21.84, low=20.9, close=21.39, volume=16587, vwap=21.3941, timestamp=1691406000000, transactions=122, otc=None)
Agg(open=21.45, high=21.7656, low=21.3, close=21.6, volume=48859, vwap=21.5414, timestamp=1691409600000, transactions=282, otc=None)
Agg(open=21.6, high=22.4833, low=21.41, close=21.68, volume=803347, vwap=21.9139, timestamp=1691413200000, transactions=4763, otc=None)
Agg(open=21.68, high=22.96, low=21.68, close=22.83, volume=809782, vwap=22.2964, timestamp=1691416800000, transactions=7285, otc=None)
Agg(open=22.8405, high=22.9932, low=22.43, close=22.95, volume=412221, vwap=22.7238, timestamp=1691420400000, transactions=4225, otc=None)
Agg(open=22.9401, high=23.44, low=22.75, close=23.28, volume=384425, vwap=23.162, timestamp=1691424000000, transactions=3506, otc=None)
Agg(open=23.278, high=23.45, low=23.04, close=23.4, volume=161282, vwap=23.2791, timestamp=1691427600000, transactions=2244, otc=None)
Agg(open=23.4, high=23.46, low=23.18, close=23.255, volume=260481, vwap=23.3077, timestamp=1691431200000, transactions=3318, otc=None)
Agg(open=23.2438, high=23.44, low=23.09, close=23.4201, volume=419244, vwap=23.2733, timestamp=1691434800000, transactions=4767, otc=None)
Agg(open=23.44, high=23.47, low=23.23, close=23.26, volume=3167, vwap=23.2779, timestamp=1691438400000, transactions=21, otc=None)
Agg(open=23.42, high=23.46, low=23.2731, close=23.2731, volume=5397, vwap=23.4157, timestamp=1691442000000, transactions=19, otc=None)
Agg(open=23.28, high=23.4, low=23.27, close=23.28, volume=2070, vwap=23.3071, timestamp=1691445600000, transactions=15, otc=None)
Agg(open=23.44, high=23.44, low=23.29, close=23.34, volume=824, vwap=23.3723, timestamp=1691449200000, transactions=8, otc=None)
Agg(open=23.25, high=23.25, low=23.25, close=23.25, volume=100, vwap=23.25, timestamp=1691481600000, transactions=1, otc=None)
Agg(open=23.3, high=23.3, low=23.3, close=23.3, volume=100, vwap=23.3, timestamp=1691485200000, transactions=1, otc=None)
Agg(open=23.26, high=23.26, low=23.26, close=23.26, volume=127, vwap=23.2605, timestamp=1691488800000, transactions=6, otc=None)
Agg(open=23.2, high=23.2, low=23.2, close=23.2, volume=800, vwap=23.2001, timestamp=1691492400000, transactions=4, otc=None)
Agg(open=23.2, high=23.32, low=23.1, close=23.28, volume=6791, vwap=23.2052, timestamp=1691496000000, transactions=73, otc=None)
Agg(open=23.28, high=23.28, low=22.7, close=22.98, volume=228990, vwap=22.965, timestamp=1691499600000, transactions=1756, otc=None)
Agg(open=23.015, high=23.85, low=23.015, close=23.29, volume=294857, vwap=23.4857, timestamp=1691503200000, transactions=3392, otc=None)
Agg(open=23.3, high=23.43, low=23.15, close=23.33, volume=161057, vwap=23.2728, timestamp=1691506800000, transactions=2068, otc=None)
Agg(open=23.33, high=23.38, low=23.15, close=23.28, volume=83809, vwap=23.2808, timestamp=1691510400000, transactions=1379, otc=None)
Agg(open=23.26, high=23.48, low=23.24, close=23.41, volume=71080, vwap=23.3744, timestamp=1691514000000, transactions=1176, otc=None)
Agg(open=23.41, high=23.52, low=23.35, close=23.498, volume=83484, vwap=23.4514, timestamp=1691517600000, transactions=1493, otc=None)
Agg(open=23.51, high=23.6, low=23.335, close=23.45, volume=250398, vwap=23.4359, timestamp=1691521200000, transactions=3351, otc=None)
Agg(open=23.43, high=23.43, low=23.25, close=23.25, volume=19305, vwap=23.4198, timestamp=1691524800000, transactions=8, otc=None)
Agg(open=23.07, high=23.07, low=23.07, close=23.07, volume=100, vwap=23.07, timestamp=1691528400000, transactions=1, otc=None)
Agg(open=23.4, high=23.4, low=23.4, close=23.4, volume=500, vwap=23.4, timestamp=1691532000000, transactions=1, otc=None)
Agg(open=23.36, high=23.36, low=23.36, close=23.36, volume=193, vwap=23.3311, timestamp=1691535600000, transactions=3, otc=None)
Agg(open=22.7517, high=23.23, low=22.7517, close=23.23, volume=2055, vwap=22.7809, timestamp=1691582400000, transactions=6, otc=None)
Agg(open=23.4, high=23.63, low=23.09, close=23.115, volume=54608, vwap=23.2869, timestamp=1691586000000, transactions=1106, otc=None)
Agg(open=23.12, high=23.325, low=22.76, close=22.76, volume=104231, vwap=23.0697, timestamp=1691589600000, transactions=1599, otc=None)
Agg(open=22.77, high=22.98, low=22.62, close=22.96, volume=117802, vwap=22.8211, timestamp=1691593200000, transactions=1360, otc=None)
Agg(open=22.97, high=23.32, low=22.97, close=23.08, volume=87299, vwap=23.1622, timestamp=1691596800000, transactions=1334, otc=None)
Agg(open=23.0957, high=23.17, low=23.03, close=23.12, volume=44116, vwap=23.0993, timestamp=1691600400000, transactions=566, otc=None)
