Agg(open=20, high=20, low=20, close=20, volume=100, vwap=20, timestamp=1700470800000, transactions=1, otc=None)
Agg(open=19.96, high=19.96, low=19.96, close=19.96, volume=839, vwap=19.9694, timestamp=1700474400000, transactions=4, otc=None)
Agg(open=19.9, high=19.9, low=19.83, close=19.83, volume=828, vwap=19.8553, timestamp=1700478000000, transactions=4, otc=None)
Agg(open=19.83, high=19.83, low=19.76, close=19.76, volume=3255, vwap=19.7974, timestamp=1700481600000, transactions=13, otc=None)
Agg(open=19.9, high=19.9, low=19.4977, close=19.7729, volume=2924, vwap=19.6638, timestamp=1700485200000, transactions=15, otc=None)
Agg(open=19.77, high=20.04, low=19.5, close=19.89, volume=260198, vwap=19.7791, timestamp=1700488800000, transactions=1742, otc=None)
Agg(open=19.88, high=19.88, low=19.49, close=19.66, volume=186822, vwap=19.6784, timestamp=1700492400000, transactions=2028, otc=None)
Agg(open=19.68, high=19.68, low=19.38, close=19.49, volume=94743, vwap=19.5203, timestamp=1700496000000, transactions=1187, otc=None)
Agg(open=19.485, high=19.6, low=19.4, close=19.5909, volume=125161, vwap=19.5236, timestamp=1700499600000, transactions=903, otc=None)
Agg(open=19.6, high=19.67, low=19.53, close=19.62, volume=62062, vwap=19.582, timestamp=1700503200000, transactions=923, otc=None)
Agg(open=19.62, high=19.67, low=19.41, close=19.41, volume=76845, vwap=19.5393, timestamp=1700506800000, transactions=1130, otc=None)
Agg(open=19.4, high=19.42, low=19.175, close=19.21, volume=233673, vwap=19.2763, timestamp=1700510400000, transactions=2365, otc=None)
Agg(open=19.22, high=19.25, low=19.1, close=19.21, volume=21202, vwap=19.2206, timestamp=1700514000000, transactions=12, otc=None)
Agg(open=19.21, high=19.38, low=19.21, close=19.38, volume=3346, vwap=19.3583, timestamp=1700517600000, transactions=11, otc=None)
Agg(open=19.22, high=19.22, low=19.2, close=19.2, volume=250, vwap=19.21, timestamp=1700521200000, transactions=3, otc=None)
Agg(open=19.2, high=19.2, low=19.2, close=19.2, volume=100, vwap=19.2, timestamp=1700524800000, transactions=1, otc=None)
Agg(open=19.67, high=19.67, low=19.02, close=19.0209, volume=14056, vwap=19.0401, timestamp=1700571600000, transactions=17, otc=None)
Agg(open=19.17, high=19.22, low=18.755, close=18.915, volume=96116, vwap=18.9843, timestamp=1700575200000, transactions=1137, otc=None)
Agg(open=18.9, high=19.04, low=18.81, close=18.94, volume=78299, vwap=18.9102, timestamp=1700578800000, transactions=1167, otc=None)
Agg(open=18.94, high=19.04, low=18.9, close=19.02, volume=58273, vwap=18.9697, timestamp=1700582400000, transactions=860, otc=None)
Agg(open=18.99, high=19.02, low=18.9, close=18.98, volume=44874, vwap=18.9569, timestamp=1700586000000, transactions=723, otc=None)
Agg(open=18.99, high=19.0284, low=18.85, close=18.85, volume=45891, vwap=18.9496, timestamp=1700589600000, transactions=714, otc=None)
Agg(open=18.84, high=18.97, low=18.84, close=18.93, volume=70322, vwap=18.9213, timestamp=1700593200000, transactions=987, otc=None)
Agg(open=18.93, high=18.9699, low=18.79, close=18.8, volume=131273, vwap=18.8759, timestamp=1700596800000, transactions=1961, otc=None)
Agg(open=18.8, high=18.8, low=18.7, close=18.7, volume=12188, vwap=18.7959, timestamp=1700600400000, transactions=10, otc=None)
Agg(open=18.8, high=18.8, low=18.8, close=18.8, volume=1000, vwap=18.8, timestamp=1700604000000, transactions=1, otc=None)
Agg(open=18.9, high=18.99, low=18.89, close=18.96, volume=1201, vwap=18.9367, timestamp=1700611200000, transactions=5, otc=None)
Agg(open=18.89, high=18.89, low=18.89, close=18.89, volume=9200, vwap=18.89, timestamp=1700658000000, transactions=3, otc=None)
Agg(open=19.04, high=19.18, low=18.85, close=19.1179, volume=54818, vwap=19.0366, timestamp=1700661600000, transactions=479, otc=None)
Agg(open=19.1399, high=19.37, low=18.97, close=19.34, volume=192978, vwap=19.1839, timestamp=1700665200000, transactions=1366, otc=None)
Agg(open=19.35, high=19.46, low=19.27, close=19.35, volume=71737, vwap=19.3787, timestamp=1700668800000, transactions=920, otc=None)
Agg(open=19.375, high=19.42, low=19.22, close=19.27, volume=45478, vwap=19.3217, timestamp=1700672400000, transactions=720, otc=None)
Agg(open=19.27, high=19.31, low=19.13, close=19.19, volume=26723, vwap=19.2445, timestamp=1700676000000, transactions=347, otc=None)
Agg(open=19.18, high=19.205, low=19.04, close=19.14, volume=39461, vwap=19.1157, timestamp=1700679600000, transactions=525, otc=None)
Agg(open=19.15, high=19.15, low=19.08, close=19.08, volume=80648, vwap=19.1207, timestamp=1700683200000, transactions=1136, otc=None)
Agg(open=19.09, high=19.09, low=19.09, close=19.09, volume=1655, vwap=19.09, timestamp=1700686800000, transactions=4, otc=None)
Agg(open=19.2, high=19.2, low=19.2, close=19.2, volume=100, vwap=19.2, timestamp=1700694000000, transactions=1, otc=None)
Agg(open=19.2194, high=19.2194, low=19.2194, close=19.2194, volume=150, vwap=19.2196, timestamp=1700697600000, transactions=2, otc=None)
Agg(open=19.45, high=19.45, low=19.45, close=19.45, volume=100, vwap=19.45, timestamp=1700816400000, transactions=1, otc=None)
Agg(open=19.68, high=19.68, low=19.68, close=19.68, volume=163, vwap=19.6769, timestamp=1700820000000, transactions=3, otc=None)
Agg(open=19.46, high=19.46, low=19.46, close=19.46, volume=100, vwap=19.46, timestamp=1700827200000, transactions=1, otc=None)
Agg(open=19.3, high=19.3503, low=19.3, close=19.35, volume=5055, vwap=19.3298, timestamp=1700830800000, transactions=8, otc=None)
Agg(open=19.33, high=19.41, low=19.05, close=19.2, volume=119210, vwap=19.1592, timestamp=1700834400000, transactions=942, otc=None)
Agg(open=19.21, high=19.31, low=19.07, close=19.155, volume=53085, vwap=19.1698, timestamp=1700838000000, transactions=847, otc=None)
