Agg(open=15.79, high=15.79, low=15.53, close=15.67, volume=106788, vwap=15.6414, timestamp=1695042000000, transactions=1182, otc=None)
Agg(open=15.66, high=15.71, low=15.62, close=15.71, volume=120258, vwap=15.6684, timestamp=1695045600000, transactions=1522, otc=None)
Agg(open=15.715, high=15.725, low=15.62, close=15.64, volume=104941, vwap=15.6747, timestamp=1695049200000, transactions=1260, otc=None)
Agg(open=15.635, high=15.645, low=15.59, close=15.605, volume=95270, vwap=15.6151, timestamp=1695052800000, transactions=1180, otc=None)
Agg(open=15.605, high=15.64, low=15.6, close=15.6, volume=80715, vwap=15.6164, timestamp=1695056400000, transactions=980, otc=None)
Agg(open=15.6, high=15.605, low=15.51, close=15.5325, volume=193463, vwap=15.5435, timestamp=1695060000000, transactions=1600, otc=None)
Agg(open=15.54, high=15.61, low=15.5, close=15.58, volume=452582, vwap=15.5698, timestamp=1695063600000, transactions=3231, otc=None)
Agg(open=15.58, high=15.58, low=15.58, close=15.58, volume=64023, vwap=15.58, timestamp=1695067200000, transactions=26, otc=None)
Agg(open=15.5, high=15.63, low=15.5, close=15.605, volume=123673, vwap=15.5846, timestamp=1695128400000, transactions=1378, otc=None)
Agg(open=15.605, high=15.63, low=15.55, close=15.57, volume=146511, vwap=15.5887, timestamp=1695132000000, transactions=1521, otc=None)
Agg(open=15.5707, high=15.5707, low=15.475, close=15.49, volume=265844, vwap=15.5133, timestamp=1695135600000, transactions=2074, otc=None)
Agg(open=15.48, high=15.53, low=15.465, close=15.49, volume=138655, vwap=15.4937, timestamp=1695139200000, transactions=1355, otc=None)
Agg(open=15.5, high=15.565, low=15.455, close=15.53, volume=135829, vwap=15.5265, timestamp=1695142800000, transactions=1393, otc=None)
Agg(open=15.535, high=15.54, low=15.495, close=15.5, volume=159546, vwap=15.516, timestamp=1695146400000, transactions=1586, otc=None)
Agg(open=15.5, high=15.58, low=15.5, close=15.58, volume=532474, vwap=15.538, timestamp=1695150000000, transactions=3748, otc=None)
Agg(open=15.57, high=15.57, low=15.57, close=15.57, volume=95363, vwap=15.57, timestamp=1695153600000, transactions=29, otc=None)
Agg(open=15.73, high=15.75, low=15.59, close=15.645, volume=60936, vwap=15.6678, timestamp=1695214800000, transactions=880, otc=None)
Agg(open=15.66, high=15.73, low=15.63, close=15.7, volume=112183, vwap=15.6802, timestamp=1695218400000, transactions=1400, otc=None)
Agg(open=15.7, high=15.71, low=15.66, close=15.665, volume=68944, vwap=15.6951, timestamp=1695222000000, transactions=1271, otc=None)
Agg(open=15.665, high=15.685, low=15.615, close=15.64, volume=199421, vwap=15.6542, timestamp=1695225600000, transactions=1663, otc=None)
Agg(open=15.63, high=15.67, low=15.615, close=15.651, volume=88751, vwap=15.646, timestamp=1695229200000, transactions=1080, otc=None)
Agg(open=15.65, high=15.675, low=15.57, close=15.58, volume=158030, vwap=15.6311, timestamp=1695232800000, transactions=2237, otc=None)
Agg(open=15.57, high=15.59, low=15.45, close=15.45, volume=493977, vwap=15.4951, timestamp=1695236400000, transactions=4511, otc=None)
Agg(open=15.45, high=15.45, low=15.45, close=15.45, volume=51217, vwap=15.45, timestamp=1695240000000, transactions=30, otc=None)
Agg(open=15.39, high=15.39, low=15.39, close=15.39, volume=100, vwap=15.39, timestamp=1695294000000, transactions=1, otc=None)
Agg(open=15.31, high=15.3151, low=15.19, close=15.21, volume=115792, vwap=15.2539, timestamp=1695301200000, transactions=1009, otc=None)
Agg(open=15.2, high=15.25, low=15.055, close=15.08, volume=129906, vwap=15.145, timestamp=1695304800000, transactions=1319, otc=None)
Agg(open=15.08, high=15.215, low=15.08, close=15.215, volume=356339, vwap=15.1108, timestamp=1695308400000, transactions=1462, otc=None)
Agg(open=15.21, high=15.21, low=15.045, close=15.095, volume=146150, vwap=15.1043, timestamp=1695312000000, transactions=1490, otc=None)
Agg(open=15.095, high=15.105, low=15.03, close=15.03, volume=182655, vwap=15.0782, timestamp=1695315600000, transactions=1956, otc=None)
Agg(open=15.03, high=15.04, low=14.885, close=14.915, volume=138613, vwap=14.9544, timestamp=1695319200000, transactions=1779, otc=None)
Agg(open=14.92, high=14.965, low=14.87, close=14.87, volume=662398, vwap=14.9172, timestamp=1695322800000, transactions=5241, otc=None)
Agg(open=14.87, high=14.87, low=14.87, close=14.87, volume=34006, vwap=14.87, timestamp=1695326400000, transactions=24, otc=None)
Agg(open=14.88, high=14.95, low=14.7917, close=14.84, volume=61537, vwap=14.8654, timestamp=1695387600000, transactions=875, otc=None)
Agg(open=14.84, high=14.95, low=14.83, close=14.94, volume=214627, vwap=14.8817, timestamp=1695391200000, transactions=1646, otc=None)
Agg(open=14.95, high=15.03, low=14.93, close=14.945, volume=125743, vwap=14.969, timestamp=1695394800000, transactions=1551, otc=None)
Agg(open=14.93, high=14.965, low=14.885, close=14.915, volume=137012, vwap=14.9175, timestamp=1695398400000, transactions=1535, otc=None)
Agg(open=14.91, high=14.92, low=14.825, close=14.845, volume=138977, vwap=14.8703, timestamp=1695402000000, transactions=1618, otc=None)
Agg(open=14.85, high=14.8562, low=14.8, close=14.805, volume=176616, vwap=14.8275, timestamp=1695405600000, transactions=1768, otc=None)
Agg(open=14.805, high=14.86, low=14.665, close=14.69, volume=426683, vwap=14.7334, timestamp=1695409200000, transactions=3683, otc=None)
Agg(open=14.68, high=14.68, low=14.68, close=14.68, volume=18189, vwap=14.68, timestamp=1695412800000, transactions=3, otc=None)
