Agg(open=11, high=11, low=11, close=11, volume=100, vwap=11, timestamp=1699880400000, transactions=1, otc=None)
Agg(open=10.86, high=10.91, low=10.72, close=10.76, volume=165291, vwap=10.8155, timestamp=1699884000000, transactions=1094, otc=None)
Agg(open=10.76, high=10.76, low=10.68, close=10.725, volume=253370, vwap=10.721, timestamp=1699887600000, transactions=1761, otc=None)
Agg(open=10.73, high=10.835, low=10.72, close=10.8011, volume=272000, vwap=10.7956, timestamp=1699891200000, transactions=1487, otc=None)
Agg(open=10.81, high=10.815, low=10.72, close=10.74, volume=231722, vwap=10.7644, timestamp=1699894800000, transactions=1589, otc=None)
Agg(open=10.735, high=10.78, low=10.72, close=10.7376, volume=120753, vwap=10.751, timestamp=1699898400000, transactions=1163, otc=None)
Agg(open=10.7375, high=10.75, low=10.715, close=10.75, volume=237637, vwap=10.7335, timestamp=1699902000000, transactions=1402, otc=None)
Agg(open=10.75, high=10.85, low=10.745, close=10.85, volume=354454, vwap=10.8181, timestamp=1699905600000, transactions=2755, otc=None)
Agg(open=10.85, high=10.85, low=10.85, close=10.85, volume=11071, vwap=10.85, timestamp=1699909200000, transactions=18, otc=None)
Agg(open=11.26, high=11.525, low=11.21, close=11.475, volume=239521, vwap=11.4466, timestamp=1699970400000, transactions=1154, otc=None)
Agg(open=11.47, high=11.64, low=11.445, close=11.64, volume=546923, vwap=11.5278, timestamp=1699974000000, transactions=3391, otc=None)
Agg(open=11.635, high=11.76, low=11.63, close=11.69, volume=852370, vwap=11.7001, timestamp=1699977600000, transactions=2826, otc=None)
Agg(open=11.69, high=11.69, low=11.61, close=11.62, volume=338416, vwap=11.6594, timestamp=1699981200000, transactions=2138, otc=None)
Agg(open=11.62, high=11.72, low=11.605, close=11.69, volume=388894, vwap=11.6618, timestamp=1699984800000, transactions=2725, otc=None)
Agg(open=11.69, high=11.71, low=11.665, close=11.71, volume=737864, vwap=11.6835, timestamp=1699988400000, transactions=3355, otc=None)
Agg(open=11.71, high=11.81, low=11.71, close=11.77, volume=1364797.0, vwap=11.7555, timestamp=1699992000000, transactions=10511, otc=None)
Agg(open=11.78, high=11.78, low=11.78, close=11.78, volume=28232, vwap=11.78, timestamp=1699995600000, transactions=21, otc=None)
Agg(open=11.82, high=11.885, low=11.75, close=11.82, volume=429925, vwap=11.8401, timestamp=1700056800000, transactions=1573, otc=None)
Agg(open=11.825, high=11.905, low=11.81, close=11.83, volume=1583011.0, vwap=11.8536, timestamp=1700060400000, transactions=7516, otc=None)
Agg(open=11.835, high=11.85, low=11.79, close=11.795, volume=272428, vwap=11.8185, timestamp=1700064000000, transactions=3021, otc=None)
Agg(open=11.8, high=11.83, low=11.76, close=11.76, volume=329138, vwap=11.7984, timestamp=1700067600000, transactions=2483, otc=None)
Agg(open=11.76, high=11.765, low=11.71, close=11.725, volume=266189, vwap=11.7356, timestamp=1700071200000, transactions=2521, otc=None)
Agg(open=11.72, high=11.735, low=11.675, close=11.71, volume=674056, vwap=11.7096, timestamp=1700074800000, transactions=3187, otc=None)
Agg(open=11.705, high=11.75, low=11.66, close=11.66, volume=1303538.0, vwap=11.7036, timestamp=1700078400000, transactions=4050, otc=None)
Agg(open=11.67, high=11.67, low=11.67, close=11.67, volume=90414, vwap=11.67, timestamp=1700082000000, transactions=21, otc=None)
Agg(open=11.7, high=11.72, low=11.55, close=11.555, volume=152440, vwap=11.6244, timestamp=1700143200000, transactions=883, otc=None)
Agg(open=11.565, high=11.59, low=11.4, close=11.435, volume=473376, vwap=11.4962, timestamp=1700146800000, transactions=2648, otc=None)
Agg(open=11.44, high=11.5, low=11.42, close=11.45, volume=539985, vwap=11.4458, timestamp=1700150400000, transactions=2206, otc=None)
Agg(open=11.45, high=11.48, low=11.42, close=11.435, volume=294087, vwap=11.4512, timestamp=1700154000000, transactions=2212, otc=None)
Agg(open=11.435, high=11.46, low=11.4, close=11.445, volume=717039, vwap=11.444, timestamp=1700157600000, transactions=2614, otc=None)
Agg(open=11.445, high=11.4575, low=11.385, close=11.385, volume=214032, vwap=11.4126, timestamp=1700161200000, transactions=1342, otc=None)
Agg(open=11.385, high=11.4059, low=11.34, close=11.345, volume=453674, vwap=11.3781, timestamp=1700164800000, transactions=2809, otc=None)
Agg(open=11.36, high=11.36, low=11.36, close=11.36, volume=37562, vwap=11.36, timestamp=1700168400000, transactions=20, otc=None)
Agg(open=11.36, high=11.51, low=11.285, close=11.3, volume=522481, vwap=11.4019, timestamp=1700229600000, transactions=1715, otc=None)
Agg(open=11.3, high=11.375, low=11.3, close=11.325, volume=627485, vwap=11.3375, timestamp=1700233200000, transactions=2961, otc=None)
Agg(open=11.33, high=11.33, low=11.25, close=11.28, volume=900656, vwap=11.2718, timestamp=1700236800000, transactions=3010, otc=None)
Agg(open=11.275, high=11.31, low=11.22, close=11.28, volume=266872, vwap=11.2691, timestamp=1700240400000, transactions=2333, otc=None)
Agg(open=11.275, high=11.33, low=11.27, close=11.305, volume=232418, vwap=11.2923, timestamp=1700244000000, transactions=1881, otc=None)
Agg(open=11.3, high=11.335, low=11.25, close=11.28, volume=1285046.0, vwap=11.2909, timestamp=1700247600000, transactions=5422, otc=None)
Agg(open=11.28, high=11.32, low=11.2, close=11.2, volume=3416304.0, vwap=11.2564, timestamp=1700251200000, transactions=10729, otc=None)
Agg(open=11.2, high=11.2, low=11.2, close=11.2, volume=32871, vwap=11.2, timestamp=1700254800000, transactions=22, otc=None)
