Agg(open=14.37, high=14.45, low=14.295, close=14.34, volume=68651, vwap=14.3408, timestamp=1682341200000, transactions=649, otc=None)
Agg(open=14.345, high=14.36, low=14.23, close=14.23, volume=106702, vwap=14.2972, timestamp=1682344800000, transactions=1254, otc=None)
Agg(open=14.24, high=14.24, low=14.15, close=14.19, volume=104302, vwap=14.1851, timestamp=1682348400000, transactions=1195, otc=None)
Agg(open=14.19, high=14.205, low=14.15, close=14.16, volume=107600, vwap=14.1793, timestamp=1682352000000, transactions=1161, otc=None)
Agg(open=14.165, high=14.285, low=14.14, close=14.28, volume=456636, vwap=14.2125, timestamp=1682355600000, transactions=3271, otc=None)
Agg(open=14.27, high=14.285, low=14.11, close=14.139, volume=357915, vwap=14.2116, timestamp=1682359200000, transactions=2102, otc=None)
Agg(open=14.135, high=14.25, low=14.135, close=14.21, volume=397792, vwap=14.2084, timestamp=1682362800000, transactions=3102, otc=None)
Agg(open=14.22, high=14.22, low=14.22, close=14.22, volume=28340, vwap=14.22, timestamp=1682366400000, transactions=13, otc=None)
Agg(open=14.15, high=14.29, low=14.15, close=14.16, volume=124461, vwap=14.2264, timestamp=1682427600000, transactions=954, otc=None)
Agg(open=14.17, high=14.23, low=14.115, close=14.14, volume=215450, vwap=14.1768, timestamp=1682431200000, transactions=2069, otc=None)
Agg(open=14.15, high=14.21, low=14.115, close=14.135, volume=143880, vwap=14.1679, timestamp=1682434800000, transactions=1070, otc=None)
Agg(open=14.14, high=14.22, low=14.13, close=14.16, volume=159941, vwap=14.1755, timestamp=1682438400000, transactions=1528, otc=None)
Agg(open=14.165, high=14.18, low=14.08, close=14.095, volume=147116, vwap=14.1274, timestamp=1682442000000, transactions=1505, otc=None)
Agg(open=14.095, high=14.25, low=14.095, close=14.185, volume=250945, vwap=14.1888, timestamp=1682445600000, transactions=2157, otc=None)
Agg(open=14.19, high=14.28, low=14.14, close=14.14, volume=544097, vwap=14.2031, timestamp=1682449200000, transactions=3450, otc=None)
Agg(open=14.15, high=14.15, low=14.15, close=14.15, volume=43780, vwap=14.15, timestamp=1682452800000, transactions=20, otc=None)
Agg(open=14.15, high=14.15, low=14.15, close=14.15, volume=101, vwap=14.1499, timestamp=1682506800000, transactions=2, otc=None)
Agg(open=14.14, high=14.14, low=14.14, close=14.14, volume=100, vwap=14.14, timestamp=1682510400000, transactions=1, otc=None)
Agg(open=14.01, high=14.16, low=13.965, close=14.005, volume=121356, vwap=14.0725, timestamp=1682514000000, transactions=1204, otc=None)
Agg(open=14.005, high=14.1, low=13.9909, close=14.085, volume=151615, vwap=14.0604, timestamp=1682517600000, transactions=1894, otc=None)
Agg(open=14.09, high=14.11, low=14.065, close=14.085, volume=92421, vwap=14.0872, timestamp=1682521200000, transactions=1242, otc=None)
Agg(open=14.09, high=14.1109, low=14.07, close=14.08, volume=83450, vwap=14.0963, timestamp=1682524800000, transactions=931, otc=None)
Agg(open=14.085, high=14.13, low=14.04, close=14.045, volume=168908, vwap=14.0987, timestamp=1682528400000, transactions=1622, otc=None)
Agg(open=14.04, high=14.055, low=13.98, close=13.995, volume=134134, vwap=14.0172, timestamp=1682532000000, transactions=1543, otc=None)
Agg(open=13.99, high=14.05, low=13.96, close=13.99, volume=549284, vwap=13.9946, timestamp=1682535600000, transactions=4208, otc=None)
Agg(open=14, high=14, low=14, close=14, volume=21256, vwap=14, timestamp=1682539200000, transactions=13, otc=None)
Agg(open=14.12, high=14.16, low=14, close=14.15, volume=64063, vwap=14.0634, timestamp=1682600400000, transactions=697, otc=None)
Agg(open=14.16, high=14.165, low=14.055, close=14.14, volume=136147, vwap=14.1113, timestamp=1682604000000, transactions=1487, otc=None)
Agg(open=14.14, high=14.24, low=14.09, close=14.235, volume=102039, vwap=14.1497, timestamp=1682607600000, transactions=1199, otc=None)
Agg(open=14.2309, high=14.3007, low=14.225, close=14.245, volume=114741, vwap=14.264, timestamp=1682611200000, transactions=1120, otc=None)
Agg(open=14.245, high=14.28, low=14.2129, close=14.27, volume=106620, vwap=14.2492, timestamp=1682614800000, transactions=1115, otc=None)
Agg(open=14.26, high=14.345, low=14.24, close=14.285, volume=153092, vwap=14.2835, timestamp=1682618400000, transactions=1443, otc=None)
Agg(open=14.28, high=14.295, low=14.21, close=14.24, volume=551350, vwap=14.2414, timestamp=1682622000000, transactions=3479, otc=None)
Agg(open=14.24, high=14.24, low=14.24, close=14.24, volume=25788, vwap=14.24, timestamp=1682625600000, transactions=13, otc=None)
Agg(open=14.24, high=14.345, low=14.22, close=14.3, volume=59577, vwap=14.2789, timestamp=1682686800000, transactions=715, otc=None)
Agg(open=14.29, high=14.52, low=14.285, close=14.47, volume=145931, vwap=14.4327, timestamp=1682690400000, transactions=1686, otc=None)
Agg(open=14.48, high=14.51, low=14.44, close=14.49, volume=126121, vwap=14.4758, timestamp=1682694000000, transactions=1502, otc=None)
Agg(open=14.485, high=14.5, low=14.455, close=14.465, volume=62282, vwap=14.4807, timestamp=1682697600000, transactions=925, otc=None)
Agg(open=14.465, high=14.465, low=14.4, close=14.425, volume=121749, vwap=14.4377, timestamp=1682701200000, transactions=1382, otc=None)
Agg(open=14.43, high=14.455, low=14.36, close=14.4, volume=141912, vwap=14.3972, timestamp=1682704800000, transactions=1490, otc=None)
Agg(open=14.4, high=14.42, low=14.36, close=14.42, volume=331713, vwap=14.3972, timestamp=1682708400000, transactions=2848, otc=None)
Agg(open=14.42, high=14.42, low=14.42, close=14.42, volume=30259, vwap=14.42, timestamp=1682712000000, transactions=16, otc=None)
