Agg(open=12.31, high=12.32, low=12.3, close=12.3, volume=1117, vwap=12.3075, timestamp=1672750800000, transactions=11, otc=None)
Agg(open=12.17, high=12.29, low=12.14, close=12.18, volume=157300, vwap=12.2016, timestamp=1672754400000, transactions=980, otc=None)
Agg(open=12.19, high=12.28, low=12.035, close=12.15, volume=163921, vwap=12.1296, timestamp=1672758000000, transactions=1511, otc=None)
Agg(open=12.1663, high=12.21, low=11.95, close=12.015, volume=123004, vwap=12.0864, timestamp=1672761600000, transactions=1239, otc=None)
Agg(open=12.01, high=12.04, low=11.94, close=11.945, volume=102857, vwap=11.9897, timestamp=1672765200000, transactions=1185, otc=None)
Agg(open=11.95, high=11.99, low=11.885, close=11.91, volume=142449, vwap=11.9505, timestamp=1672768800000, transactions=1475, otc=None)
Agg(open=11.915, high=11.93, low=11.795, close=11.87, volume=221699, vwap=11.8744, timestamp=1672772400000, transactions=2427, otc=None)
Agg(open=11.87, high=11.995, low=11.865, close=11.95, volume=534023, vwap=11.9507, timestamp=1672776000000, transactions=4627, otc=None)
Agg(open=11.95, high=11.95, low=11.95, close=11.95, volume=417930, vwap=11.95, timestamp=1672779600000, transactions=16, otc=None)
Agg(open=11.95, high=11.95, low=11.95, close=11.95, volume=100, vwap=11.95, timestamp=1672790400000, transactions=1, otc=None)
Agg(open=11.37, high=11.37, low=11.37, close=11.37, volume=200, vwap=11.37, timestamp=1672837200000, transactions=1, otc=None)
Agg(open=11.6, high=11.93, low=11.49, close=11.928, volume=79777, vwap=11.8031, timestamp=1672840800000, transactions=660, otc=None)
Agg(open=11.92, high=12.03, low=11.86, close=11.88, volume=139171, vwap=11.9071, timestamp=1672844400000, transactions=1558, otc=None)
Agg(open=11.88, high=12.04, low=11.88, close=12.03, volume=78967, vwap=11.9757, timestamp=1672848000000, transactions=912, otc=None)
Agg(open=12.04, high=12.0508, low=11.995, close=12.03, volume=73585, vwap=12.025, timestamp=1672851600000, transactions=972, otc=None)
Agg(open=12.04, high=12.04, low=11.92, close=11.935, volume=153864, vwap=11.9845, timestamp=1672855200000, transactions=1412, otc=None)
Agg(open=11.93, high=12.01, low=11.845, close=11.93, volume=148442, vwap=11.9447, timestamp=1672858800000, transactions=1648, otc=None)
Agg(open=11.93, high=11.985, low=11.855, close=11.955, volume=335775, vwap=11.9341, timestamp=1672862400000, transactions=2772, otc=None)
Agg(open=11.95, high=11.95, low=11.95, close=11.95, volume=28079, vwap=11.95, timestamp=1672866000000, transactions=12, otc=None)
Agg(open=11.89, high=11.99, low=11.79, close=11.87, volume=66851, vwap=11.8793, timestamp=1672927200000, transactions=624, otc=None)
Agg(open=11.865, high=11.92, low=11.69, close=11.71, volume=250868, vwap=11.8166, timestamp=1672930800000, transactions=2398, otc=None)
Agg(open=11.7078, high=11.755, low=11.65, close=11.695, volume=240513, vwap=11.6941, timestamp=1672934400000, transactions=1903, otc=None)
Agg(open=11.7, high=11.81, low=11.69, close=11.74, volume=212739, vwap=11.7501, timestamp=1672938000000, transactions=1808, otc=None)
Agg(open=11.74, high=11.83, low=11.72, close=11.785, volume=98394, vwap=11.7781, timestamp=1672941600000, transactions=1412, otc=None)
Agg(open=11.785, high=11.82, low=11.74, close=11.81, volume=133586, vwap=11.7669, timestamp=1672945200000, transactions=1486, otc=None)
Agg(open=11.81, high=11.91, low=11.79, close=11.91, volume=312145, vwap=11.8537, timestamp=1672948800000, transactions=3594, otc=None)
Agg(open=11.9, high=11.9, low=11.9, close=11.9, volume=16957, vwap=11.9, timestamp=1672952400000, transactions=7, otc=None)
Agg(open=12, high=12.22, low=11.94, close=12.15, volume=243197, vwap=12.1083, timestamp=1673013600000, transactions=1791, otc=None)
Agg(open=12.16, high=12.27, low=12.09, close=12.175, volume=404906, vwap=12.1917, timestamp=1673017200000, transactions=2814, otc=None)
Agg(open=12.175, high=12.175, low=12.01, close=12.02, volume=246268, vwap=12.0869, timestamp=1673020800000, transactions=2580, otc=None)
Agg(open=12.02, high=12.03, low=11.92, close=11.955, volume=173895, vwap=11.9616, timestamp=1673024400000, transactions=2264, otc=None)
Agg(open=11.955, high=11.99, low=11.93, close=11.96, volume=180690, vwap=11.9629, timestamp=1673028000000, transactions=2308, otc=None)
Agg(open=11.97, high=12, low=11.94, close=11.97, volume=220826, vwap=11.9732, timestamp=1673031600000, transactions=2219, otc=None)
Agg(open=11.97, high=12.19, low=11.96, close=12.14, volume=1220347.0, vwap=12.1081, timestamp=1673035200000, transactions=8977, otc=None)
Agg(open=12.14, high=12.14, low=12.14, close=12.14, volume=24985, vwap=12.14, timestamp=1673038800000, transactions=11, otc=None)
Agg(open=12.2, high=12.2, low=12.2, close=12.2, volume=400, vwap=12.2, timestamp=1673046000000, transactions=1, otc=None)
