Agg(open=3, high=3, low=3, close=3, volume=1970, vwap=3, timestamp=1699866000000, transactions=7, otc=None)
Agg(open=3.01, high=3.01, low=2.96, close=2.96, volume=500, vwap=2.9731, timestamp=1699869600000, transactions=9, otc=None)
Agg(open=2.99, high=2.99, low=2.99, close=2.99, volume=504, vwap=2.99, timestamp=1699873200000, transactions=5, otc=None)
Agg(open=2.99, high=3, low=2.99, close=3, volume=6866, vwap=2.9963, timestamp=1699876800000, transactions=33, otc=None)
Agg(open=2.9995, high=3, low=2.98, close=2.98, volume=4280, vwap=2.9973, timestamp=1699880400000, transactions=23, otc=None)
Agg(open=2.99, high=3, low=2.96, close=2.97, volume=1126136.0, vwap=2.9714, timestamp=1699884000000, transactions=1786, otc=None)
Agg(open=2.96, high=2.985, low=2.95, close=2.97, volume=1211674.0, vwap=2.9662, timestamp=1699887600000, transactions=1855, otc=None)
Agg(open=2.975, high=2.9952, low=2.97, close=2.9801, volume=1136068.0, vwap=2.9824, timestamp=1699891200000, transactions=1493, otc=None)
Agg(open=2.985, high=2.9882, low=2.96, close=2.9699, volume=945575, vwap=2.9697, timestamp=1699894800000, transactions=1561, otc=None)
Agg(open=2.965, high=2.9789, low=2.96, close=2.9703, volume=940660, vwap=2.9679, timestamp=1699898400000, transactions=1792, otc=None)
Agg(open=2.975, high=2.9799, low=2.96, close=2.965, volume=327873, vwap=2.9664, timestamp=1699902000000, transactions=1049, otc=None)
Agg(open=2.965, high=2.97, low=2.95, close=2.95, volume=1185772.0, vwap=2.9597, timestamp=1699905600000, transactions=2388, otc=None)
Agg(open=2.96, high=2.97, low=2.96, close=2.96, volume=49790, vwap=2.9601, timestamp=1699909200000, transactions=21, otc=None)
Agg(open=2.97, high=2.98, low=2.97, close=2.98, volume=742, vwap=2.9733, timestamp=1699912800000, transactions=5, otc=None)
Agg(open=2.98, high=2.98, low=2.98, close=2.98, volume=100, vwap=2.98, timestamp=1699916400000, transactions=1, otc=None)
Agg(open=2.98, high=2.98, low=2.98, close=2.98, volume=7489, vwap=2.98, timestamp=1699920000000, transactions=2, otc=None)
Agg(open=2.975, high=2.98, low=2.975, close=2.98, volume=250, vwap=2.9777, timestamp=1699963200000, transactions=2, otc=None)
Agg(open=2.9701, high=3.02, low=2.97, close=3.01, volume=37795, vwap=2.994, timestamp=1699966800000, transactions=77, otc=None)
