Agg(open=3.83, high=3.83, low=3.83, close=3.83, volume=206, vwap=3.8335, timestamp=1681113600000, transactions=6, otc=None)
Agg(open=3.8, high=3.8, low=3.8, close=3.8, volume=205, vwap=3.7996, timestamp=1681120800000, transactions=10, otc=None)
Agg(open=3.8, high=3.8, low=3.77, close=3.77, volume=552, vwap=3.7946, timestamp=1681124400000, transactions=6, otc=None)
Agg(open=3.8, high=3.81, low=3.7205, close=3.7205, volume=15320, vwap=3.7845, timestamp=1681128000000, transactions=97, otc=None)
Agg(open=3.7885, high=3.85, low=3.7115, close=3.8299, volume=432493, vwap=3.7722, timestamp=1681131600000, transactions=2336, otc=None)
Agg(open=3.8261, high=3.88, low=3.78, close=3.835, volume=556052, vwap=3.8265, timestamp=1681135200000, transactions=2811, otc=None)
Agg(open=3.835, high=3.895, low=3.83, close=3.885, volume=503620, vwap=3.864, timestamp=1681138800000, transactions=2254, otc=None)
Agg(open=3.885, high=3.93, low=3.86, close=3.9, volume=473242, vwap=3.8891, timestamp=1681142400000, transactions=2412, otc=None)
Agg(open=3.905, high=3.93, low=3.89, close=3.915, volume=216516, vwap=3.9106, timestamp=1681146000000, transactions=1452, otc=None)
Agg(open=3.915, high=3.98, low=3.91, close=3.98, volume=269431, vwap=3.9335, timestamp=1681149600000, transactions=1452, otc=None)
Agg(open=3.9785, high=4.01, low=3.95, close=4.005, volume=845994, vwap=3.9824, timestamp=1681153200000, transactions=3761, otc=None)
Agg(open=4, high=4, low=3.9323, close=3.9605, volume=270900, vwap=3.9991, timestamp=1681156800000, transactions=41, otc=None)
Agg(open=3.98, high=4.02, low=3.98, close=4.02, volume=7605, vwap=4.0095, timestamp=1681160400000, transactions=38, otc=None)
Agg(open=4.02, high=4.04, low=4.02, close=4.03, volume=8862, vwap=4.028, timestamp=1681164000000, transactions=24, otc=None)
Agg(open=4.04, high=4.0999, low=4.04, close=4.04, volume=6491, vwap=4.0614, timestamp=1681167600000, transactions=32, otc=None)
Agg(open=4.04, high=4.04, low=4.04, close=4.04, volume=100, vwap=4.04, timestamp=1681200000000, transactions=1, otc=None)
Agg(open=4.09, high=4.09, low=4.08, close=4.08, volume=3202, vwap=4.0837, timestamp=1681203600000, transactions=7, otc=None)
Agg(open=4.09, high=4.12, low=4.09, close=4.12, volume=1416, vwap=4.0981, timestamp=1681207200000, transactions=12, otc=None)
Agg(open=4.13, high=4.13, low=4.08, close=4.08, volume=1699, vwap=4.1026, timestamp=1681210800000, transactions=22, otc=None)
Agg(open=4.11, high=4.14, low=4.04, close=4.05, volume=15833, vwap=4.0924, timestamp=1681214400000, transactions=94, otc=None)
Agg(open=4.04, high=4.085, low=3.99, close=4.0583, volume=472984, vwap=4.0387, timestamp=1681218000000, transactions=2914, otc=None)
Agg(open=4.05, high=4.11, low=4.05, close=4.065, volume=513970, vwap=4.0833, timestamp=1681221600000, transactions=3016, otc=None)
Agg(open=4.07, high=4.07, low=4, close=4.015, volume=396564, vwap=4.0258, timestamp=1681225200000, transactions=2064, otc=None)
Agg(open=4.015, high=4.06, low=4.01, close=4.045, volume=230465, vwap=4.0425, timestamp=1681228800000, transactions=1490, otc=None)
Agg(open=4.045, high=4.085, low=4.04, close=4.065, volume=266024, vwap=4.0661, timestamp=1681232400000, transactions=1287, otc=None)
Agg(open=4.07, high=4.07, low=4.05, close=4.055, volume=211061, vwap=4.0617, timestamp=1681236000000, transactions=1279, otc=None)
Agg(open=4.055, high=4.09, low=4.045, close=4.07, volume=493577, vwap=4.0646, timestamp=1681239600000, transactions=2936, otc=None)
Agg(open=4.08, high=4.09, low=4.0384, close=4.0384, volume=36569, vwap=4.0707, timestamp=1681243200000, transactions=18, otc=None)
Agg(open=4.07, high=4.0884, low=4.037, close=4.08, volume=8580, vwap=4.0816, timestamp=1681246800000, transactions=18, otc=None)
Agg(open=4.08, high=4.09, low=4.03, close=4.08, volume=4085, vwap=4.0669, timestamp=1681254000000, transactions=20, otc=None)
Agg(open=4.08, high=4.08, low=4.08, close=4.08, volume=119, vwap=4.08, timestamp=1681286400000, transactions=1, otc=None)
Agg(open=4.09, high=4.09, low=4.06, close=4.06, volume=597, vwap=4.08, timestamp=1681297200000, transactions=6, otc=None)
Agg(open=4.0336, high=4.14, low=4.03, close=4.09, volume=10713, vwap=4.1033, timestamp=1681300800000, transactions=71, otc=None)
Agg(open=4.1, high=4.15, low=4.04, close=4.06, volume=364296, vwap=4.1011, timestamp=1681304400000, transactions=2282, otc=None)
Agg(open=4.0513, high=4.08, low=3.96, close=3.99, volume=537013, vwap=4.0196, timestamp=1681308000000, transactions=3676, otc=None)
