Agg(open=6.81, high=6.98, low=6.81, close=6.91, volume=3001, vwap=6.8826, timestamp=1688976000000, transactions=12, otc=None)
Agg(open=6.8, high=6.8, low=6.8, close=6.8, volume=181, vwap=6.8, timestamp=1688986800000, transactions=2, otc=None)
Agg(open=6.64, high=6.8, low=6.64, close=6.8, volume=1613, vwap=6.7192, timestamp=1688990400000, transactions=10, otc=None)
Agg(open=6.82, high=6.995, low=6.78, close=6.9892, volume=253499, vwap=6.9214, timestamp=1688994000000, transactions=1460, otc=None)
Agg(open=6.985, high=7.01, low=6.89, close=6.905, volume=436168, vwap=6.956, timestamp=1688997600000, transactions=1931, otc=None)
Agg(open=6.905, high=6.9186, low=6.87, close=6.915, volume=205715, vwap=6.8943, timestamp=1689001200000, transactions=1185, otc=None)
Agg(open=6.915, high=6.93, low=6.8913, close=6.915, volume=192799, vwap=6.9135, timestamp=1689004800000, transactions=991, otc=None)
Agg(open=6.915, high=6.92, low=6.9, close=6.92, volume=123859, vwap=6.9099, timestamp=1689008400000, transactions=851, otc=None)
Agg(open=6.915, high=6.94, low=6.9, close=6.92, volume=104701, vwap=6.9166, timestamp=1689012000000, transactions=882, otc=None)
Agg(open=6.92, high=6.92, low=6.87, close=6.91, volume=544726, vwap=6.8912, timestamp=1689015600000, transactions=2791, otc=None)
Agg(open=6.91, high=6.92, low=6.9, close=6.92, volume=62954, vwap=6.9101, timestamp=1689019200000, transactions=24, otc=None)
Agg(open=6.92, high=6.92, low=6.9182, close=6.9182, volume=200, vwap=6.9191, timestamp=1689022800000, transactions=2, otc=None)
Agg(open=6.93, high=6.93, low=6.93, close=6.93, volume=222, vwap=6.93, timestamp=1689076800000, transactions=1, otc=None)
Agg(open=6.94, high=7.01, low=6.891, close=6.99, volume=384350, vwap=6.9572, timestamp=1689080400000, transactions=1704, otc=None)
Agg(open=6.9801, high=7.14, low=6.97, close=7.1391, volume=513821, vwap=7.0675, timestamp=1689084000000, transactions=2070, otc=None)
Agg(open=7.14, high=7.18, low=7.11, close=7.16, volume=338311, vwap=7.1413, timestamp=1689087600000, transactions=1919, otc=None)
Agg(open=7.16, high=7.23, low=7.16, close=7.2, volume=417220, vwap=7.1936, timestamp=1689091200000, transactions=2104, otc=None)
Agg(open=7.2, high=7.22, low=7.18, close=7.21, volume=246076, vwap=7.2029, timestamp=1689094800000, transactions=1302, otc=None)
