Agg(open=12.95, high=13, low=12.95, close=13, volume=607, vwap=12.9885, timestamp=1684753200000, transactions=7, otc=None)
Agg(open=12.99, high=13.07, low=12.985, close=13.05, volume=222256, vwap=13.0205, timestamp=1684947600000, transactions=2745, otc=None)
Agg(open=13.045, high=13.12, low=13.045, close=13.07, volume=217848, vwap=13.0798, timestamp=1684951200000, transactions=2985, otc=None)
Agg(open=13.065, high=13.17, low=13.05, close=13.15, volume=718157, vwap=13.1236, timestamp=1684954800000, transactions=6386, otc=None)
Agg(open=13.13, high=13.13, low=13.13, close=13.13, volume=17703, vwap=13.13, timestamp=1684958400000, transactions=16, otc=None)
Agg(open=12.9815, high=13.235, low=12.9815, close=13.12, volume=145095, vwap=13.118, timestamp=1685019600000, transactions=1310, otc=None)
Agg(open=13.12, high=13.12, low=12.8899, close=12.895, volume=178913, vwap=12.9517, timestamp=1685023200000, transactions=1877, otc=None)
Agg(open=12.8992, high=13, low=12.8, close=13, volume=315186, vwap=12.8988, timestamp=1685026800000, transactions=2633, otc=None)
Agg(open=12.9999, high=13.205, low=12.99, close=13.1, volume=542583, vwap=13.1236, timestamp=1685030400000, transactions=4742, otc=None)
Agg(open=13.1, high=13.205, low=13.07, close=13.1786, volume=154989, vwap=13.1511, timestamp=1685034000000, transactions=1774, otc=None)
Agg(open=13.18, high=13.225, low=13.15, close=13.175, volume=196574, vwap=13.1823, timestamp=1685037600000, transactions=2155, otc=None)
Agg(open=13.18, high=13.23, low=13.18, close=13.19, volume=389353, vwap=13.1984, timestamp=1685041200000, transactions=3821, otc=None)
Agg(open=13.19, high=13.2, low=13.19, close=13.19, volume=14266, vwap=13.1907, timestamp=1685044800000, transactions=16, otc=None)
Agg(open=13.2, high=13.22, low=13.18, close=13.22, volume=1670, vwap=13.1997, timestamp=1685048400000, transactions=7, otc=None)
Agg(open=13.22, high=13.24, low=13.22, close=13.22, volume=850, vwap=13.2247, timestamp=1685052000000, transactions=5, otc=None)
Agg(open=13.2001, high=13.2001, low=13.17, close=13.17, volume=901, vwap=13.195, timestamp=1685055600000, transactions=8, otc=None)
Agg(open=13.25, high=13.25, low=13.25, close=13.25, volume=301, vwap=13.2498, timestamp=1685088000000, transactions=3, otc=None)
Agg(open=13.29, high=13.3, low=13.26, close=13.26, volume=770, vwap=13.2856, timestamp=1685098800000, transactions=7, otc=None)
Agg(open=13.2034, high=13.2034, low=13.2034, close=13.2034, volume=1020, vwap=13.2041, timestamp=1685102400000, transactions=8, otc=None)
Agg(open=13.28, high=13.51, low=13.24, close=13.385, volume=207750, vwap=13.3759, timestamp=1685106000000, transactions=1894, otc=None)
Agg(open=13.39, high=13.42, low=13.2906, close=13.35, volume=139646, vwap=13.3475, timestamp=1685109600000, transactions=1838, otc=None)
Agg(open=13.355, high=13.385, low=13.27, close=13.285, volume=160411, vwap=13.3281, timestamp=1685113200000, transactions=1807, otc=None)
Agg(open=13.28, high=13.38, low=13.28, close=13.345, volume=107252, vwap=13.3406, timestamp=1685116800000, transactions=1401, otc=None)
Agg(open=13.345, high=13.46, low=13.345, close=13.36, volume=143915, vwap=13.3963, timestamp=1685120400000, transactions=1887, otc=None)
Agg(open=13.37, high=13.42, low=13.3601, close=13.4, volume=124413, vwap=13.3916, timestamp=1685124000000, transactions=1620, otc=None)
Agg(open=13.405, high=13.47, low=13.4, close=13.44, volume=367155, vwap=13.4355, timestamp=1685127600000, transactions=3917, otc=None)
Agg(open=13.4115, high=13.46, low=13.4115, close=13.46, volume=885, vwap=13.4251, timestamp=1685131200000, transactions=6, otc=None)
Agg(open=13.45, high=13.45, low=13.45, close=13.45, volume=200, vwap=13.45, timestamp=1685134800000, transactions=1, otc=None)
Agg(open=13.41, high=13.41, low=13.41, close=13.41, volume=122, vwap=13.41, timestamp=1685142000000, transactions=1, otc=None)
