Agg(open=1.54, high=1.54, low=1.54, close=1.54, volume=138, vwap=1.54, timestamp=1696838400000, transactions=1, otc=None)
Agg(open=1.55, high=1.635, low=1.54, close=1.565, volume=2385879.0, vwap=1.6038, timestamp=1696856400000, transactions=2153, otc=None)
Agg(open=1.565, high=1.595, low=1.55, close=1.59, volume=809613, vwap=1.582, timestamp=1696860000000, transactions=1136, otc=None)
Agg(open=1.585, high=1.59, low=1.58, close=1.59, volume=354306, vwap=1.5873, timestamp=1696863600000, transactions=552, otc=None)
Agg(open=1.585, high=1.59, low=1.58, close=1.59, volume=244844, vwap=1.588, timestamp=1696867200000, transactions=584, otc=None)
Agg(open=1.585, high=1.59, low=1.58, close=1.59, volume=197739, vwap=1.5885, timestamp=1696870800000, transactions=380, otc=None)
Agg(open=1.59, high=1.59, low=1.58, close=1.585, volume=173251, vwap=1.5886, timestamp=1696874400000, transactions=540, otc=None)
Agg(open=1.585, high=1.59, low=1.58, close=1.585, volume=508811, vwap=1.5859, timestamp=1696878000000, transactions=1071, otc=None)
Agg(open=1.59, high=1.59, low=1.58, close=1.58, volume=6514, vwap=1.5877, timestamp=1696881600000, transactions=2, otc=None)
Agg(open=1.59, high=1.6, low=1.59, close=1.6, volume=18388, vwap=1.5954, timestamp=1696885200000, transactions=5, otc=None)
Agg(open=1.59, high=1.6, low=1.59, close=1.6, volume=1605, vwap=1.5981, timestamp=1696924800000, transactions=12, otc=None)
Agg(open=1.59, high=1.6, low=1.59, close=1.6, volume=1314, vwap=1.5928, timestamp=1696928400000, transactions=5, otc=None)
Agg(open=1.6, high=1.6, low=1.6, close=1.6, volume=186, vwap=1.6, timestamp=1696932000000, transactions=1, otc=None)
Agg(open=1.6, high=1.6, low=1.6, close=1.6, volume=11509, vwap=1.6, timestamp=1696935600000, transactions=4, otc=None)
Agg(open=1.59, high=1.61, low=1.59, close=1.61, volume=1604, vwap=1.604, timestamp=1696939200000, transactions=7, otc=None)
