Agg(open=21.1001, high=21.36, low=21.1001, close=21.36, volume=306, vwap=21.2708, timestamp=1689595200000, transactions=4, otc=None)
Agg(open=21.46, high=21.52, low=21.28, close=21.47, volume=192474, vwap=21.4269, timestamp=1689598800000, transactions=2254, otc=None)
Agg(open=21.47, high=21.52, low=21.27, close=21.28, volume=278114, vwap=21.3867, timestamp=1689602400000, transactions=3321, otc=None)
Agg(open=21.28, high=21.495, low=21.28, close=21.465, volume=267490, vwap=21.4215, timestamp=1689606000000, transactions=3011, otc=None)
Agg(open=21.47, high=21.505, low=21.435, close=21.49, volume=296053, vwap=21.4818, timestamp=1689609600000, transactions=2984, otc=None)
Agg(open=21.485, high=21.51, low=21.385, close=21.4, volume=366084, vwap=21.4659, timestamp=1689613200000, transactions=2926, otc=None)
Agg(open=21.4, high=21.445, low=21.37, close=21.375, volume=368526, vwap=21.4141, timestamp=1689616800000, transactions=3222, otc=None)
Agg(open=21.37, high=21.4, low=21.32, close=21.33, volume=792815, vwap=21.3602, timestamp=1689620400000, transactions=6694, otc=None)
Agg(open=21.34, high=21.34, low=21.34, close=21.34, volume=28157, vwap=21.34, timestamp=1689624000000, transactions=31, otc=None)
Agg(open=21.31, high=21.31, low=21.3, close=21.3, volume=450, vwap=21.3044, timestamp=1689681600000, transactions=4, otc=None)
Agg(open=21.33, high=21.495, low=21.26, close=21.39, volume=195297, vwap=21.4169, timestamp=1689685200000, transactions=1884, otc=None)
Agg(open=21.3907, high=21.49, low=21.38, close=21.4089, volume=221701, vwap=21.4377, timestamp=1689688800000, transactions=2822, otc=None)
Agg(open=21.41, high=21.42, low=21.36, close=21.39, volume=148815, vwap=21.3914, timestamp=1689692400000, transactions=1952, otc=None)
Agg(open=21.39, high=21.4, low=21.26, close=21.26, volume=167164, vwap=21.3156, timestamp=1689696000000, transactions=2074, otc=None)
Agg(open=21.265, high=21.28, low=21.22, close=21.24, volume=236281, vwap=21.2521, timestamp=1689699600000, transactions=2267, otc=None)
Agg(open=21.24, high=21.25, low=21.08, close=21.1, volume=568156, vwap=21.1648, timestamp=1689703200000, transactions=4950, otc=None)
Agg(open=21.1, high=21.21, low=21.07, close=21.19, volume=1201993.0, vwap=21.1295, timestamp=1689706800000, transactions=8367, otc=None)
Agg(open=21.18, high=21.18, low=21.18, close=21.18, volume=30953, vwap=21.18, timestamp=1689710400000, transactions=19, otc=None)
Agg(open=21.27, high=21.27, low=21.25, close=21.25, volume=703, vwap=21.2571, timestamp=1689764400000, transactions=9, otc=None)
Agg(open=21.29, high=21.52, low=21.29, close=21.44, volume=508888, vwap=21.4258, timestamp=1689771600000, transactions=3859, otc=None)
Agg(open=21.43, high=21.6, low=21.39, close=21.43, volume=563068, vwap=21.4904, timestamp=1689775200000, transactions=5418, otc=None)
Agg(open=21.435, high=21.51, low=21.415, close=21.505, volume=210868, vwap=21.4525, timestamp=1689778800000, transactions=2459, otc=None)
Agg(open=21.51, high=21.575, low=21.49, close=21.515, volume=297331, vwap=21.5253, timestamp=1689782400000, transactions=3229, otc=None)
Agg(open=21.515, high=21.615, low=21.5, close=21.6, volume=213933, vwap=21.5568, timestamp=1689786000000, transactions=2466, otc=None)
Agg(open=21.6, high=21.62, low=21.57, close=21.585, volume=231227, vwap=21.5952, timestamp=1689789600000, transactions=2891, otc=None)
Agg(open=21.585, high=21.67, low=21.5822, close=21.65, volume=801440, vwap=21.6321, timestamp=1689793200000, transactions=7510, otc=None)
Agg(open=21.66, high=21.66, low=21.66, close=21.66, volume=51669, vwap=21.66, timestamp=1689796800000, transactions=35, otc=None)
Agg(open=21.35, high=21.35, low=21.31, close=21.31, volume=1200, vwap=21.3372, timestamp=1689807600000, transactions=5, otc=None)
Agg(open=21.69, high=21.73, low=21.49, close=21.51, volume=171413, vwap=21.5859, timestamp=1689858000000, transactions=2017, otc=None)
Agg(open=21.5099, high=21.58, low=21.45, close=21.55, volume=312949, vwap=21.5219, timestamp=1689861600000, transactions=4015, otc=None)
Agg(open=21.56, high=21.7075, low=21.555, close=21.695, volume=178929, vwap=21.6174, timestamp=1689865200000, transactions=2824, otc=None)
Agg(open=21.695, high=21.72, low=21.65, close=21.655, volume=175206, vwap=21.6925, timestamp=1689868800000, transactions=2397, otc=None)
Agg(open=21.65, high=21.7, low=21.65, close=21.685, volume=122877, vwap=21.6755, timestamp=1689872400000, transactions=2003, otc=None)
Agg(open=21.685, high=21.76, low=21.66, close=21.73, volume=191904, vwap=21.7269, timestamp=1689876000000, transactions=2885, otc=None)
Agg(open=21.74, high=21.77, low=21.66, close=21.735, volume=893770, vwap=21.715, timestamp=1689879600000, transactions=9170, otc=None)
