Agg(open=21.19, high=21.3516, low=20.89, close=21, volume=266479, vwap=21.1236, timestamp=1687266000000, transactions=3019, otc=None)
Agg(open=20.98, high=21.19, low=20.77, close=20.96, volume=427150, vwap=20.9578, timestamp=1687269600000, transactions=6146, otc=None)
Agg(open=20.95, high=21.03, low=20.79, close=20.995, volume=425981, vwap=20.9354, timestamp=1687273200000, transactions=4978, otc=None)
Agg(open=21, high=21.425, low=20.99, close=21.305, volume=442738, vwap=21.2635, timestamp=1687276800000, transactions=5048, otc=None)
Agg(open=21.31, high=21.34, low=21.18, close=21.195, volume=370770, vwap=21.2791, timestamp=1687280400000, transactions=4092, otc=None)
Agg(open=21.2, high=21.46, low=21.19, close=21.295, volume=245317, vwap=21.3474, timestamp=1687284000000, transactions=3942, otc=None)
Agg(open=21.3, high=21.42, low=21.19, close=21.33, volume=770480, vwap=21.3478, timestamp=1687287600000, transactions=8788, otc=None)
Agg(open=21.34, high=21.34, low=21.34, close=21.34, volume=36753, vwap=21.34, timestamp=1687291200000, transactions=17, otc=None)
Agg(open=21.41, high=21.41, low=21.41, close=21.41, volume=500, vwap=21.41, timestamp=1687345200000, transactions=1, otc=None)
Agg(open=21.01, high=21.28, low=20.78, close=20.82, volume=310154, vwap=21.0267, timestamp=1687352400000, transactions=3945, otc=None)
Agg(open=20.83, high=21.45, low=20.8, close=21.435, volume=280676, vwap=21.1774, timestamp=1687356000000, transactions=4361, otc=None)
Agg(open=21.43, high=21.62, low=21.2, close=21.54, volume=354266, vwap=21.4194, timestamp=1687359600000, transactions=5213, otc=None)
Agg(open=21.53, high=21.57, low=21.38, close=21.41, volume=254141, vwap=21.4805, timestamp=1687363200000, transactions=3826, otc=None)
Agg(open=21.42, high=21.6, low=21.365, close=21.5871, volume=185378, vwap=21.4504, timestamp=1687366800000, transactions=2999, otc=None)
Agg(open=21.595, high=21.77, low=21.51, close=21.68, volume=271116, vwap=21.6471, timestamp=1687370400000, transactions=4936, otc=None)
Agg(open=21.68, high=21.71, low=21.56, close=21.57, volume=1108044.0, vwap=21.6351, timestamp=1687374000000, transactions=13002, otc=None)
Agg(open=21.57, high=21.57, low=21.57, close=21.57, volume=11114, vwap=21.57, timestamp=1687377600000, transactions=10, otc=None)
Agg(open=21.21, high=21.21, low=21.15, close=21.15, volume=495, vwap=21.1905, timestamp=1687431600000, transactions=6, otc=None)
Agg(open=21.37, high=21.46, low=20.59, close=20.88, volume=397974, vwap=20.85, timestamp=1687438800000, transactions=4620, otc=None)
Agg(open=20.89, high=21.1316, low=20.72, close=21.1, volume=559518, vwap=20.9362, timestamp=1687442400000, transactions=6491, otc=None)
Agg(open=21.1, high=21.22, low=21.01, close=21.105, volume=236634, vwap=21.1223, timestamp=1687446000000, transactions=3393, otc=None)
Agg(open=21.11, high=21.19, low=21.01, close=21.05, volume=216087, vwap=21.0978, timestamp=1687449600000, transactions=3226, otc=None)
Agg(open=21.05, high=21.07, low=20.82, close=20.86, volume=244422, vwap=20.9416, timestamp=1687453200000, transactions=2926, otc=None)
Agg(open=20.84, high=20.95, low=20.83, close=20.8976, volume=186553, vwap=20.8861, timestamp=1687456800000, transactions=3008, otc=None)
Agg(open=20.89, high=20.9199, low=20.71, close=20.77, volume=712060, vwap=20.805, timestamp=1687460400000, transactions=9770, otc=None)
Agg(open=20.77, high=20.77, low=20.71, close=20.71, volume=26811, vwap=20.7683, timestamp=1687464000000, transactions=23, otc=None)
Agg(open=20.75, high=20.75, low=20.75, close=20.75, volume=200, vwap=20.75, timestamp=1687474800000, transactions=1, otc=None)
Agg(open=20.57, high=20.57, low=20.55, close=20.55, volume=1443, vwap=20.563, timestamp=1687507200000, transactions=6, otc=None)
Agg(open=20.55, high=20.55, low=20.55, close=20.55, volume=150, vwap=20.55, timestamp=1687510800000, transactions=2, otc=None)
Agg(open=20.57, high=20.57, low=20.57, close=20.57, volume=111, vwap=20.571, timestamp=1687518000000, transactions=2, otc=None)
Agg(open=20.57, high=20.85, low=20.51, close=20.52, volume=25356, vwap=20.6293, timestamp=1687521600000, transactions=126, otc=None)
Agg(open=20.5, high=20.66, low=20.36, close=20.58, volume=300314, vwap=20.5144, timestamp=1687525200000, transactions=3050, otc=None)
Agg(open=20.63, high=20.6473, low=20.4, close=20.58, volume=455576, vwap=20.484, timestamp=1687528800000, transactions=5695, otc=None)
Agg(open=20.5636, high=20.62, low=20.38, close=20.44, volume=382585, vwap=20.5053, timestamp=1687532400000, transactions=4588, otc=None)
Agg(open=20.445, high=20.485, low=20.25, close=20.31, volume=338445, vwap=20.3634, timestamp=1687536000000, transactions=4484, otc=None)
Agg(open=20.31, high=20.92, low=20.31, close=20.69, volume=348524, vwap=20.6326, timestamp=1687539600000, transactions=4809, otc=None)
Agg(open=20.69, high=20.775, low=20.68, close=20.73, volume=268492, vwap=20.7371, timestamp=1687543200000, transactions=3494, otc=None)
Agg(open=20.73, high=20.85, low=20.6325, close=20.82, volume=799594, vwap=20.7735, timestamp=1687546800000, transactions=9161, otc=None)
Agg(open=20.83, high=20.92, low=20.83, close=20.92, volume=64114, vwap=20.9086, timestamp=1687550400000, transactions=7, otc=None)
