Agg(open=14.92, high=14.92, low=14.92, close=14.92, volume=506, vwap=14.9199, timestamp=1692014400000, transactions=4, otc=None)
Agg(open=14.9, high=14.92, low=14.8001, close=14.845, volume=79667, vwap=14.8465, timestamp=1692018000000, transactions=1127, otc=None)
Agg(open=14.8504, high=14.87, low=14.81, close=14.815, volume=90844, vwap=14.836, timestamp=1692021600000, transactions=1282, otc=None)
Agg(open=14.815, high=14.878, low=14.78, close=14.85, volume=79847, vwap=14.8223, timestamp=1692025200000, transactions=1119, otc=None)
Agg(open=14.855, high=14.9199, low=14.8217, close=14.87, volume=103103, vwap=14.8626, timestamp=1692028800000, transactions=1216, otc=None)
Agg(open=14.875, high=14.88, low=14.85, close=14.87, volume=59220, vwap=14.8641, timestamp=1692032400000, transactions=902, otc=None)
Agg(open=14.865, high=14.87, low=14.81, close=14.825, volume=68642, vwap=14.8482, timestamp=1692036000000, transactions=1080, otc=None)
Agg(open=14.825, high=14.89, low=14.825, close=14.89, volume=196799, vwap=14.8695, timestamp=1692039600000, transactions=2490, otc=None)
Agg(open=14.88, high=15, low=14.88, close=15, volume=33435, vwap=14.8806, timestamp=1692043200000, transactions=20, otc=None)
Agg(open=14.85, high=14.85, low=14.85, close=14.85, volume=200, vwap=14.85, timestamp=1692054000000, transactions=1, otc=None)
Agg(open=14.78, high=14.78, low=14.75, close=14.75, volume=1109, vwap=14.7561, timestamp=1692097200000, transactions=6, otc=None)
Agg(open=14.75, high=14.75, low=14.75, close=14.75, volume=345, vwap=14.75, timestamp=1692100800000, transactions=2, otc=None)
Agg(open=14.75, high=14.82, low=14.68, close=14.82, volume=86350, vwap=14.7442, timestamp=1692104400000, transactions=874, otc=None)
Agg(open=14.82, high=14.87, low=14.765, close=14.85, volume=169275, vwap=14.826, timestamp=1692108000000, transactions=2297, otc=None)
Agg(open=14.85, high=14.92, low=14.835, close=14.885, volume=75290, vwap=14.8922, timestamp=1692111600000, transactions=1072, otc=None)
