Agg(open=12, high=12, low=12, close=12, volume=200, vwap=12, timestamp=1685952000000, transactions=1, otc=None)
Agg(open=11.58, high=11.61, low=11.35, close=11.39, volume=111387, vwap=11.4856, timestamp=1685970000000, transactions=990, otc=None)
Agg(open=11.3899, high=11.44, low=11.27, close=11.385, volume=244046, vwap=11.3527, timestamp=1685973600000, transactions=2831, otc=None)
Agg(open=11.3855, high=11.505, low=11.385, close=11.48, volume=154070, vwap=11.4509, timestamp=1685977200000, transactions=1747, otc=None)
Agg(open=11.49, high=11.52, low=11.45, close=11.515, volume=144000, vwap=11.4759, timestamp=1685980800000, transactions=1609, otc=None)
Agg(open=11.52, high=11.52, low=11.43, close=11.48, volume=149453, vwap=11.4709, timestamp=1685984400000, transactions=1727, otc=None)
Agg(open=11.48, high=11.485, low=11.38, close=11.425, volume=208783, vwap=11.4335, timestamp=1685988000000, transactions=2298, otc=None)
Agg(open=11.43, high=11.43, low=11.38, close=11.41, volume=742839, vwap=11.4108, timestamp=1685991600000, transactions=5563, otc=None)
Agg(open=11.41, high=11.41, low=11.41, close=11.41, volume=42228, vwap=11.41, timestamp=1685995200000, transactions=21, otc=None)
Agg(open=10.75, high=11.58, low=10.75, close=11.58, volume=621, vwap=11.2057, timestamp=1686052800000, transactions=6, otc=None)
Agg(open=11.45, high=11.69, low=11.41, close=11.665, volume=122000, vwap=11.5965, timestamp=1686056400000, transactions=1035, otc=None)
Agg(open=11.665, high=11.94, low=11.66, close=11.94, volume=264137, vwap=11.8112, timestamp=1686060000000, transactions=2355, otc=None)
Agg(open=11.94, high=12.02, low=11.895, close=11.99, volume=316088, vwap=11.9695, timestamp=1686063600000, transactions=2646, otc=None)
Agg(open=11.99, high=12, low=11.8225, close=11.835, volume=174102, vwap=11.9042, timestamp=1686067200000, transactions=1599, otc=None)
Agg(open=11.84, high=11.86, low=11.75, close=11.77, volume=191234, vwap=11.8021, timestamp=1686070800000, transactions=2289, otc=None)
Agg(open=11.77, high=11.77, low=11.69, close=11.72, volume=221797, vwap=11.729, timestamp=1686074400000, transactions=2912, otc=None)
Agg(open=11.72, high=11.81, low=11.7, close=11.81, volume=716855, vwap=11.7719, timestamp=1686078000000, transactions=4943, otc=None)
Agg(open=11.8, high=11.8, low=11.8, close=11.8, volume=150168, vwap=11.8, timestamp=1686081600000, transactions=13, otc=None)
Agg(open=11.95, high=11.95, low=11.785, close=11.89, volume=180216, vwap=11.8554, timestamp=1686142800000, transactions=1207, otc=None)
Agg(open=11.895, high=12.03, low=11.88, close=12.03, volume=403524, vwap=11.9477, timestamp=1686146400000, transactions=2537, otc=None)
Agg(open=12.03, high=12.13, low=12.01, close=12.05, volume=185765, vwap=12.066, timestamp=1686150000000, transactions=1601, otc=None)
Agg(open=12.045, high=12.17, low=12.045, close=12.125, volume=150587, vwap=12.1175, timestamp=1686153600000, transactions=1474, otc=None)
Agg(open=12.12, high=12.16, low=12.065, close=12.09, volume=184313, vwap=12.1127, timestamp=1686157200000, transactions=1774, otc=None)
Agg(open=12.09, high=12.22, low=12.075, close=12.205, volume=285543, vwap=12.1302, timestamp=1686160800000, transactions=2274, otc=None)
Agg(open=12.205, high=12.23, low=12.13, close=12.16, volume=461223, vwap=12.1633, timestamp=1686164400000, transactions=3844, otc=None)
Agg(open=12.14, high=12.14, low=12.14, close=12.14, volume=63195, vwap=12.14, timestamp=1686168000000, transactions=32, otc=None)
Agg(open=11.99, high=12.08, low=11.855, close=11.855, volume=101683, vwap=11.9389, timestamp=1686229200000, transactions=994, otc=None)
Agg(open=11.86, high=11.94, low=11.86, close=11.93, volume=175137, vwap=11.8997, timestamp=1686232800000, transactions=1894, otc=None)
Agg(open=11.93, high=11.98, low=11.875, close=11.93, volume=129778, vwap=11.9299, timestamp=1686236400000, transactions=1458, otc=None)
Agg(open=11.925, high=11.975, low=11.91, close=11.95, volume=105447, vwap=11.9434, timestamp=1686240000000, transactions=1298, otc=None)
Agg(open=11.95, high=12.04, low=11.945, close=12.01, volume=105215, vwap=11.9963, timestamp=1686243600000, transactions=1376, otc=None)
Agg(open=12.015, high=12.035, low=11.9925, close=12.025, volume=123738, vwap=12.0103, timestamp=1686247200000, transactions=1683, otc=None)
Agg(open=12.025, high=12.09, low=11.99, close=12.07, volume=606159, vwap=12.0498, timestamp=1686250800000, transactions=4457, otc=None)
Agg(open=12.07, high=12.07, low=12.07, close=12.07, volume=47405, vwap=12.07, timestamp=1686254400000, transactions=24, otc=None)
Agg(open=11.98, high=12.109, low=11.875, close=11.88, volume=174786, vwap=11.9435, timestamp=1686315600000, transactions=1049, otc=None)
Agg(open=11.88, high=12.03, low=11.88, close=12, volume=208559, vwap=11.9572, timestamp=1686319200000, transactions=1888, otc=None)
Agg(open=11.99, high=12.01, low=11.88, close=11.885, volume=207948, vwap=11.9323, timestamp=1686322800000, transactions=1957, otc=None)
Agg(open=11.88, high=11.96, low=11.86, close=11.905, volume=646428, vwap=11.8948, timestamp=1686326400000, transactions=2498, otc=None)
Agg(open=11.9, high=11.92, low=11.87, close=11.9, volume=195518, vwap=11.893, timestamp=1686330000000, transactions=1535, otc=None)
Agg(open=11.89, high=11.915, low=11.86, close=11.875, volume=151496, vwap=11.8796, timestamp=1686333600000, transactions=1332, otc=None)
Agg(open=11.875, high=11.92, low=11.82, close=11.92, volume=537052, vwap=11.8712, timestamp=1686337200000, transactions=3896, otc=None)
Agg(open=11.92, high=11.92, low=11.92, close=11.92, volume=36464, vwap=11.92, timestamp=1686340800000, transactions=21, otc=None)
