Agg(open=16, high=16, low=16, close=16, volume=200, vwap=16, timestamp=1694419200000, transactions=1, otc=None)
Agg(open=16.02, high=16.1, low=15.48, close=15.49, volume=120056, vwap=15.7424, timestamp=1694437200000, transactions=1596, otc=None)
Agg(open=15.49, high=15.55, low=15.24, close=15.24, volume=203107, vwap=15.4112, timestamp=1694440800000, transactions=3193, otc=None)
Agg(open=15.24, high=15.32, low=15.14, close=15.25, volume=186836, vwap=15.2256, timestamp=1694444400000, transactions=2753, otc=None)
Agg(open=15.26, high=15.41, low=15.23, close=15.41, volume=168875, vwap=15.33, timestamp=1694448000000, transactions=1875, otc=None)
Agg(open=15.408, high=15.57, low=15.385, close=15.475, volume=135946, vwap=15.5042, timestamp=1694451600000, transactions=1697, otc=None)
Agg(open=15.47, high=15.51, low=15.465, close=15.5, volume=96252, vwap=15.4878, timestamp=1694455200000, transactions=1604, otc=None)
Agg(open=15.5, high=15.63, low=15.485, close=15.63, volume=509263, vwap=15.5703, timestamp=1694458800000, transactions=5463, otc=None)
Agg(open=15.63, high=15.63, low=15.63, close=15.63, volume=11475, vwap=15.63, timestamp=1694462400000, transactions=11, otc=None)
Agg(open=15.53, high=15.53, low=15.53, close=15.53, volume=500, vwap=15.53, timestamp=1694520000000, transactions=1, otc=None)
Agg(open=15.54, high=16.14, low=15.46, close=16.13, volume=148572, vwap=15.8506, timestamp=1694523600000, transactions=1623, otc=None)
Agg(open=16.1201, high=16.1201, low=15.89, close=15.905, volume=187220, vwap=15.9964, timestamp=1694527200000, transactions=3094, otc=None)
Agg(open=15.9, high=15.975, low=15.8599, close=15.955, volume=95464, vwap=15.932, timestamp=1694530800000, transactions=1761, otc=None)
Agg(open=15.96, high=15.98, low=15.91, close=15.93, volume=66196, vwap=15.9504, timestamp=1694534400000, transactions=1450, otc=None)
Agg(open=15.92, high=15.995, low=15.86, close=15.87, volume=51182, vwap=15.9376, timestamp=1694538000000, transactions=1404, otc=None)
Agg(open=15.875, high=15.895, low=15.84, close=15.845, volume=67998, vwap=15.8707, timestamp=1694541600000, transactions=1589, otc=None)
Agg(open=15.84, high=15.85, low=15.61, close=15.64, volume=278373, vwap=15.6941, timestamp=1694545200000, transactions=5006, otc=None)
Agg(open=15.65, high=15.65, low=15.65, close=15.65, volume=9114, vwap=15.65, timestamp=1694548800000, transactions=17, otc=None)
Agg(open=15.54, high=15.54, low=15.54, close=15.54, volume=567, vwap=15.54, timestamp=1694559600000, transactions=2, otc=None)
Agg(open=15.58, high=15.6, low=15.44, close=15.49, volume=90126, vwap=15.5113, timestamp=1694610000000, transactions=1639, otc=None)
