Agg(open=17.06, high=17.17, low=16.86, close=16.9015, volume=148941, vwap=17.0326, timestamp=1696856400000, transactions=1652, otc=None)
Agg(open=16.9, high=16.92, low=16.58, close=16.635, volume=203433, vwap=16.7524, timestamp=1696860000000, transactions=2900, otc=None)
Agg(open=16.635, high=16.635, low=16.235, close=16.39, volume=187591, vwap=16.3505, timestamp=1696863600000, transactions=3120, otc=None)
Agg(open=16.415, high=16.57, low=16.345, close=16.5, volume=130147, vwap=16.4725, timestamp=1696867200000, transactions=1835, otc=None)
Agg(open=16.51, high=16.6801, low=16.51, close=16.605, volume=117408, vwap=16.6007, timestamp=1696870800000, transactions=1518, otc=None)
Agg(open=16.61, high=16.795, low=16.57, close=16.76, volume=164287, vwap=16.7226, timestamp=1696874400000, transactions=1827, otc=None)
Agg(open=16.755, high=16.89, low=16.52, close=16.65, volume=473057, vwap=16.6921, timestamp=1696878000000, transactions=5796, otc=None)
Agg(open=16.64, high=16.64, low=16.64, close=16.64, volume=15299, vwap=16.64, timestamp=1696881600000, transactions=9, otc=None)
Agg(open=16.65, high=16.65, low=16.65, close=16.65, volume=300, vwap=16.65, timestamp=1696939200000, transactions=3, otc=None)
Agg(open=16.75, high=16.87, low=16.66, close=16.83, volume=64704, vwap=16.7816, timestamp=1696942800000, transactions=1014, otc=None)
Agg(open=16.82, high=16.88, low=16.57, close=16.57, volume=112572, vwap=16.7176, timestamp=1696946400000, transactions=1981, otc=None)
Agg(open=16.57, high=16.595, low=16.47, close=16.565, volume=119324, vwap=16.5391, timestamp=1696950000000, transactions=2178, otc=None)
Agg(open=16.565, high=16.57, low=16.32, close=16.335, volume=132557, vwap=16.4704, timestamp=1696953600000, transactions=2009, otc=None)
Agg(open=16.335, high=16.355, low=15.88, close=15.89, volume=283044, vwap=16.041, timestamp=1696957200000, transactions=3226, otc=None)
Agg(open=15.89, high=16.16, low=15.89, close=16.105, volume=153072, vwap=16.0444, timestamp=1696960800000, transactions=2237, otc=None)
Agg(open=16.11, high=16.21, low=16.04, close=16.2, volume=358242, vwap=16.1268, timestamp=1696964400000, transactions=5221, otc=None)
Agg(open=16.19, high=16.19, low=16.01, close=16.01, volume=21222, vwap=16.1892, timestamp=1696968000000, transactions=21, otc=None)
Agg(open=16.18, high=16.18, low=16.18, close=16.18, volume=310, vwap=16.1803, timestamp=1697022000000, transactions=4, otc=None)
Agg(open=16.19, high=16.38, low=16.15, close=16.17, volume=46702, vwap=16.237, timestamp=1697029200000, transactions=754, otc=None)
Agg(open=16.18, high=16.18, low=15.88, close=16.13, volume=162459, vwap=15.9814, timestamp=1697032800000, transactions=2799, otc=None)
