Agg(open=12.2, high=12.2, low=12.2, close=12.2, volume=300, vwap=12.2, timestamp=1698058800000, transactions=1, otc=None)
Agg(open=12.1925, high=12.1925, low=12.1, close=12.1, volume=1138, vwap=12.1746, timestamp=1698062400000, transactions=4, otc=None)
Agg(open=12.24, high=12.25, low=11.9918, close=12.115, volume=197623, vwap=12.1007, timestamp=1698066000000, transactions=2021, otc=None)
Agg(open=12.12, high=12.29, low=12.08, close=12.19, volume=392840, vwap=12.1906, timestamp=1698069600000, transactions=3720, otc=None)
Agg(open=12.19, high=12.33, low=12.18, close=12.31, volume=214917, vwap=12.2705, timestamp=1698073200000, transactions=2454, otc=None)
Agg(open=12.31, high=12.325, low=12.185, close=12.24, volume=154356, vwap=12.2482, timestamp=1698076800000, transactions=1921, otc=None)
Agg(open=12.24, high=12.24, low=12.145, close=12.16, volume=144070, vwap=12.1993, timestamp=1698080400000, transactions=1882, otc=None)
Agg(open=12.17, high=12.19, low=12.065, close=12.1, volume=163359, vwap=12.1119, timestamp=1698084000000, transactions=1804, otc=None)
Agg(open=12.1, high=12.11, low=11.96, close=11.96, volume=636163, vwap=12.0063, timestamp=1698087600000, transactions=5550, otc=None)
Agg(open=11.96, high=11.96, low=11.96, close=11.96, volume=31903, vwap=11.96, timestamp=1698091200000, transactions=28, otc=None)
Agg(open=12.07, high=12.16, low=12, close=12.085, volume=182506, vwap=12.0808, timestamp=1698152400000, transactions=1726, otc=None)
Agg(open=12.085, high=12.145, low=12.01, close=12.105, volume=229449, vwap=12.0781, timestamp=1698156000000, transactions=2521, otc=None)
Agg(open=12.105, high=12.105, low=11.995, close=12.055, volume=226567, vwap=12.0609, timestamp=1698159600000, transactions=2525, otc=None)
Agg(open=12.06, high=12.0609, low=11.925, close=12.03, volume=124246, vwap=11.9779, timestamp=1698163200000, transactions=1721, otc=None)
Agg(open=12.0298, high=12.08, low=11.97, close=12.045, volume=324679, vwap=12.0215, timestamp=1698166800000, transactions=2712, otc=None)
Agg(open=12.045, high=12.085, low=12.02, close=12.035, volume=218065, vwap=12.0517, timestamp=1698170400000, transactions=2364, otc=None)
Agg(open=12.035, high=12.1, low=11.97, close=12.025, volume=708455, vwap=12.0456, timestamp=1698174000000, transactions=5949, otc=None)
Agg(open=12.02, high=12.08, low=12.02, close=12.08, volume=27565, vwap=12.022, timestamp=1698177600000, transactions=12, otc=None)
Agg(open=11.99, high=12.13, low=11.99, close=12.02, volume=241335, vwap=12.0691, timestamp=1698238800000, transactions=2008, otc=None)
Agg(open=12.03, high=12.065, low=11.94, close=11.955, volume=265226, vwap=11.9992, timestamp=1698242400000, transactions=3099, otc=None)
Agg(open=11.96, high=12.06, low=11.955, close=11.9601, volume=292352, vwap=12.0066, timestamp=1698246000000, transactions=2994, otc=None)
Agg(open=11.96, high=12.015, low=11.92, close=11.94, volume=146985, vwap=11.9608, timestamp=1698249600000, transactions=2180, otc=None)
Agg(open=11.945, high=12.035, low=11.915, close=12.03, volume=348373, vwap=11.9586, timestamp=1698253200000, transactions=2578, otc=None)
Agg(open=12.0294, high=12.135, low=12.02, close=12.105, volume=329834, vwap=12.0807, timestamp=1698256800000, transactions=2881, otc=None)
Agg(open=12.11, high=12.175, low=12.06, close=12.13, volume=775299, vwap=12.1197, timestamp=1698260400000, transactions=6706, otc=None)
Agg(open=12.13, high=12.13, low=12.13, close=12.13, volume=68173, vwap=12.13, timestamp=1698264000000, transactions=16, otc=None)
Agg(open=12.02, high=12.02, low=12.02, close=12.02, volume=100, vwap=12.02, timestamp=1698321600000, transactions=1, otc=None)
Agg(open=12.07, high=12.07, low=11.6821, close=11.935, volume=297500, vwap=11.8685, timestamp=1698325200000, transactions=2465, otc=None)
Agg(open=11.94, high=12.285, low=11.93, close=12.25, volume=511565, vwap=12.1436, timestamp=1698328800000, transactions=4436, otc=None)
Agg(open=12.245, high=12.305, low=12.115, close=12.265, volume=381808, vwap=12.2273, timestamp=1698332400000, transactions=3614, otc=None)
Agg(open=12.26, high=12.3, low=12.1001, close=12.175, volume=372424, vwap=12.2136, timestamp=1698336000000, transactions=3461, otc=None)
Agg(open=12.17, high=12.19, low=12.065, close=12.185, volume=354395, vwap=12.1266, timestamp=1698339600000, transactions=3333, otc=None)
