Agg(open=1.98, high=2.04, low=1.97, close=2, volume=15930, vwap=2.0082, timestamp=1684137600000, transactions=47, otc=None)
Agg(open=2.08, high=2.08, low=2.08, close=2.08, volume=2595, vwap=2.08, timestamp=1684224000000, transactions=5, otc=None)
Agg(open=2.08, high=2.09, low=2.08, close=2.08, volume=6586, vwap=2.082, timestamp=1684227600000, transactions=19, otc=None)
Agg(open=2.08, high=2.08, low=2.07, close=2.08, volume=2476, vwap=2.0757, timestamp=1684231200000, transactions=4, otc=None)
Agg(open=2.08, high=2.08, low=2.06, close=2.08, volume=6315, vwap=2.0698, timestamp=1684234800000, transactions=37, otc=None)
Agg(open=2.0502, high=2.12, low=2.05, close=2.0905, volume=131234, vwap=2.0928, timestamp=1684238400000, transactions=311, otc=None)
Agg(open=2.1, high=2.115, low=1.99, close=2.0362, volume=2725288.0, vwap=2.0511, timestamp=1684242000000, transactions=3870, otc=None)
Agg(open=2.0324, high=2.0399, low=1.98, close=2.03, volume=2856954.0, vwap=2.0059, timestamp=1684245600000, transactions=5557, otc=None)
Agg(open=2.035, high=2.05, low=2, close=2.035, volume=1898313.0, vwap=2.0188, timestamp=1684249200000, transactions=4809, otc=None)
Agg(open=2.035, high=2.04, low=2.01, close=2.025, volume=1510681.0, vwap=2.0281, timestamp=1684252800000, transactions=3520, otc=None)
Agg(open=2.03, high=2.08, low=2.01, close=2.0701, volume=1897366.0, vwap=2.0392, timestamp=1684256400000, transactions=3448, otc=None)
Agg(open=2.075, high=2.09, low=2.045, close=2.07, volume=1587531.0, vwap=2.0622, timestamp=1684260000000, transactions=3706, otc=None)
Agg(open=2.07, high=2.085, low=2.02, close=2.02, volume=3449736.0, vwap=2.0464, timestamp=1684263600000, transactions=7207, otc=None)
Agg(open=2.03, high=2.05, low=2.03, close=2.03, volume=46577, vwap=2.0326, timestamp=1684267200000, transactions=48, otc=None)
Agg(open=2.04, high=2.04, low=2.03, close=2.04, volume=13919, vwap=2.0398, timestamp=1684270800000, transactions=20, otc=None)
Agg(open=2.03, high=2.05, low=2.03, close=2.04, volume=7149, vwap=2.0431, timestamp=1684274400000, transactions=18, otc=None)
Agg(open=2.03, high=2.08, low=2.03, close=2.08, volume=5212, vwap=2.0579, timestamp=1684278000000, transactions=17, otc=None)
Agg(open=2.06, high=2.08, low=2.05, close=2.05, volume=7086, vwap=2.0742, timestamp=1684310400000, transactions=17, otc=None)
Agg(open=2.05, high=2.05, low=2.05, close=2.05, volume=246, vwap=2.05, timestamp=1684314000000, transactions=3, otc=None)
Agg(open=2.05, high=2.05, low=2.04, close=2.05, volume=2898, vwap=2.0497, timestamp=1684317600000, transactions=12, otc=None)
Agg(open=2.05, high=2.07, low=2.04, close=2.06, volume=8964, vwap=2.0531, timestamp=1684321200000, transactions=29, otc=None)
Agg(open=2.0317, high=2.08, low=2.01, close=2.07, volume=74131, vwap=2.0624, timestamp=1684324800000, transactions=128, otc=None)
Agg(open=2.07, high=2.24, low=2.045, close=2.125, volume=4287849.0, vwap=2.161, timestamp=1684328400000, transactions=6132, otc=None)
Agg(open=2.125, high=2.23, low=2.09, close=2.22, volume=3569653.0, vwap=2.1555, timestamp=1684332000000, transactions=5248, otc=None)
Agg(open=2.22, high=2.33, low=2.2, close=2.2802, volume=4556156.0, vwap=2.2705, timestamp=1684335600000, transactions=6508, otc=None)
Agg(open=2.2801, high=2.37, low=2.2506, close=2.36, volume=3247814.0, vwap=2.3155, timestamp=1684339200000, transactions=4574, otc=None)
Agg(open=2.355, high=2.38, low=2.32, close=2.34, volume=2659260.0, vwap=2.3519, timestamp=1684342800000, transactions=4241, otc=None)
Agg(open=2.3315, high=2.4, low=2.33, close=2.345, volume=3058042.0, vwap=2.3674, timestamp=1684346400000, transactions=4298, otc=None)
Agg(open=2.345, high=2.39, low=2.3315, close=2.37, volume=5115114.0, vwap=2.3652, timestamp=1684350000000, transactions=7900, otc=None)
Agg(open=2.36, high=2.36, low=2.35, close=2.35, volume=67182, vwap=2.3536, timestamp=1684353600000, transactions=140, otc=None)
Agg(open=2.36, high=2.44, low=2.35, close=2.44, volume=64898, vwap=2.3795, timestamp=1684357200000, transactions=168, otc=None)
Agg(open=2.43, high=2.44, low=2.4, close=2.43, volume=86242, vwap=2.4218, timestamp=1684360800000, transactions=161, otc=None)
Agg(open=2.42, high=2.44, low=2.38, close=2.41, volume=81124, vwap=2.4068, timestamp=1684364400000, transactions=123, otc=None)
Agg(open=2.37, high=2.43, low=2.37, close=2.4, volume=13196, vwap=2.3868, timestamp=1684396800000, transactions=105, otc=None)
Agg(open=2.41, high=2.5, low=2.41, close=2.49, volume=27871, vwap=2.4682, timestamp=1684400400000, transactions=216, otc=None)
Agg(open=2.47, high=2.52, low=2.47, close=2.48, volume=34593, vwap=2.4975, timestamp=1684404000000, transactions=209, otc=None)
Agg(open=2.49, high=2.53, low=2.47, close=2.47, volume=119073, vwap=2.5081, timestamp=1684407600000, transactions=270, otc=None)
Agg(open=2.4981, high=2.53, low=2.3715, close=2.45, volume=353909, vwap=2.4815, timestamp=1684411200000, transactions=806, otc=None)
Agg(open=2.44, high=2.5, low=2.3315, close=2.375, volume=5379515.0, vwap=2.4038, timestamp=1684414800000, transactions=7554, otc=None)
Agg(open=2.38, high=2.49, low=2.36, close=2.455, volume=3177501.0, vwap=2.4398, timestamp=1684418400000, transactions=6231, otc=None)
Agg(open=2.455, high=2.48, low=2.44, close=2.44, volume=2407647.0, vwap=2.4608, timestamp=1684422000000, transactions=4506, otc=None)
Agg(open=2.44, high=2.445, low=2.36, close=2.385, volume=2675239.0, vwap=2.3984, timestamp=1684425600000, transactions=4435, otc=None)
Agg(open=2.385, high=2.41, low=2.335, close=2.355, volume=2186665.0, vwap=2.3678, timestamp=1684429200000, transactions=3696, otc=None)
Agg(open=2.355, high=2.415, low=2.35, close=2.4056, volume=1862084.0, vwap=2.3973, timestamp=1684432800000, transactions=2731, otc=None)
Agg(open=2.405, high=2.42, low=2.39, close=2.415, volume=3886847.0, vwap=2.4091, timestamp=1684436400000, transactions=6542, otc=None)
Agg(open=2.42, high=2.44, low=2.41, close=2.42, volume=39690, vwap=2.4218, timestamp=1684440000000, transactions=102, otc=None)
Agg(open=2.42, high=2.42, low=2.37, close=2.37, volume=13685, vwap=2.4011, timestamp=1684443600000, transactions=58, otc=None)
Agg(open=2.38, high=2.42, low=2.38, close=2.42, volume=15895, vwap=2.3969, timestamp=1684447200000, transactions=40, otc=None)
Agg(open=2.4, high=2.46, low=2.4, close=2.44, volume=19834, vwap=2.4435, timestamp=1684450800000, transactions=43, otc=None)
Agg(open=2.44, high=2.45, low=2.43, close=2.44, volume=6978, vwap=2.4387, timestamp=1684483200000, transactions=61, otc=None)
Agg(open=2.44, high=2.45, low=2.44, close=2.45, volume=4887, vwap=2.4474, timestamp=1684486800000, transactions=19, otc=None)
Agg(open=2.45, high=2.45, low=2.39, close=2.39, volume=18974, vwap=2.4228, timestamp=1684490400000, transactions=125, otc=None)
Agg(open=2.4, high=2.4, low=2.38, close=2.39, volume=12271, vwap=2.3933, timestamp=1684494000000, transactions=92, otc=None)
Agg(open=2.3992, high=2.45, low=2.38, close=2.41, volume=37761, vwap=2.4128, timestamp=1684497600000, transactions=257, otc=None)
Agg(open=2.42, high=2.48, low=2.35, close=2.4, volume=2120490.0, vwap=2.3923, timestamp=1684501200000, transactions=5065, otc=None)
Agg(open=2.395, high=2.4, low=2.34, close=2.375, volume=2572945.0, vwap=2.3762, timestamp=1684504800000, transactions=5512, otc=None)
Agg(open=2.38, high=2.45, low=2.3712, close=2.45, volume=3086733.0, vwap=2.413, timestamp=1684508400000, transactions=5205, otc=None)
Agg(open=2.45, high=2.525, low=2.385, close=2.395, volume=3853351.0, vwap=2.4619, timestamp=1684512000000, transactions=5992, otc=None)
Agg(open=2.395, high=2.465, low=2.395, close=2.44, volume=1600045.0, vwap=2.4392, timestamp=1684515600000, transactions=3446, otc=None)
Agg(open=2.44, high=2.4842, low=2.395, close=2.4064, volume=2104695.0, vwap=2.4388, timestamp=1684519200000, transactions=3749, otc=None)
Agg(open=2.405, high=2.44, low=2.38, close=2.425, volume=4044063.0, vwap=2.4072, timestamp=1684522800000, transactions=6788, otc=None)
Agg(open=2.42, high=2.44, low=2.41, close=2.41, volume=35274, vwap=2.4249, timestamp=1684526400000, transactions=58, otc=None)
Agg(open=2.41, high=2.42, low=2.4, close=2.4, volume=35304, vwap=2.4056, timestamp=1684530000000, transactions=36, otc=None)
Agg(open=2.41, high=2.43, low=2.41, close=2.43, volume=2000, vwap=2.42, timestamp=1684533600000, transactions=2, otc=None)
Agg(open=2.43, high=2.44, low=2.43, close=2.44, volume=2083, vwap=2.4351, timestamp=1684537200000, transactions=18, otc=None)
