Agg(open=3, high=3, low=2.94, close=2.96, volume=23075, vwap=2.9654, timestamp=1687248000000, transactions=121, otc=None)
Agg(open=3.21, high=3.25, low=3.21, close=3.21, volume=16554, vwap=3.2354, timestamp=1687341600000, transactions=122, otc=None)
Agg(open=3.22, high=3.25, low=3.19, close=3.22, volume=26221, vwap=3.2106, timestamp=1687345200000, transactions=161, otc=None)
Agg(open=3.23, high=3.2515, low=3.14, close=3.15, volume=188671, vwap=3.2057, timestamp=1687348800000, transactions=601, otc=None)
Agg(open=3.14, high=3.18, low=2.91, close=2.9296, volume=5335511.0, vwap=3.002, timestamp=1687352400000, transactions=10370, otc=None)
Agg(open=2.93, high=3.025, low=2.84, close=2.89, volume=7587905.0, vwap=2.948, timestamp=1687356000000, transactions=13395, otc=None)
Agg(open=2.885, high=2.985, low=2.87, close=2.9515, volume=3424493.0, vwap=2.9241, timestamp=1687359600000, transactions=7272, otc=None)
Agg(open=2.95, high=3, low=2.94, close=2.965, volume=1507133.0, vwap=2.9681, timestamp=1687363200000, transactions=4087, otc=None)
Agg(open=2.965, high=3.075, low=2.96, close=3.065, volume=2160148.0, vwap=3.0296, timestamp=1687366800000, transactions=4715, otc=None)
Agg(open=3.07, high=3.15, low=3.05, close=3.1406, volume=2164126.0, vwap=3.105, timestamp=1687370400000, transactions=5053, otc=None)
Agg(open=3.145, high=3.19, low=3.105, close=3.12, volume=5585937.0, vwap=3.1428, timestamp=1687374000000, transactions=10928, otc=None)
Agg(open=3.12, high=3.15, low=3.09, close=3.12, volume=89990, vwap=3.1157, timestamp=1687377600000, transactions=124, otc=None)
Agg(open=3.12, high=3.12, low=3.09, close=3.12, volume=30690, vwap=3.1047, timestamp=1687381200000, transactions=54, otc=None)
Agg(open=3.11, high=3.12, low=3.1, close=3.12, volume=14474, vwap=3.1095, timestamp=1687384800000, transactions=43, otc=None)
Agg(open=3.13, high=3.14, low=3.12, close=3.14, volume=17499, vwap=3.1375, timestamp=1687388400000, transactions=30, otc=None)
Agg(open=3.12, high=3.12, low=3.04, close=3.06, volume=11360, vwap=3.0916, timestamp=1687420800000, transactions=53, otc=None)
Agg(open=3.09, high=3.09, low=3.05, close=3.06, volume=4703, vwap=3.069, timestamp=1687424400000, transactions=34, otc=None)
Agg(open=3.07, high=3.07, low=3.03, close=3.03, volume=5845, vwap=3.0498, timestamp=1687428000000, transactions=62, otc=None)
Agg(open=3.06, high=3.06, low=3.03, close=3.05, volume=10129, vwap=3.0453, timestamp=1687431600000, transactions=61, otc=None)
Agg(open=3.0408, high=3.08, low=2.98, close=2.9915, volume=249391, vwap=3.0049, timestamp=1687435200000, transactions=614, otc=None)
Agg(open=2.99, high=3.175, low=2.98, close=3, volume=4007395.0, vwap=3.0402, timestamp=1687438800000, transactions=8116, otc=None)
Agg(open=3.01, high=3.08, low=2.96, close=3.055, volume=3106356.0, vwap=3.0183, timestamp=1687442400000, transactions=7658, otc=None)
Agg(open=3.055, high=3.14, low=3.05, close=3.13, volume=2515616.0, vwap=3.1027, timestamp=1687446000000, transactions=5614, otc=None)
Agg(open=3.13, high=3.2, low=3.09, close=3.1695, volume=2439810.0, vwap=3.1543, timestamp=1687449600000, transactions=4909, otc=None)
Agg(open=3.165, high=3.23, low=3.13, close=3.21, volume=2063391.0, vwap=3.179, timestamp=1687453200000, transactions=5396, otc=None)
Agg(open=3.205, high=3.245, low=3.17, close=3.235, volume=2598209.0, vwap=3.1982, timestamp=1687456800000, transactions=6063, otc=None)
Agg(open=3.235, high=3.25, low=3.15, close=3.17, volume=3911792.0, vwap=3.1881, timestamp=1687460400000, transactions=9875, otc=None)
Agg(open=3.17, high=3.1896, low=3.15, close=3.16, volume=48818, vwap=3.1625, timestamp=1687464000000, transactions=77, otc=None)
Agg(open=3.16, high=3.19, low=3.15, close=3.15, volume=85662, vwap=3.1825, timestamp=1687467600000, transactions=87, otc=None)
Agg(open=3.15, high=3.19, low=3.15, close=3.17, volume=8935, vwap=3.1766, timestamp=1687471200000, transactions=23, otc=None)
Agg(open=3.19, high=3.19, low=3.17, close=3.19, volume=21447, vwap=3.1869, timestamp=1687474800000, transactions=23, otc=None)
Agg(open=3.13, high=3.14, low=3.1, close=3.11, volume=10155, vwap=3.115, timestamp=1687507200000, transactions=42, otc=None)
Agg(open=3.1, high=3.13, low=3.1, close=3.13, volume=6516, vwap=3.113, timestamp=1687510800000, transactions=21, otc=None)
Agg(open=3.12, high=3.14, low=3.11, close=3.11, volume=4665, vwap=3.1289, timestamp=1687514400000, transactions=30, otc=None)
Agg(open=3.12, high=3.14, low=3.11, close=3.14, volume=15470, vwap=3.135, timestamp=1687518000000, transactions=39, otc=None)
Agg(open=3.13, high=3.18, low=3.07, close=3.08, volume=71862, vwap=3.1205, timestamp=1687521600000, transactions=279, otc=None)
Agg(open=3.07, high=3.19, low=3.03, close=3.08, volume=2553329.0, vwap=3.1024, timestamp=1687525200000, transactions=6109, otc=None)
Agg(open=3.07, high=3.08, low=2.96, close=2.985, volume=5030684.0, vwap=3.0016, timestamp=1687528800000, transactions=10051, otc=None)
Agg(open=2.985, high=3, low=2.85, close=2.855, volume=6494004.0, vwap=2.9114, timestamp=1687532400000, transactions=10432, otc=None)
Agg(open=2.855, high=2.89, low=2.85, close=2.855, volume=3181926.0, vwap=2.8686, timestamp=1687536000000, transactions=6449, otc=None)
Agg(open=2.855, high=2.86, low=2.84, close=2.84, volume=1584901.0, vwap=2.8468, timestamp=1687539600000, transactions=4771, otc=None)
Agg(open=2.845, high=2.94, low=2.84, close=2.925, volume=4825238.0, vwap=2.9005, timestamp=1687543200000, transactions=7874, otc=None)
Agg(open=2.925, high=2.99, low=2.9, close=2.91, volume=7925236.0, vwap=2.9382, timestamp=1687546800000, transactions=13623, otc=None)
Agg(open=2.91, high=2.9304, low=2.9, close=2.91, volume=11387433.0, vwap=2.9299, timestamp=1687550400000, transactions=192, otc=None)
Agg(open=2.91, high=2.92, low=2.9, close=2.9, volume=26865, vwap=2.9151, timestamp=1687554000000, transactions=51, otc=None)
Agg(open=2.91, high=2.91, low=2.89, close=2.9, volume=41569, vwap=2.895, timestamp=1687557600000, transactions=56, otc=None)
Agg(open=2.89, high=2.9, low=2.89, close=2.89, volume=23901, vwap=2.892, timestamp=1687561200000, transactions=32, otc=None)
