Agg(open=16.96, high=16.98, low=16.96, close=16.98, volume=886, vwap=16.9603, timestamp=1678093200000, transactions=7, otc=None)
Agg(open=16.64, high=16.64, low=16.64, close=16.64, volume=400, vwap=16.64, timestamp=1678096800000, transactions=4, otc=None)
Agg(open=16.54, high=16.54, low=16.54, close=16.54, volume=5600, vwap=16.54, timestamp=1678104000000, transactions=4, otc=None)
Agg(open=16.9068, high=17.065, low=16.625, close=17.04, volume=467838, vwap=16.8542, timestamp=1678111200000, transactions=4322, otc=None)
Agg(open=17.05, high=17.59, low=17, close=17.54, volume=597444, vwap=17.3054, timestamp=1678114800000, transactions=6221, otc=None)
Agg(open=17.55, high=17.69, low=17.42, close=17.63, volume=587742, vwap=17.5581, timestamp=1678118400000, transactions=5064, otc=None)
Agg(open=17.625, high=17.66, low=17.37, close=17.43, volume=561091, vwap=17.5012, timestamp=1678122000000, transactions=4697, otc=None)
Agg(open=17.43, high=17.455, low=17.2127, close=17.23, volume=599302, vwap=17.3605, timestamp=1678125600000, transactions=5298, otc=None)
Agg(open=17.225, high=17.275, low=17.04, close=17.195, volume=514328, vwap=17.1816, timestamp=1678129200000, transactions=4687, otc=None)
Agg(open=17.195, high=17.25, low=17.08, close=17.22, volume=1212572.0, vwap=17.1757, timestamp=1678132800000, transactions=9606, otc=None)
Agg(open=17.22, high=17.25, low=17.22, close=17.25, volume=26419, vwap=17.221, timestamp=1678136400000, transactions=17, otc=None)
Agg(open=17.22, high=17.25, low=17.22, close=17.25, volume=710, vwap=17.2373, timestamp=1678140000000, transactions=4, otc=None)
Agg(open=17.06, high=17.22, low=17.06, close=17.22, volume=808, vwap=17.194, timestamp=1678143600000, transactions=7, otc=None)
Agg(open=17.22, high=17.22, low=17.22, close=17.22, volume=600, vwap=17.22, timestamp=1678147200000, transactions=1, otc=None)
Agg(open=17.4, high=17.4, low=17.23, close=17.2303, volume=2010, vwap=17.2724, timestamp=1678194000000, transactions=4, otc=None)
Agg(open=17.23, high=17.96, low=17.07, close=17.66, volume=558259, vwap=17.6909, timestamp=1678197600000, transactions=4802, otc=None)
Agg(open=17.635, high=17.97, low=17.35, close=17.57, volume=918820, vwap=17.6388, timestamp=1678201200000, transactions=8900, otc=None)
Agg(open=17.56, high=17.79, low=17.43, close=17.68, volume=629218, vwap=17.6297, timestamp=1678204800000, transactions=6366, otc=None)
Agg(open=17.67, high=18.11, low=17.63, close=17.98, volume=614577, vwap=17.9426, timestamp=1678208400000, transactions=5318, otc=None)
Agg(open=17.97, high=18, low=17.595, close=17.61, volume=348786, vwap=17.8016, timestamp=1678212000000, transactions=3605, otc=None)
Agg(open=17.615, high=17.67, low=17.428, close=17.48, volume=308570, vwap=17.5432, timestamp=1678215600000, transactions=3411, otc=None)
Agg(open=17.4774, high=17.57, low=17.32, close=17.5, volume=1079968.0, vwap=17.4546, timestamp=1678219200000, transactions=10067, otc=None)
Agg(open=17.48, high=17.6, low=17.48, close=17.53, volume=61856, vwap=17.4827, timestamp=1678222800000, transactions=56, otc=None)
Agg(open=17.52, high=17.6, low=17.52, close=17.55, volume=1964, vwap=17.5396, timestamp=1678226400000, transactions=14, otc=None)
Agg(open=17.6, high=17.6, low=17.56, close=17.56, volume=1300, vwap=17.5847, timestamp=1678230000000, transactions=10, otc=None)
Agg(open=17.56, high=17.58, low=17.56, close=17.58, volume=800, vwap=17.5776, timestamp=1678233600000, transactions=5, otc=None)
Agg(open=17.4355, high=17.6, low=17.3, close=17.38, volume=28820, vwap=17.4384, timestamp=1678280400000, transactions=48, otc=None)
Agg(open=17.34, high=17.68, low=17.28, close=17.67, volume=405627, vwap=17.4747, timestamp=1678284000000, transactions=3414, otc=None)
Agg(open=17.65, high=17.95, low=17.42, close=17.86, volume=924685, vwap=17.752, timestamp=1678287600000, transactions=7491, otc=None)
Agg(open=17.855, high=18.0689, low=17.72, close=18.0689, volume=848804, vwap=17.9185, timestamp=1678291200000, transactions=7441, otc=None)
Agg(open=18.0692, high=18.16, low=17.91, close=18.04, volume=640011, vwap=18.024, timestamp=1678294800000, transactions=5042, otc=None)
Agg(open=18.04, high=18.1699, low=17.9343, close=18.15, volume=506748, vwap=18.0412, timestamp=1678298400000, transactions=4570, otc=None)
Agg(open=18.1576, high=18.18, low=17.92, close=17.955, volume=876809, vwap=18.0642, timestamp=1678302000000, transactions=6029, otc=None)
Agg(open=17.955, high=17.965, low=17.63, close=17.79, volume=1743619.0, vwap=17.8007, timestamp=1678305600000, transactions=11951, otc=None)
Agg(open=17.8, high=19.25, low=17, close=18.94, volume=665970, vwap=17.8129, timestamp=1678309200000, transactions=2673, otc=None)
Agg(open=18.94, high=24.36, low=18.9, close=23.15, volume=1955140.0, vwap=22.3584, timestamp=1678312800000, transactions=10286, otc=None)
Agg(open=23.25, high=23.35, low=22.4, close=22.85, volume=275563, vwap=22.7501, timestamp=1678316400000, transactions=1784, otc=None)
Agg(open=22.69, high=22.85, low=22.05, close=22.1, volume=163075, vwap=22.4425, timestamp=1678320000000, transactions=953, otc=None)
Agg(open=23.45, high=23.45, low=21.52, close=21.73, volume=46683, vwap=21.9601, timestamp=1678352400000, transactions=657, otc=None)
Agg(open=21.67, high=21.67, low=21.19, close=21.52, volume=50304, vwap=21.4144, timestamp=1678356000000, transactions=501, otc=None)
Agg(open=21.49, high=21.8, low=21.37, close=21.58, volume=36920, vwap=21.639, timestamp=1678359600000, transactions=443, otc=None)
Agg(open=21.54, high=21.69, low=20.64, close=20.84, volume=205385, vwap=21.0457, timestamp=1678363200000, transactions=1900, otc=None)
Agg(open=20.68, high=22.31, low=20.33, close=20.69, volume=547990, vwap=20.7889, timestamp=1678366800000, transactions=4123, otc=None)
Agg(open=20.61, high=23.64, low=20.09, close=22.22, volume=7221816.0, vwap=21.5071, timestamp=1678370400000, transactions=48884, otc=None)
Agg(open=22.22, high=22.96, low=21.66, close=21.8532, volume=6491316.0, vwap=22.2689, timestamp=1678374000000, transactions=48648, otc=None)
Agg(open=21.87, high=22.27, low=21.5631, close=21.8301, volume=3630502.0, vwap=21.9484, timestamp=1678377600000, transactions=24504, otc=None)
Agg(open=21.8534, high=21.87, low=21.22, close=21.4845, volume=2802094.0, vwap=21.4652, timestamp=1678381200000, transactions=20282, otc=None)
Agg(open=21.5, high=21.74, low=20.98, close=21.1693, volume=2077981.0, vwap=21.3859, timestamp=1678384800000, transactions=14892, otc=None)
Agg(open=21.17, high=21.6, low=21.06, close=21.37, volume=1408947.0, vwap=21.3877, timestamp=1678388400000, transactions=10151, otc=None)
Agg(open=21.39, high=21.55, low=21.15, close=21.165, volume=2413442.0, vwap=21.3194, timestamp=1678392000000, transactions=18093, otc=None)
Agg(open=21.17, high=21.27, low=21, close=21.1, volume=133497, vwap=21.1702, timestamp=1678395600000, transactions=225, otc=None)
Agg(open=21.15, high=21.25, low=20.86, close=21, volume=14101, vwap=21.1085, timestamp=1678399200000, transactions=93, otc=None)
Agg(open=20.98, high=21.24, low=20.57, close=21, volume=11579, vwap=20.972, timestamp=1678402800000, transactions=64, otc=None)
Agg(open=21.05, high=21.05, low=20.85, close=21.04, volume=10297, vwap=20.9968, timestamp=1678406400000, transactions=33, otc=None)
Agg(open=20.81, high=21.04, low=20.74, close=21.04, volume=1503, vwap=20.9923, timestamp=1678438800000, transactions=7, otc=None)
Agg(open=21.05, high=21.31, low=20.9, close=20.9, volume=1674, vwap=21.0612, timestamp=1678442400000, transactions=13, otc=None)
Agg(open=20.89, high=21, low=20.88, close=20.88, volume=2284, vwap=20.9825, timestamp=1678446000000, transactions=12, otc=None)
Agg(open=21.07, high=21.12, low=21.06, close=21.12, volume=882, vwap=21.0852, timestamp=1678449600000, transactions=12, otc=None)
Agg(open=21.0042, high=21.365, low=20.8515, close=20.95, volume=51469, vwap=21.048, timestamp=1678453200000, transactions=327, otc=None)
Agg(open=20.95, high=21.085, low=19.65, close=19.83, volume=1567585.0, vwap=20.2682, timestamp=1678456800000, transactions=11394, otc=None)
Agg(open=19.84, high=20.05, low=19.14, close=20.035, volume=1890133.0, vwap=19.6133, timestamp=1678460400000, transactions=14205, otc=None)
Agg(open=20.0473, high=20.26, low=19.7828, close=19.885, volume=857454, vwap=20.0209, timestamp=1678464000000, transactions=7429, otc=None)
Agg(open=19.9, high=20.045, low=19.1803, close=19.21, volume=652972, vwap=19.5816, timestamp=1678467600000, transactions=5975, otc=None)
Agg(open=19.21, high=19.31, low=18.8208, close=18.85, volume=819366, vwap=19.0175, timestamp=1678471200000, transactions=7764, otc=None)
Agg(open=18.86, high=19.01, low=18.485, close=18.94, volume=1167098.0, vwap=18.7215, timestamp=1678474800000, transactions=10862, otc=None)
Agg(open=18.92, high=19.2, low=18.8311, close=19.15, volume=1623029.0, vwap=19.0287, timestamp=1678478400000, transactions=13422, otc=None)
Agg(open=19.15, high=19.2, low=19, close=19.2, volume=13226, vwap=19.0687, timestamp=1678482000000, transactions=49, otc=None)
Agg(open=19.15, high=19.151, low=19.15, close=19.15, volume=1772, vwap=19.15, timestamp=1678485600000, transactions=7, otc=None)
Agg(open=19.16, high=19.16, low=19.16, close=19.16, volume=277, vwap=19.1632, timestamp=1678489200000, transactions=2, otc=None)
Agg(open=19.22, high=19.23, low=19.22, close=19.23, volume=300, vwap=19.2267, timestamp=1678492800000, transactions=2, otc=None)
