Agg(open=16.78, high=17.03, low=16.75, close=17, volume=333326, vwap=16.8965, timestamp=1681736400000, transactions=2708, otc=None)
Agg(open=16.99, high=17.03, low=16.865, close=16.965, volume=635221, vwap=16.9651, timestamp=1681740000000, transactions=4839, otc=None)
Agg(open=16.965, high=17.015, low=16.92, close=16.965, volume=477087, vwap=16.9627, timestamp=1681743600000, transactions=3367, otc=None)
Agg(open=16.965, high=17.05, low=16.955, close=16.975, volume=394668, vwap=17.0056, timestamp=1681747200000, transactions=2817, otc=None)
Agg(open=16.98, high=17.04, low=16.9623, close=17.005, volume=211659, vwap=17.0021, timestamp=1681750800000, transactions=2171, otc=None)
Agg(open=17.005, high=17.12, low=16.98, close=17.105, volume=522710, vwap=17.0499, timestamp=1681754400000, transactions=3508, otc=None)
Agg(open=17.11, high=17.2, low=17.07, close=17.2, volume=1060397.0, vwap=17.1361, timestamp=1681758000000, transactions=8174, otc=None)
Agg(open=17.19, high=17.2, low=17.19, close=17.2, volume=84993, vwap=17.1901, timestamp=1681761600000, transactions=52, otc=None)
Agg(open=17.25, high=17.25, low=17.25, close=17.25, volume=100, vwap=17.25, timestamp=1681765200000, transactions=1, otc=None)
Agg(open=17.3, high=17.3, low=17.3, close=17.3, volume=600, vwap=17.3, timestamp=1681804800000, transactions=2, otc=None)
Agg(open=17.31, high=17.36, low=17.025, close=17.045, volume=482866, vwap=17.1793, timestamp=1681822800000, transactions=4289, otc=None)
Agg(open=17.045, high=17.17, low=17.04, close=17.125, volume=553337, vwap=17.0994, timestamp=1681826400000, transactions=5851, otc=None)
Agg(open=17.12, high=17.215, low=17.12, close=17.19, volume=326707, vwap=17.1642, timestamp=1681830000000, transactions=3629, otc=None)
Agg(open=17.185, high=17.29, low=17.18, close=17.25, volume=325712, vwap=17.2508, timestamp=1681833600000, transactions=3025, otc=None)
Agg(open=17.25, high=17.32, low=17.225, close=17.3, volume=347921, vwap=17.2693, timestamp=1681837200000, transactions=2803, otc=None)
Agg(open=17.3, high=17.36, low=17.28, close=17.33, volume=382999, vwap=17.3196, timestamp=1681840800000, transactions=3449, otc=None)
Agg(open=17.33, high=17.43, low=17.3207, close=17.4, volume=918789, vwap=17.3943, timestamp=1681844400000, transactions=6799, otc=None)
Agg(open=17.41, high=17.41, low=17.21, close=17.21, volume=50600, vwap=17.4095, timestamp=1681848000000, transactions=46, otc=None)
Agg(open=17.6, high=17.6, low=17.6, close=17.6, volume=300, vwap=17.5974, timestamp=1681891200000, transactions=5, otc=None)
Agg(open=17.21, high=17.43, low=17.2001, close=17.32, volume=308852, vwap=17.3291, timestamp=1681909200000, transactions=2482, otc=None)
Agg(open=17.325, high=17.445, low=17.305, close=17.41, volume=329196, vwap=17.3841, timestamp=1681912800000, transactions=3165, otc=None)
Agg(open=17.4, high=17.4, low=17.25, close=17.315, volume=208237, vwap=17.3257, timestamp=1681916400000, transactions=2192, otc=None)
Agg(open=17.32, high=17.4, low=17.3, close=17.375, volume=321667, vwap=17.3476, timestamp=1681920000000, transactions=2371, otc=None)
Agg(open=17.37, high=17.43, low=17.365, close=17.415, volume=238635, vwap=17.3907, timestamp=1681923600000, transactions=2098, otc=None)
Agg(open=17.42, high=17.485, low=17.41, close=17.455, volume=176626, vwap=17.447, timestamp=1681927200000, transactions=1784, otc=None)
Agg(open=17.455, high=17.55, low=17.435, close=17.48, volume=826541, vwap=17.488, timestamp=1681930800000, transactions=5734, otc=None)
Agg(open=17.47, high=17.49, low=17.47, close=17.49, volume=50321, vwap=17.4701, timestamp=1681934400000, transactions=58, otc=None)
Agg(open=17.27, high=17.405, low=17.27, close=17.37, volume=240044, vwap=17.3306, timestamp=1681995600000, transactions=2143, otc=None)
Agg(open=17.37, high=17.4, low=17.295, close=17.36, volume=726808, vwap=17.3474, timestamp=1681999200000, transactions=5604, otc=None)
Agg(open=17.355, high=17.36, low=17.21, close=17.225, volume=314882, vwap=17.2789, timestamp=1682002800000, transactions=3271, otc=None)
Agg(open=17.226, high=17.25, low=17.2, close=17.245, volume=175501, vwap=17.2238, timestamp=1682006400000, transactions=2512, otc=None)
Agg(open=17.245, high=17.285, low=17.24, close=17.26, volume=149316, vwap=17.2606, timestamp=1682010000000, transactions=2408, otc=None)
Agg(open=17.26, high=17.29, low=17.2, close=17.22, volume=281153, vwap=17.2434, timestamp=1682013600000, transactions=2987, otc=None)
Agg(open=17.22, high=17.26, low=17.135, close=17.21, volume=827267, vwap=17.2083, timestamp=1682017200000, transactions=6940, otc=None)
Agg(open=17.2, high=17.2, low=17.2, close=17.2, volume=54440, vwap=17.2, timestamp=1682020800000, transactions=28, otc=None)
Agg(open=17.2, high=17.2, low=17.2, close=17.2, volume=9924, vwap=17.2001, timestamp=1682078400000, transactions=8, otc=None)
Agg(open=17.19, high=17.27, low=17.045, close=17.16, volume=222687, vwap=17.1516, timestamp=1682082000000, transactions=1558, otc=None)
Agg(open=17.16, high=17.2, low=17, close=17.02, volume=270784, vwap=17.1258, timestamp=1682085600000, transactions=3283, otc=None)
Agg(open=17.02, high=17.12, low=17, close=17.085, volume=273753, vwap=17.0559, timestamp=1682089200000, transactions=2801, otc=None)
Agg(open=17.085, high=17.105, low=17.045, close=17.085, volume=188551, vwap=17.0751, timestamp=1682092800000, transactions=2540, otc=None)
Agg(open=17.085, high=17.1, low=17.03, close=17.035, volume=330795, vwap=17.0614, timestamp=1682096400000, transactions=3295, otc=None)
Agg(open=17.04, high=17.11, low=17, close=17.06, volume=354097, vwap=17.0474, timestamp=1682100000000, transactions=3301, otc=None)
Agg(open=17.06, high=17.09, low=17.01, close=17.06, volume=1027561.0, vwap=17.0422, timestamp=1682103600000, transactions=7313, otc=None)
Agg(open=17.1, high=17.1, low=17.06, close=17.07, volume=25052, vwap=17.0701, timestamp=1682107200000, transactions=36, otc=None)
