Agg(open=18, high=18, low=18, close=18, volume=300, vwap=18, timestamp=1689591600000, transactions=1, otc=None)
Agg(open=17.73, high=18.055, low=17.682, close=17.945, volume=204478, vwap=17.8856, timestamp=1689598800000, transactions=1918, otc=None)
Agg(open=17.94, high=18.1, low=17.91, close=18.0899, volume=291463, vwap=18.0173, timestamp=1689602400000, transactions=2985, otc=None)
Agg(open=18.0871, high=18.15, low=18.045, close=18.055, volume=293635, vwap=18.0936, timestamp=1689606000000, transactions=2875, otc=None)
Agg(open=18.06, high=18.245, low=18.05, close=18.1801, volume=255698, vwap=18.1617, timestamp=1689609600000, transactions=2559, otc=None)
Agg(open=18.18, high=18.26, low=18.1754, close=18.23, volume=151264, vwap=18.2204, timestamp=1689613200000, transactions=2131, otc=None)
Agg(open=18.23, high=18.28, low=18.19, close=18.225, volume=258642, vwap=18.2324, timestamp=1689616800000, transactions=3316, otc=None)
Agg(open=18.215, high=18.22, low=18.11, close=18.17, volume=636837, vwap=18.1555, timestamp=1689620400000, transactions=6034, otc=None)
Agg(open=18.16, high=18.16, low=18.16, close=18.16, volume=24844, vwap=18.16, timestamp=1689624000000, transactions=13, otc=None)
Agg(open=18.5, high=18.5, low=18.5, close=18.5, volume=500, vwap=18.5, timestamp=1689681600000, transactions=1, otc=None)
Agg(open=18.04, high=18.64, low=18.04, close=18.625, volume=367679, vwap=18.4223, timestamp=1689685200000, transactions=3609, otc=None)
Agg(open=18.635, high=18.775, low=18.585, close=18.73, volume=549496, vwap=18.6748, timestamp=1689688800000, transactions=5650, otc=None)
Agg(open=18.73, high=18.83, low=18.61, close=18.67, volume=358235, vwap=18.7208, timestamp=1689692400000, transactions=3633, otc=None)
Agg(open=18.675, high=18.74, low=18.63, close=18.71, volume=213730, vwap=18.6913, timestamp=1689696000000, transactions=2993, otc=None)
Agg(open=18.715, high=18.775, low=18.64, close=18.755, volume=384144, vwap=18.7289, timestamp=1689699600000, transactions=3052, otc=None)
Agg(open=18.76, high=18.79, low=18.61, close=18.645, volume=513793, vwap=18.6777, timestamp=1689703200000, transactions=3621, otc=None)
Agg(open=18.6461, high=18.75, low=18.63, close=18.645, volume=1040663.0, vwap=18.6832, timestamp=1689706800000, transactions=7857, otc=None)
Agg(open=18.65, high=18.65, low=18.65, close=18.65, volume=16808, vwap=18.65, timestamp=1689710400000, transactions=13, otc=None)
Agg(open=18.53, high=18.53, low=18.5, close=18.53, volume=2416, vwap=18.5063, timestamp=1689764400000, transactions=5, otc=None)
Agg(open=18.54, high=18.55, low=18.54, close=18.55, volume=913, vwap=18.5489, timestamp=1689768000000, transactions=4, otc=None)
Agg(open=18.46, high=18.821, low=18.43, close=18.785, volume=427359, vwap=18.6852, timestamp=1689771600000, transactions=3590, otc=None)
