Agg(open=14.91, high=14.91, low=14.91, close=14.91, volume=100, vwap=14.91, timestamp=1685437200000, transactions=1, otc=None)
Agg(open=14.74, high=14.785, low=14.535, close=14.6, volume=367241, vwap=14.6105, timestamp=1685451600000, transactions=3769, otc=None)
Agg(open=14.605, high=14.84, low=14.405, close=14.41, volume=800410, vwap=14.6171, timestamp=1685455200000, transactions=6621, otc=None)
Agg(open=14.41, high=14.59, low=14.38, close=14.535, volume=596690, vwap=14.5005, timestamp=1685458800000, transactions=5444, otc=None)
Agg(open=14.54, high=14.61, low=14.47, close=14.495, volume=422245, vwap=14.5366, timestamp=1685462400000, transactions=4206, otc=None)
Agg(open=14.495, high=14.515, low=14.3625, close=14.41, volume=611606, vwap=14.4236, timestamp=1685466000000, transactions=5182, otc=None)
Agg(open=14.41, high=14.59, low=14.38, close=14.53, volume=816120, vwap=14.4901, timestamp=1685469600000, transactions=6691, otc=None)
Agg(open=14.53, high=14.68, low=14.52, close=14.6, volume=1472243.0, vwap=14.5996, timestamp=1685473200000, transactions=9831, otc=None)
Agg(open=14.61, high=14.61, low=14.61, close=14.61, volume=36316, vwap=14.61, timestamp=1685476800000, transactions=17, otc=None)
Agg(open=14.31, high=14.31, low=14.21, close=14.21, volume=799, vwap=14.278, timestamp=1685530800000, transactions=8, otc=None)
Agg(open=14.23, high=14.25, low=14.22, close=14.25, volume=1531, vwap=14.2269, timestamp=1685534400000, transactions=10, otc=None)
Agg(open=14.22, high=14.51, low=14.2, close=14.275, volume=327201, vwap=14.3337, timestamp=1685538000000, transactions=2921, otc=None)
Agg(open=14.27, high=14.33, low=14.145, close=14.15, volume=727797, vwap=14.247, timestamp=1685541600000, transactions=7159, otc=None)
Agg(open=14.15, high=14.21, low=14.08, close=14.115, volume=500167, vwap=14.1223, timestamp=1685545200000, transactions=4912, otc=None)
Agg(open=14.1199, high=14.2, low=14.08, close=14.145, volume=422179, vwap=14.15, timestamp=1685548800000, transactions=4307, otc=None)
Agg(open=14.14, high=14.175, low=14.12, close=14.155, volume=517485, vwap=14.1507, timestamp=1685552400000, transactions=5110, otc=None)
Agg(open=14.16, high=14.165, low=14.08, close=14.085, volume=667573, vwap=14.1299, timestamp=1685556000000, transactions=5898, otc=None)
Agg(open=14.09, high=14.17, low=14.05, close=14.08, volume=2508302.0, vwap=14.1039, timestamp=1685559600000, transactions=15029, otc=None)
Agg(open=14.07, high=14.07, low=14.07, close=14.07, volume=166270, vwap=14.07, timestamp=1685563200000, transactions=30, otc=None)
Agg(open=14.07, high=14.12, low=14.07, close=14.12, volume=2300, vwap=14.0983, timestamp=1685566800000, transactions=6, otc=None)
Agg(open=14.07, high=14.07, low=14.07, close=14.07, volume=1000, vwap=14.0702, timestamp=1685570400000, transactions=3, otc=None)
Agg(open=14.15, high=14.34, low=14.14, close=14.19, volume=289099, vwap=14.2385, timestamp=1685624400000, transactions=2901, otc=None)
Agg(open=14.2, high=14.59, low=14.2, close=14.59, volume=541601, vwap=14.427, timestamp=1685628000000, transactions=4728, otc=None)
Agg(open=14.585, high=14.81, low=14.525, close=14.805, volume=360140, vwap=14.6648, timestamp=1685631600000, transactions=3515, otc=None)
Agg(open=14.805, high=14.965, low=14.78, close=14.885, volume=424762, vwap=14.8704, timestamp=1685635200000, transactions=3807, otc=None)
Agg(open=14.885, high=14.98, low=14.84, close=14.975, volume=427271, vwap=14.8889, timestamp=1685638800000, transactions=3814, otc=None)
Agg(open=14.97, high=15.015, low=14.89, close=14.925, volume=649391, vwap=14.9411, timestamp=1685642400000, transactions=4539, otc=None)
Agg(open=14.93, high=14.94, low=14.78, close=14.81, volume=855353, vwap=14.8338, timestamp=1685646000000, transactions=6945, otc=None)
Agg(open=14.81, high=14.93, low=14.81, close=14.81, volume=24946, vwap=14.8116, timestamp=1685649600000, transactions=23, otc=None)
Agg(open=15.09, high=15.09, low=15.09, close=15.09, volume=200, vwap=15.09, timestamp=1685656800000, transactions=1, otc=None)
Agg(open=15.7, high=15.7, low=15.7, close=15.7, volume=251, vwap=15.6976, timestamp=1685707200000, transactions=2, otc=None)
Agg(open=15.05, high=15.2, low=15, close=15.095, volume=264509, vwap=15.1133, timestamp=1685710800000, transactions=2635, otc=None)
Agg(open=15.1, high=15.37, low=15.1, close=15.3106, volume=456170, vwap=15.2532, timestamp=1685714400000, transactions=4585, otc=None)
Agg(open=15.31, high=15.65, low=15.31, close=15.65, volume=743845, vwap=15.5159, timestamp=1685718000000, transactions=6862, otc=None)
Agg(open=15.65, high=15.76, low=15.63, close=15.745, volume=356699, vwap=15.6872, timestamp=1685721600000, transactions=3895, otc=None)
Agg(open=15.75, high=15.93, low=15.67, close=15.9, volume=455488, vwap=15.8259, timestamp=1685725200000, transactions=5388, otc=None)
Agg(open=15.9, high=15.98, low=15.87, close=15.95, volume=541777, vwap=15.9181, timestamp=1685728800000, transactions=5976, otc=None)
Agg(open=15.95, high=15.965, low=15.8, close=15.82, volume=822268, vwap=15.8501, timestamp=1685732400000, transactions=7435, otc=None)
Agg(open=15.81, high=15.81, low=15.77, close=15.81, volume=31512, vwap=15.8091, timestamp=1685736000000, transactions=28, otc=None)
Agg(open=15.9567, high=15.9567, low=15.9567, close=15.9567, volume=200, vwap=15.9567, timestamp=1685739600000, transactions=1, otc=None)
