Agg(open=29, high=29.36, low=28.69, close=29.24, volume=347301, vwap=29.0544, timestamp=1679922000000, transactions=2813, otc=None)
Agg(open=27.22, high=27.22, low=27.22, close=27.22, volume=67168, vwap=27.22, timestamp=1680033600000, transactions=17, otc=None)
Agg(open=27.53, high=27.88, low=27.24, close=27.45, volume=209756, vwap=27.5072, timestamp=1680094800000, transactions=1935, otc=None)
Agg(open=27.45, high=27.5, low=27.14, close=27.22, volume=376850, vwap=27.3705, timestamp=1680098400000, transactions=4519, otc=None)
Agg(open=27.22, high=27.29, low=26.935, close=26.9402, volume=441629, vwap=27.0337, timestamp=1680102000000, transactions=3882, otc=None)
Agg(open=26.94, high=26.95, low=26.69, close=26.865, volume=501463, vwap=26.8947, timestamp=1680105600000, transactions=4264, otc=None)
Agg(open=26.865, high=26.865, low=26.6, close=26.705, volume=498372, vwap=26.7462, timestamp=1680109200000, transactions=4533, otc=None)
Agg(open=26.7, high=26.81, low=26.61, close=26.715, volume=660116, vwap=26.7064, timestamp=1680112800000, transactions=5401, otc=None)
Agg(open=26.715, high=27.07, low=26.63, close=26.79, volume=1274977.0, vwap=26.8381, timestamp=1680116400000, transactions=11040, otc=None)
Agg(open=26.79, high=26.79, low=26.79, close=26.79, volume=64407, vwap=26.79, timestamp=1680120000000, transactions=20, otc=None)
Agg(open=26.94, high=27.175, low=26.37, close=26.93, volume=251131, vwap=26.6989, timestamp=1680181200000, transactions=2526, otc=None)
Agg(open=26.93, high=27, low=26.62, close=26.75, volume=273983, vwap=26.7856, timestamp=1680184800000, transactions=3271, otc=None)
Agg(open=26.75, high=27.02, low=23.9001, close=23.93, volume=2864689.0, vwap=25.2897, timestamp=1680188400000, transactions=23134, otc=None)
Agg(open=23.93, high=24.3268, low=22.87, close=23.17, volume=1230949.0, vwap=23.6883, timestamp=1680192000000, transactions=11850, otc=None)
Agg(open=23.18, high=23.48, low=22.76, close=23.04, volume=1317685.0, vwap=23.1195, timestamp=1680195600000, transactions=11486, otc=None)
Agg(open=23.04, high=23.58, low=22.99, close=23.13, volume=1193588.0, vwap=23.31, timestamp=1680199200000, transactions=11871, otc=None)
Agg(open=23.12, high=23.5, low=22.34, close=23.375, volume=3238291.0, vwap=23.0907, timestamp=1680202800000, transactions=25553, otc=None)
Agg(open=23.37, high=23.37, low=23.11, close=23.34, volume=22896, vwap=23.1407, timestamp=1680206400000, transactions=19, otc=None)
Agg(open=23.34, high=23.34, low=23.2, close=23.2, volume=1104, vwap=23.3269, timestamp=1680217200000, transactions=4, otc=None)
Agg(open=23.5, high=23.61, low=23.015, close=23.16, volume=815541, vwap=23.3102, timestamp=1680267600000, transactions=4506, otc=None)
Agg(open=23.16, high=23.53, low=22.63, close=23.48, volume=1650570.0, vwap=23.2844, timestamp=1680271200000, transactions=6627, otc=None)
Agg(open=23.48, high=23.84, low=23.2, close=23.83, volume=982045, vwap=23.4118, timestamp=1680274800000, transactions=5090, otc=None)
Agg(open=23.815, high=24.02, low=23.72, close=23.835, volume=884286, vwap=23.8, timestamp=1680278400000, transactions=3327, otc=None)
Agg(open=23.83, high=23.84, low=23.65, close=23.695, volume=297784, vwap=23.7208, timestamp=1680282000000, transactions=3207, otc=None)
Agg(open=23.695, high=23.7, low=23.53, close=23.6, volume=318961, vwap=23.6069, timestamp=1680285600000, transactions=3829, otc=None)
Agg(open=23.6, high=23.81, low=23.485, close=23.74, volume=1143410.0, vwap=23.6784, timestamp=1680289200000, transactions=9973, otc=None)
Agg(open=23.75, high=24, low=23.28, close=24, volume=3042, vwap=23.7826, timestamp=1680292800000, transactions=16, otc=None)
Agg(open=24, high=24, low=24, close=24, volume=210, vwap=24, timestamp=1680296400000, transactions=3, otc=None)
