Agg(open=14, high=14, low=14, close=14, volume=3011, vwap=14, timestamp=1687777200000, transactions=11, otc=None)
Agg(open=14.8, high=14.8, low=14.8, close=14.8, volume=3000, vwap=14.8, timestamp=1687780800000, transactions=1, otc=None)
Agg(open=13.93, high=14.17, low=13.87, close=14.15, volume=50851, vwap=14.0499, timestamp=1687784400000, transactions=476, otc=None)
Agg(open=14.15, high=14.19, low=14.08, close=14.14, volume=83322, vwap=14.1373, timestamp=1687788000000, transactions=963, otc=None)
Agg(open=14.14, high=14.22, low=14.13, close=14.21, volume=106018, vwap=14.1822, timestamp=1687791600000, transactions=1004, otc=None)
Agg(open=14.21, high=14.26, low=14.18, close=14.26, volume=170779, vwap=14.2131, timestamp=1687795200000, transactions=1186, otc=None)
Agg(open=14.255, high=14.295, low=14.23, close=14.295, volume=111507, vwap=14.2603, timestamp=1687798800000, transactions=917, otc=None)
Agg(open=14.29, high=14.295, low=14.24, close=14.285, volume=126222, vwap=14.2721, timestamp=1687802400000, transactions=1154, otc=None)
Agg(open=14.285, high=14.305, low=14.15, close=14.15, volume=295694, vwap=14.2416, timestamp=1687806000000, transactions=2075, otc=None)
Agg(open=14.36, high=14.5, low=14.36, close=14.5, volume=500, vwap=14.4421, timestamp=1687809600000, transactions=4, otc=None)
Agg(open=14.07, high=14.15, low=14, close=14.05, volume=164667, vwap=14.0662, timestamp=1687870800000, transactions=507, otc=None)
Agg(open=14.0475, high=14.255, low=14.03, close=14.22, volume=131087, vwap=14.1532, timestamp=1687874400000, transactions=968, otc=None)
Agg(open=14.22, high=14.235, low=14.08, close=14.11, volume=120793, vwap=14.1896, timestamp=1687878000000, transactions=988, otc=None)
Agg(open=14.11, high=14.18, low=14.1, close=14.135, volume=208797, vwap=14.1283, timestamp=1687881600000, transactions=994, otc=None)
Agg(open=14.135, high=14.19, low=14.12, close=14.16, volume=67930, vwap=14.1605, timestamp=1687885200000, transactions=697, otc=None)
Agg(open=14.15, high=14.17, low=14.13, close=14.135, volume=87055, vwap=14.1455, timestamp=1687888800000, transactions=954, otc=None)
Agg(open=14.14, high=14.24, low=14.13, close=14.2, volume=470086, vwap=14.1781, timestamp=1687892400000, transactions=2023, otc=None)
Agg(open=14.18, high=14.2, low=14.18, close=14.2, volume=22939, vwap=14.1997, timestamp=1687896000000, transactions=6, otc=None)
Agg(open=14.14, high=14.23, low=14.02, close=14.115, volume=79311, vwap=14.115, timestamp=1687957200000, transactions=664, otc=None)
Agg(open=14.115, high=14.18, low=14.04, close=14.14, volume=121600, vwap=14.1278, timestamp=1687960800000, transactions=1177, otc=None)
Agg(open=14.14, high=14.33, low=14.14, close=14.275, volume=186698, vwap=14.2657, timestamp=1687964400000, transactions=1650, otc=None)
Agg(open=14.275, high=14.325, low=14.21, close=14.275, volume=215582, vwap=14.2699, timestamp=1687968000000, transactions=1726, otc=None)
Agg(open=14.28, high=14.35, low=14.235, close=14.235, volume=169159, vwap=14.2871, timestamp=1687971600000, transactions=1937, otc=None)
Agg(open=14.235, high=14.265, low=14.19, close=14.205, volume=195070, vwap=14.2256, timestamp=1687975200000, transactions=2061, otc=None)
Agg(open=14.2, high=14.24, low=14.17, close=14.21, volume=399937, vwap=14.2044, timestamp=1687978800000, transactions=3219, otc=None)
Agg(open=14.2, high=14.2, low=14.2, close=14.2, volume=15456, vwap=14.2, timestamp=1687982400000, transactions=4, otc=None)
Agg(open=14.25, high=14.34, low=14.2, close=14.2975, volume=49633, vwap=14.2924, timestamp=1688043600000, transactions=500, otc=None)
Agg(open=14.31, high=14.43, low=14.305, close=14.36, volume=79695, vwap=14.3745, timestamp=1688047200000, transactions=966, otc=None)
Agg(open=14.35, high=14.365, low=14.21, close=14.29, volume=79820, vwap=14.2801, timestamp=1688050800000, transactions=736, otc=None)
Agg(open=14.3, high=14.345, low=14.29, close=14.345, volume=53449, vwap=14.3151, timestamp=1688054400000, transactions=535, otc=None)
Agg(open=14.3475, high=14.52, low=14.34, close=14.49, volume=255851, vwap=14.4241, timestamp=1688058000000, transactions=1938, otc=None)
Agg(open=14.485, high=14.485, low=14.385, close=14.415, volume=274027, vwap=14.4317, timestamp=1688061600000, transactions=2241, otc=None)
Agg(open=14.41, high=14.49, low=14.41, close=14.48, volume=504534, vwap=14.4505, timestamp=1688065200000, transactions=3545, otc=None)
Agg(open=14.47, high=14.47, low=14.47, close=14.47, volume=18652, vwap=14.47, timestamp=1688068800000, transactions=4, otc=None)
Agg(open=14.57, high=14.57, low=14.38, close=14.45, volume=72249, vwap=14.4668, timestamp=1688130000000, transactions=649, otc=None)
Agg(open=14.45, high=14.53, low=14.42, close=14.47, volume=98152, vwap=14.4846, timestamp=1688133600000, transactions=1073, otc=None)
Agg(open=14.48, high=14.59, low=14.47, close=14.59, volume=114544, vwap=14.5262, timestamp=1688137200000, transactions=1272, otc=None)
Agg(open=14.59, high=14.64, low=14.52, close=14.6, volume=273189, vwap=14.5846, timestamp=1688140800000, transactions=2421, otc=None)
Agg(open=14.6047, high=14.63, low=14.585, close=14.605, volume=171895, vwap=14.6078, timestamp=1688144400000, transactions=1600, otc=None)
Agg(open=14.605, high=14.63, low=14.59, close=14.6, volume=189998, vwap=14.6074, timestamp=1688148000000, transactions=1857, otc=None)
Agg(open=14.605, high=14.605, low=14.47, close=14.48, volume=595532, vwap=14.5307, timestamp=1688151600000, transactions=4080, otc=None)
Agg(open=14.44, high=14.47, low=14.44, close=14.44, volume=11845, vwap=14.4697, timestamp=1688155200000, transactions=7, otc=None)
Agg(open=14.4, high=14.4, low=14.4, close=14.4, volume=265, vwap=14.4, timestamp=1688158800000, transactions=2, otc=None)
Agg(open=14.0525, high=14.0525, low=14.0525, close=14.0525, volume=1050, vwap=14.0524, timestamp=1688162400000, transactions=2, otc=None)
