Agg(open=17.42, high=17.445, low=17.21, close=17.4182, volume=81088, vwap=17.3423, timestamp=1676296800000, transactions=571, otc=None)
Agg(open=17.435, high=17.47, low=17.2987, close=17.395, volume=47379, vwap=17.393, timestamp=1676300400000, transactions=725, otc=None)
Agg(open=17.405, high=17.45, low=17.3, close=17.38, volume=45370, vwap=17.3754, timestamp=1676304000000, transactions=397, otc=None)
Agg(open=17.4, high=17.57, low=17.37, close=17.535, volume=43750, vwap=17.4835, timestamp=1676307600000, transactions=504, otc=None)
Agg(open=17.535, high=17.555, low=17.4102, close=17.43, volume=117272, vwap=17.4485, timestamp=1676311200000, transactions=881, otc=None)
Agg(open=17.44, high=17.53, low=17.44, close=17.52, volume=66508, vwap=17.4921, timestamp=1676314800000, transactions=642, otc=None)
Agg(open=17.515, high=17.53, low=17.4, close=17.505, volume=235221, vwap=17.4766, timestamp=1676318400000, transactions=2200, otc=None)
Agg(open=17.5, high=17.5, low=17.5, close=17.5, volume=9734, vwap=17.5, timestamp=1676322000000, transactions=2, otc=None)
Agg(open=17.38, high=17.65, low=17.17, close=17.6, volume=99463, vwap=17.3882, timestamp=1676383200000, transactions=686, otc=None)
Agg(open=17.605, high=17.71, low=17.45, close=17.57, volume=138091, vwap=17.6218, timestamp=1676386800000, transactions=1099, otc=None)
Agg(open=17.56, high=17.625, low=17.4515, close=17.495, volume=50016, vwap=17.5348, timestamp=1676390400000, transactions=628, otc=None)
Agg(open=17.51, high=17.6, low=17.505, close=17.58, volume=34769, vwap=17.5569, timestamp=1676394000000, transactions=473, otc=None)
Agg(open=17.58, high=17.7, low=17.575, close=17.65, volume=67136, vwap=17.6643, timestamp=1676397600000, transactions=662, otc=None)
Agg(open=17.65, high=17.74, low=17.565, close=17.72, volume=66331, vwap=17.6477, timestamp=1676401200000, transactions=649, otc=None)
Agg(open=17.72, high=17.79, low=17.665, close=17.71, volume=182294, vwap=17.7429, timestamp=1676404800000, transactions=1842, otc=None)
Agg(open=17.72, high=17.72, low=17.72, close=17.72, volume=17511, vwap=17.72, timestamp=1676408400000, transactions=8, otc=None)
Agg(open=17.39, high=17.39, low=17.13, close=17.185, volume=192128, vwap=17.2068, timestamp=1676469600000, transactions=1523, otc=None)
Agg(open=17.19, high=17.305, low=17.15, close=17.19, volume=131662, vwap=17.2162, timestamp=1676473200000, transactions=1422, otc=None)
Agg(open=17.2, high=17.225, low=17.01, close=17.025, volume=94044, vwap=17.1135, timestamp=1676476800000, transactions=973, otc=None)
Agg(open=17.02, high=17.06, low=16.84, close=17.01, volume=92475, vwap=16.9258, timestamp=1676480400000, transactions=951, otc=None)
Agg(open=17.005, high=17.145, low=17.005, close=17.1005, volume=58724, vwap=17.1052, timestamp=1676484000000, transactions=623, otc=None)
Agg(open=17.11, high=17.125, low=17.005, close=17.09, volume=92828, vwap=17.075, timestamp=1676487600000, transactions=892, otc=None)
Agg(open=17.09, high=17.12, low=17, close=17.02, volume=216847, vwap=17.0526, timestamp=1676491200000, transactions=2069, otc=None)
Agg(open=17.01, high=17.15, low=17.01, close=17.15, volume=10798, vwap=17.0188, timestamp=1676494800000, transactions=11, otc=None)
Agg(open=17.16, high=17.2, low=17.16, close=17.2, volume=528, vwap=17.1688, timestamp=1676505600000, transactions=3, otc=None)
Agg(open=17.2, high=17.55, low=17.2, close=17.55, volume=890, vwap=17.2433, timestamp=1676552400000, transactions=2, otc=None)
Agg(open=16.94, high=17.12, low=16.87, close=16.8769, volume=103942, vwap=16.9703, timestamp=1676556000000, transactions=852, otc=None)
Agg(open=16.87, high=17.07, low=16.83, close=16.98, volume=102309, vwap=16.9205, timestamp=1676559600000, transactions=818, otc=None)
Agg(open=17, high=17.09, low=16.96, close=17.045, volume=80603, vwap=17.0248, timestamp=1676563200000, transactions=706, otc=None)
Agg(open=17.05, high=17.14, low=16.99, close=17.13, volume=70060, vwap=17.0676, timestamp=1676566800000, transactions=609, otc=None)
Agg(open=17.13, high=17.135, low=16.94, close=17.07, volume=74271, vwap=17.0105, timestamp=1676570400000, transactions=782, otc=None)
Agg(open=17.07, high=17.08, low=16.98, close=17, volume=59637, vwap=17.0146, timestamp=1676574000000, transactions=609, otc=None)
Agg(open=17.0025, high=17.02, low=16.75, close=16.77, volume=129710, vwap=16.8363, timestamp=1676577600000, transactions=1311, otc=None)
Agg(open=16.77, high=16.78, low=16.77, close=16.78, volume=23041, vwap=16.78, timestamp=1676581200000, transactions=7, otc=None)
Agg(open=16.44, high=16.44, low=15.97, close=16.025, volume=161460, vwap=16.1313, timestamp=1676642400000, transactions=1121, otc=None)
Agg(open=16.045, high=16.23, low=15.98, close=16.03, volume=129585, vwap=16.1109, timestamp=1676646000000, transactions=1188, otc=None)
Agg(open=16.04, high=16.16, low=15.995, close=16.07, volume=105833, vwap=16.0594, timestamp=1676649600000, transactions=932, otc=None)
Agg(open=16.07, high=16.13, low=15.925, close=15.95, volume=175901, vwap=16.0245, timestamp=1676653200000, transactions=1443, otc=None)
Agg(open=15.95, high=16.05, low=15.94, close=16.005, volume=57378, vwap=15.9879, timestamp=1676656800000, transactions=725, otc=None)
Agg(open=16.01, high=16.02, low=15.94, close=16.005, volume=93961, vwap=15.9775, timestamp=1676660400000, transactions=992, otc=None)
Agg(open=16.01, high=16.03, low=15.82, close=15.82, volume=231766, vwap=15.8877, timestamp=1676664000000, transactions=2129, otc=None)
Agg(open=15.79, high=15.79, low=15.79, close=15.79, volume=121, vwap=15.7924, timestamp=1676671200000, transactions=4, otc=None)
