Agg(open=24.11, high=24.14, low=23.85, close=23.89, volume=149882, vwap=23.9696, timestamp=1682341200000, transactions=1495, otc=None)
Agg(open=23.895, high=23.985, low=23.83, close=23.83, volume=114366, vwap=23.9097, timestamp=1682344800000, transactions=2232, otc=None)
Agg(open=23.83, high=23.88, low=23.7709, close=23.855, volume=117429, vwap=23.8194, timestamp=1682348400000, transactions=2293, otc=None)
Agg(open=23.845, high=24.005, low=23.845, close=23.875, volume=97347, vwap=23.9276, timestamp=1682352000000, transactions=1972, otc=None)
Agg(open=23.87, high=23.945, low=23.81, close=23.9, volume=108099, vwap=23.8819, timestamp=1682355600000, transactions=1844, otc=None)
Agg(open=23.91, high=23.9792, low=23.9, close=23.935, volume=147419, vwap=23.9298, timestamp=1682359200000, transactions=2551, otc=None)
Agg(open=23.94, high=24.04, low=23.94, close=24.04, volume=336150, vwap=23.9918, timestamp=1682362800000, transactions=4785, otc=None)
Agg(open=24.03, high=24.03, low=24.03, close=24.03, volume=38367, vwap=24.03, timestamp=1682366400000, transactions=19, otc=None)
Agg(open=24, high=24, low=24, close=24, volume=833, vwap=24.0001, timestamp=1682420400000, transactions=5, otc=None)
Agg(open=24.02, high=24.07, low=23.82, close=23.99, volume=111261, vwap=23.9691, timestamp=1682427600000, transactions=1202, otc=None)
Agg(open=23.99, high=24.0001, low=23.92, close=24, volume=155115, vwap=23.968, timestamp=1682431200000, transactions=2741, otc=None)
Agg(open=24, high=24.005, low=23.835, close=23.96, volume=127973, vwap=23.948, timestamp=1682434800000, transactions=1650, otc=None)
Agg(open=23.96, high=23.9786, low=23.8841, close=23.9, volume=64109, vwap=23.9427, timestamp=1682438400000, transactions=1060, otc=None)
Agg(open=23.895, high=23.92, low=23.7212, close=23.77, volume=78298, vwap=23.7724, timestamp=1682442000000, transactions=1396, otc=None)
Agg(open=23.7642, high=23.78, low=23.57, close=23.63, volume=156345, vwap=23.682, timestamp=1682445600000, transactions=2498, otc=None)
Agg(open=23.62, high=23.64, low=23.515, close=23.6, volume=400933, vwap=23.573, timestamp=1682449200000, transactions=5438, otc=None)
Agg(open=23.59, high=23.59, low=23.59, close=23.59, volume=77094, vwap=23.59, timestamp=1682452800000, transactions=34, otc=None)
Agg(open=23.51, high=23.51, low=23.51, close=23.51, volume=1001, vwap=23.5103, timestamp=1682510400000, transactions=5, otc=None)
Agg(open=23.41, high=23.715, low=23.41, close=23.53, volume=174773, vwap=23.5509, timestamp=1682514000000, transactions=1266, otc=None)
Agg(open=23.53, high=23.6992, low=23.42, close=23.67, volume=229992, vwap=23.5362, timestamp=1682517600000, transactions=2467, otc=None)
Agg(open=23.68, high=23.83, low=23.665, close=23.77, volume=134714, vwap=23.7573, timestamp=1682521200000, transactions=2419, otc=None)
Agg(open=23.77, high=23.825, low=23.725, close=23.75, volume=107100, vwap=23.7667, timestamp=1682524800000, transactions=1729, otc=None)
Agg(open=23.755, high=23.78, low=23.655, close=23.655, volume=88156, vwap=23.7252, timestamp=1682528400000, transactions=1424, otc=None)
Agg(open=23.65, high=23.68, low=23.555, close=23.595, volume=103231, vwap=23.6129, timestamp=1682532000000, transactions=1731, otc=None)
