Agg(open=4, high=4, low=4, close=4, volume=144, vwap=4, timestamp=1694419200000, transactions=1, otc=None)
Agg(open=4.05, high=4.06, low=4.05, close=4.05, volume=776, vwap=4.0513, timestamp=1694430000000, transactions=5, otc=None)
Agg(open=4.05, high=4.0683, low=4.05, close=4.06, volume=4471, vwap=4.0533, timestamp=1694433600000, transactions=13, otc=None)
Agg(open=4.05, high=4.17, low=4.05, close=4.12, volume=748613, vwap=4.1271, timestamp=1694437200000, transactions=2871, otc=None)
Agg(open=4.125, high=4.15, low=4.1, close=4.11, volume=779198, vwap=4.1249, timestamp=1694440800000, transactions=3899, otc=None)
Agg(open=4.115, high=4.12, low=4.08, close=4.085, volume=424680, vwap=4.1004, timestamp=1694444400000, transactions=2753, otc=None)
Agg(open=4.085, high=4.1, low=4.08, close=4.0886, volume=250204, vwap=4.0922, timestamp=1694448000000, transactions=2377, otc=None)
Agg(open=4.085, high=4.09, low=4.06, close=4.06, volume=338718, vwap=4.0806, timestamp=1694451600000, transactions=2616, otc=None)
Agg(open=4.065, high=4.07, low=4.05, close=4.05, volume=339024, vwap=4.0635, timestamp=1694455200000, transactions=2803, otc=None)
Agg(open=4.055, high=4.07, low=4.05, close=4.06, volume=972729, vwap=4.0634, timestamp=1694458800000, transactions=5875, otc=None)
Agg(open=4.06, high=4.07, low=4.05, close=4.05, volume=38621, vwap=4.0603, timestamp=1694462400000, transactions=25, otc=None)
Agg(open=4.08, high=4.08, low=4.08, close=4.08, volume=5000, vwap=4.08, timestamp=1694473200000, transactions=5, otc=None)
Agg(open=4.18, high=4.18, low=4.08, close=4.08, volume=1200, vwap=4.1587, timestamp=1694505600000, transactions=6, otc=None)
Agg(open=4.05, high=4.05, low=4.03, close=4.03, volume=1104, vwap=4.0446, timestamp=1694516400000, transactions=7, otc=None)
Agg(open=4.03, high=4.04, low=4.03, close=4.03, volume=13701, vwap=4.0303, timestamp=1694520000000, transactions=16, otc=None)
Agg(open=4.03, high=4.17, low=4.015, close=4.115, volume=632915, vwap=4.1166, timestamp=1694523600000, transactions=2246, otc=None)
Agg(open=4.115, high=4.12, low=4.07, close=4.08, volume=558266, vwap=4.0946, timestamp=1694527200000, transactions=2488, otc=None)
Agg(open=4.085, high=4.1, low=4.08, close=4.085, volume=263699, vwap=4.0879, timestamp=1694530800000, transactions=1722, otc=None)
Agg(open=4.085, high=4.09, low=4.05, close=4.065, volume=357577, vwap=4.0725, timestamp=1694534400000, transactions=2162, otc=None)
Agg(open=4.065, high=4.07, low=4.025, close=4.035, volume=337456, vwap=4.0483, timestamp=1694538000000, transactions=2043, otc=None)
Agg(open=4.03, high=4.04, low=4.025, close=4.035, volume=456121, vwap=4.0335, timestamp=1694541600000, transactions=1873, otc=None)
Agg(open=4.0315, high=4.05, low=4, close=4.005, volume=1997018.0, vwap=4.0173, timestamp=1694545200000, transactions=5638, otc=None)
Agg(open=4.01, high=4.09, low=4.01, close=4.05, volume=23545, vwap=4.0145, timestamp=1694548800000, transactions=18, otc=None)
Agg(open=4.03, high=4.05, low=4.01, close=4.01, volume=1200, vwap=4.035, timestamp=1694559600000, transactions=3, otc=None)
Agg(open=4.01, high=4.0895, low=4, close=4.08, volume=20499, vwap=4.0159, timestamp=1694606400000, transactions=34, otc=None)
Agg(open=4.05, high=4.07, low=4.013, close=4.035, volume=345499, vwap=4.0457, timestamp=1694610000000, transactions=1146, otc=None)
Agg(open=4.035, high=4.04, low=4.01, close=4.01, volume=356433, vwap=4.0274, timestamp=1694613600000, transactions=1975, otc=None)
Agg(open=4.015, high=4.03, low=3.99, close=4.005, volume=785546, vwap=4.0162, timestamp=1694617200000, transactions=3161, otc=None)
Agg(open=4.005, high=4.01, low=3.99, close=4, volume=366688, vwap=4.0032, timestamp=1694620800000, transactions=1906, otc=None)
Agg(open=4.005, high=4.01, low=3.97, close=3.975, volume=722372, vwap=3.9885, timestamp=1694624400000, transactions=2848, otc=None)
Agg(open=3.975, high=3.99, low=3.97, close=3.98, volume=370050, vwap=3.9763, timestamp=1694628000000, transactions=1960, otc=None)
Agg(open=3.98, high=3.98, low=3.96, close=3.96, volume=968516, vwap=3.9693, timestamp=1694631600000, transactions=4548, otc=None)
Agg(open=3.96, high=3.9787, low=3.96, close=3.97, volume=29755, vwap=3.9603, timestamp=1694635200000, transactions=14, otc=None)
Agg(open=3.99, high=3.99, low=3.9893, close=3.9893, volume=1369, vwap=3.9898, timestamp=1694646000000, transactions=11, otc=None)
Agg(open=4.01, high=4.01, low=4.01, close=4.01, volume=1050, vwap=4.01, timestamp=1694682000000, transactions=4, otc=None)
Agg(open=4.01, high=4.02, low=3.99, close=3.99, volume=1000, vwap=4.0049, timestamp=1694689200000, transactions=7, otc=None)
Agg(open=3.99, high=4.03, low=3.97, close=4, volume=22380, vwap=3.9948, timestamp=1694692800000, transactions=31, otc=None)
Agg(open=3.98, high=4.099, low=3.97, close=4.06, volume=878382, vwap=4.0569, timestamp=1694696400000, transactions=2612, otc=None)
Agg(open=4.055, high=4.1, low=4.02, close=4.1, volume=884138, vwap=4.062, timestamp=1694700000000, transactions=4042, otc=None)
Agg(open=4.1, high=4.1, low=4.065, close=4.075, volume=579295, vwap=4.0818, timestamp=1694703600000, transactions=2570, otc=None)
Agg(open=4.075, high=4.14, low=4.07, close=4.12, volume=767886, vwap=4.1114, timestamp=1694707200000, transactions=2932, otc=None)
Agg(open=4.12, high=4.14, low=4.12, close=4.12, volume=467773, vwap=4.13, timestamp=1694710800000, transactions=2561, otc=None)
Agg(open=4.13, high=4.13, low=4.09, close=4.105, volume=467129, vwap=4.1079, timestamp=1694714400000, transactions=2254, otc=None)
Agg(open=4.11, high=4.11, low=4.07, close=4.085, volume=1605924.0, vwap=4.0862, timestamp=1694718000000, transactions=6451, otc=None)
Agg(open=4.08, high=4.09, low=4.08, close=4.0816, volume=20498, vwap=4.0801, timestamp=1694721600000, transactions=16, otc=None)
Agg(open=4.105, high=4.105, low=4.1, close=4.1, volume=265, vwap=4.1027, timestamp=1694725200000, transactions=4, otc=None)
Agg(open=4.1, high=4.1, low=4.08, close=4.08, volume=455, vwap=4.0956, timestamp=1694728800000, transactions=4, otc=None)
Agg(open=4.09, high=4.09, low=4.0892, close=4.0892, volume=2898, vwap=4.0899, timestamp=1694732400000, transactions=4, otc=None)
Agg(open=4.16, high=4.16, low=4.16, close=4.16, volume=300, vwap=4.1427, timestamp=1694764800000, transactions=5, otc=None)
Agg(open=4.17, high=4.18, low=4.17, close=4.18, volume=490, vwap=4.172, timestamp=1694768400000, transactions=2, otc=None)
Agg(open=4.15, high=4.15, low=4.15, close=4.15, volume=700, vwap=4.15, timestamp=1694772000000, transactions=1, otc=None)
Agg(open=4.14, high=4.16, low=4.12, close=4.16, volume=3825, vwap=4.1473, timestamp=1694775600000, transactions=10, otc=None)
Agg(open=4.12, high=4.16, low=4.12, close=4.16, volume=13037, vwap=4.1262, timestamp=1694779200000, transactions=17, otc=None)
Agg(open=4.13, high=4.32, low=4.13, close=4.27, volume=1785283.0, vwap=4.2327, timestamp=1694782800000, transactions=3774, otc=None)
Agg(open=4.28, high=4.335, low=4.26, close=4.26, volume=1164796.0, vwap=4.2968, timestamp=1694786400000, transactions=4642, otc=None)
Agg(open=4.265, high=4.28, low=4.23, close=4.255, volume=781468, vwap=4.2495, timestamp=1694790000000, transactions=3284, otc=None)
Agg(open=4.255, high=4.26, low=4.23, close=4.24, volume=358899, vwap=4.242, timestamp=1694793600000, transactions=1790, otc=None)
Agg(open=4.235, high=4.24, low=4.22, close=4.2225, volume=367599, vwap=4.2286, timestamp=1694797200000, transactions=1775, otc=None)
Agg(open=4.23, high=4.24, low=4.21, close=4.235, volume=537875, vwap=4.2286, timestamp=1694800800000, transactions=2800, otc=None)
Agg(open=4.23, high=4.29, low=4.22, close=4.22, volume=3081674.0, vwap=4.2571, timestamp=1694804400000, transactions=8035, otc=None)
Agg(open=4.22, high=4.22, low=4.19, close=4.19, volume=695445, vwap=4.2197, timestamp=1694808000000, transactions=40, otc=None)
Agg(open=4.21, high=4.22, low=4.21, close=4.22, volume=9894, vwap=4.2199, timestamp=1694811600000, transactions=3, otc=None)
Agg(open=4.22, high=4.23, low=4.21, close=4.23, volume=31200, vwap=4.2213, timestamp=1694815200000, transactions=7, otc=None)
Agg(open=4.27, high=4.27, low=4.22, close=4.22, volume=1002, vwap=4.2265, timestamp=1694818800000, transactions=7, otc=None)
