Agg(open=21.96, high=21.96, low=21.96, close=21.96, volume=101, vwap=21.96, timestamp=1690185600000, transactions=2, otc=None)
Agg(open=22.03, high=22.07, low=21.99, close=22, volume=5526, vwap=22.0047, timestamp=1690196400000, transactions=25, otc=None)
Agg(open=22.01, high=22.05, low=21.99, close=22.05, volume=7719, vwap=22.0446, timestamp=1690200000000, transactions=30, otc=None)
Agg(open=22.05, high=22.15, low=21.6499, close=21.7238, volume=668070, vwap=21.9355, timestamp=1690203600000, transactions=4429, otc=None)
Agg(open=21.725, high=21.9751, low=21.655, close=21.88, volume=694916, vwap=21.8303, timestamp=1690207200000, transactions=7138, otc=None)
Agg(open=21.89, high=22.108, low=21.825, close=22.1, volume=605546, vwap=22.0135, timestamp=1690210800000, transactions=5480, otc=None)
Agg(open=22.1, high=22.27, low=22.0911, close=22.27, volume=628038, vwap=22.1957, timestamp=1690214400000, transactions=6011, otc=None)
Agg(open=22.275, high=22.345, low=22.23, close=22.3165, volume=474660, vwap=22.2943, timestamp=1690218000000, transactions=5073, otc=None)
Agg(open=22.31, high=22.39, low=22.24, close=22.375, volume=1063592.0, vwap=22.2961, timestamp=1690221600000, transactions=7780, otc=None)
Agg(open=22.37, high=22.5, low=22.34, close=22.47, volume=1807582.0, vwap=22.4314, timestamp=1690225200000, transactions=13864, otc=None)
Agg(open=22.47, high=22.52, low=22.4182, close=22.49, volume=51416, vwap=22.4716, timestamp=1690228800000, transactions=53, otc=None)
Agg(open=22.48, high=22.5, low=22.45, close=22.4975, volume=13618, vwap=22.4818, timestamp=1690232400000, transactions=21, otc=None)
Agg(open=22.4501, high=22.5, low=22.4501, close=22.5, volume=3062, vwap=22.4845, timestamp=1690236000000, transactions=5, otc=None)
Agg(open=22.47, high=22.5, low=22.47, close=22.47, volume=4241, vwap=22.4751, timestamp=1690239600000, transactions=15, otc=None)
Agg(open=22.56, high=22.56, low=22.32, close=22.32, volume=552, vwap=22.4859, timestamp=1690275600000, transactions=9, otc=None)
Agg(open=22.5, high=22.56, low=22.49, close=22.56, volume=1221, vwap=22.5044, timestamp=1690282800000, transactions=12, otc=None)
Agg(open=22.56, high=22.6, low=22.49, close=22.6, volume=20292, vwap=22.5573, timestamp=1690286400000, transactions=51, otc=None)
Agg(open=22.6, high=22.715, low=22.39, close=22.53, volume=838072, vwap=22.5436, timestamp=1690290000000, transactions=5917, otc=None)
Agg(open=22.535, high=22.68, low=22.49, close=22.655, volume=932136, vwap=22.5927, timestamp=1690293600000, transactions=8145, otc=None)
Agg(open=22.655, high=22.92, low=22.62, close=22.87, volume=1231957.0, vwap=22.7701, timestamp=1690297200000, transactions=7296, otc=None)
