Agg(open=14, high=14, low=14, close=14, volume=3103, vwap=14, timestamp=1690200000000, transactions=4, otc=None)
Agg(open=14.05, high=14.05, low=13.86, close=14.015, volume=182960, vwap=13.9534, timestamp=1690203600000, transactions=929, otc=None)
Agg(open=14.0114, high=14.069, low=13.995, close=14.05, volume=148771, vwap=14.0379, timestamp=1690207200000, transactions=1072, otc=None)
Agg(open=14.055, high=14.13, low=14.05, close=14.13, volume=140168, vwap=14.08, timestamp=1690210800000, transactions=777, otc=None)
Agg(open=14.13, high=14.13, low=14.1, close=14.12, volume=112816, vwap=14.1182, timestamp=1690214400000, transactions=628, otc=None)
Agg(open=14.125, high=14.13, low=14.095, close=14.1, volume=92598, vwap=14.1117, timestamp=1690218000000, transactions=496, otc=None)
Agg(open=14.1, high=14.115, low=14.06, close=14.115, volume=192197, vwap=14.0896, timestamp=1690221600000, transactions=874, otc=None)
Agg(open=14.12, high=14.12, low=14.04, close=14.06, volume=420751, vwap=14.0853, timestamp=1690225200000, transactions=2470, otc=None)
Agg(open=14.07, high=14.15, low=14.07, close=14.15, volume=58616, vwap=14.0955, timestamp=1690228800000, transactions=9, otc=None)
Agg(open=14.1, high=14.1, low=14.1, close=14.1, volume=1000, vwap=14.1, timestamp=1690286400000, transactions=1, otc=None)
Agg(open=14.09, high=14.13, low=14.04, close=14.08, volume=97408, vwap=14.0974, timestamp=1690290000000, transactions=643, otc=None)
Agg(open=14.08, high=14.15, low=14.06, close=14.06, volume=332996, vwap=14.1096, timestamp=1690293600000, transactions=1171, otc=None)
Agg(open=14.06, high=14.1199, low=14.045, close=14.115, volume=198536, vwap=14.0872, timestamp=1690297200000, transactions=803, otc=None)
Agg(open=14.1101, high=14.12, low=14.05, close=14.07, volume=116594, vwap=14.0796, timestamp=1690300800000, transactions=817, otc=None)
Agg(open=14.07, high=14.08, low=14.04, close=14.0747, volume=95707, vwap=14.0624, timestamp=1690304400000, transactions=490, otc=None)
Agg(open=14.075, high=14.09, low=14.05, close=14.06, volume=154187, vwap=14.0748, timestamp=1690308000000, transactions=882, otc=None)
Agg(open=14.06, high=14.06, low=13.98, close=14, volume=247809, vwap=14.0153, timestamp=1690311600000, transactions=2072, otc=None)
Agg(open=14, high=14, low=13.98, close=13.98, volume=35406, vwap=13.9972, timestamp=1690315200000, transactions=9, otc=None)
Agg(open=14, high=14.12, low=13.96, close=14.1, volume=75975, vwap=14.0595, timestamp=1690376400000, transactions=498, otc=None)
