Agg(open=13, high=13, low=13, close=13, volume=140, vwap=13, timestamp=1673946000000, transactions=1, otc=None)
Agg(open=12.93, high=12.93, low=12.87, close=12.87, volume=441, vwap=12.8837, timestamp=1673956800000, transactions=4, otc=None)
Agg(open=12.88, high=12.88, low=12.88, close=12.88, volume=200, vwap=12.88, timestamp=1673960400000, transactions=1, otc=None)
Agg(open=12.92, high=13.2, low=12.92, close=13.07, volume=290747, vwap=13.0879, timestamp=1673964000000, transactions=2271, otc=None)
Agg(open=13.0701, high=13.15, low=12.935, close=12.985, volume=427572, vwap=13.032, timestamp=1673967600000, transactions=3584, otc=None)
Agg(open=12.99, high=13.01, low=12.9, close=12.95, volume=251643, vwap=12.9605, timestamp=1673971200000, transactions=2586, otc=None)
Agg(open=12.95, high=12.99, low=12.9, close=12.93, volume=196687, vwap=12.9474, timestamp=1673974800000, transactions=1994, otc=None)
Agg(open=12.935, high=13.01, low=12.89, close=12.915, volume=750834, vwap=12.9683, timestamp=1673978400000, transactions=1824, otc=None)
Agg(open=12.91, high=12.96, low=12.895, close=12.91, volume=266894, vwap=12.9177, timestamp=1673982000000, transactions=2798, otc=None)
Agg(open=12.9, high=12.97, low=12.9, close=12.93, volume=1244557.0, vwap=12.9393, timestamp=1673985600000, transactions=5679, otc=None)
Agg(open=12.93, high=12.93, low=12.93, close=12.93, volume=18900, vwap=12.93, timestamp=1673989200000, transactions=10, otc=None)
Agg(open=13.12, high=13.12, low=12.92, close=13.05, volume=560, vwap=13.0102, timestamp=1674039600000, transactions=8, otc=None)
Agg(open=12.97, high=12.97, low=12.97, close=12.97, volume=300, vwap=12.97, timestamp=1674043200000, transactions=4, otc=None)
Agg(open=13.2, high=13.2, low=12.82, close=12.82, volume=685, vwap=13.0889, timestamp=1674046800000, transactions=3, otc=None)
Agg(open=13.05, high=13.1, low=12.905, close=13.08, volume=410380, vwap=12.9854, timestamp=1674050400000, transactions=2837, otc=None)
Agg(open=13.08, high=13.15, low=12.94, close=13.04, volume=365991, vwap=13.0584, timestamp=1674054000000, transactions=3236, otc=None)
Agg(open=13.04, high=13.07, low=12.89, close=12.96, volume=393912, vwap=12.9697, timestamp=1674057600000, transactions=3044, otc=None)
Agg(open=12.96, high=12.97, low=12.81, close=12.895, volume=848544, vwap=12.897, timestamp=1674061200000, transactions=4434, otc=None)
Agg(open=12.89, high=12.89, low=12.63, close=12.745, volume=636373, vwap=12.809, timestamp=1674064800000, transactions=2798, otc=None)
Agg(open=12.75, high=12.775, low=12.65, close=12.675, volume=539175, vwap=12.6809, timestamp=1674068400000, transactions=3820, otc=None)
Agg(open=12.675, high=12.675, low=12.4, close=12.41, volume=1208988.0, vwap=12.4851, timestamp=1674072000000, transactions=8266, otc=None)
Agg(open=12.42, high=12.42, low=12.42, close=12.42, volume=19832, vwap=12.42, timestamp=1674075600000, transactions=17, otc=None)
Agg(open=12.35, high=12.5, low=12.35, close=12.42, volume=2803, vwap=12.4384, timestamp=1674133200000, transactions=20, otc=None)
Agg(open=12.48, high=12.57, low=12.465, close=12.57, volume=255530, vwap=12.5108, timestamp=1674136800000, transactions=2127, otc=None)
Agg(open=12.56, high=12.695, low=12.5, close=12.6, volume=795142, vwap=12.613, timestamp=1674140400000, transactions=5496, otc=None)
Agg(open=12.59, high=12.61, low=12.485, close=12.54, volume=427186, vwap=12.5375, timestamp=1674144000000, transactions=3524, otc=None)
Agg(open=12.55, high=12.66, low=12.55, close=12.565, volume=311091, vwap=12.5918, timestamp=1674147600000, transactions=2443, otc=None)
Agg(open=12.57, high=12.65, low=12.56, close=12.615, volume=493632, vwap=12.6117, timestamp=1674151200000, transactions=3119, otc=None)
Agg(open=12.615, high=12.645, low=12.585, close=12.625, volume=872141, vwap=12.6136, timestamp=1674154800000, transactions=4743, otc=None)
Agg(open=12.63, high=12.7, low=12.58, close=12.59, volume=1620573.0, vwap=12.6516, timestamp=1674158400000, transactions=7590, otc=None)
Agg(open=12.58, high=12.58, low=12.58, close=12.58, volume=34387, vwap=12.58, timestamp=1674162000000, transactions=15, otc=None)
Agg(open=12.6, high=12.6, low=12.6, close=12.6, volume=400, vwap=12.6, timestamp=1674208800000, transactions=2, otc=None)
Agg(open=12.6, high=12.6, low=12.6, close=12.6, volume=880, vwap=12.6, timestamp=1674212400000, transactions=3, otc=None)
Agg(open=12.59, high=12.59, low=12.59, close=12.59, volume=282, vwap=12.5929, timestamp=1674219600000, transactions=2, otc=None)
Agg(open=12.62, high=12.725, low=12.46, close=12.71, volume=255569, vwap=12.6058, timestamp=1674223200000, transactions=1915, otc=None)
Agg(open=12.705, high=12.95, low=12.7009, close=12.915, volume=744479, vwap=12.8443, timestamp=1674226800000, transactions=5096, otc=None)
Agg(open=12.92, high=13.01, low=12.87, close=12.875, volume=688107, vwap=12.9593, timestamp=1674230400000, transactions=4232, otc=None)
Agg(open=12.87, high=13.005, low=12.85, close=12.88, volume=1382748.0, vwap=12.9055, timestamp=1674234000000, transactions=5092, otc=None)
Agg(open=12.89, high=12.98, low=12.81, close=12.96, volume=846269, vwap=12.8802, timestamp=1674237600000, transactions=4123, otc=None)
Agg(open=12.965, high=13.01, low=12.905, close=13.01, volume=565623, vwap=12.9668, timestamp=1674241200000, transactions=3457, otc=None)
Agg(open=13.01, high=13.06, low=12.96, close=13.03, volume=1473748.0, vwap=13.0037, timestamp=1674244800000, transactions=7883, otc=None)
Agg(open=13.03, high=13.03, low=13.03, close=13.03, volume=24656, vwap=13.03, timestamp=1674248400000, transactions=14, otc=None)
