Agg(open=13.26, high=13.47, low=13.19, close=13.36, volume=104927, vwap=13.2618, timestamp=1673964000000, transactions=889, otc=None)
Agg(open=13.36, high=13.58, low=13.33, close=13.435, volume=85515, vwap=13.4519, timestamp=1673967600000, transactions=1017, otc=None)
Agg(open=13.43, high=13.45, low=13.285, close=13.385, volume=75250, vwap=13.3571, timestamp=1673971200000, transactions=892, otc=None)
Agg(open=13.38, high=13.55, low=13.33, close=13.51, volume=67528, vwap=13.4464, timestamp=1673974800000, transactions=867, otc=None)
Agg(open=13.5, high=13.57, low=13.44, close=13.45, volume=53686, vwap=13.504, timestamp=1673978400000, transactions=723, otc=None)
Agg(open=13.455, high=13.6, low=13.38, close=13.53, volume=85303, vwap=13.499, timestamp=1673982000000, transactions=1112, otc=None)
Agg(open=13.54, high=13.66, low=13.505, close=13.61, volume=156102, vwap=13.5809, timestamp=1673985600000, transactions=2139, otc=None)
Agg(open=13.61, high=13.61, low=13.5, close=13.5, volume=6875, vwap=13.6086, timestamp=1673989200000, transactions=22, otc=None)
Agg(open=13.61, high=13.61, low=13.61, close=13.61, volume=974, vwap=13.61, timestamp=1673996400000, transactions=4, otc=None)
Agg(open=13.72, high=13.94, low=13.64, close=13.88, volume=82587, vwap=13.8313, timestamp=1674050400000, transactions=581, otc=None)
Agg(open=13.93, high=14.09, low=13.6, close=13.67, volume=95910, vwap=13.9076, timestamp=1674054000000, transactions=1100, otc=None)
Agg(open=13.66, high=13.6999, low=13.38, close=13.551, volume=99975, vwap=13.5012, timestamp=1674057600000, transactions=1280, otc=None)
Agg(open=13.58, high=13.67, low=13.54, close=13.63, volume=49619, vwap=13.6113, timestamp=1674061200000, transactions=737, otc=None)
Agg(open=13.64, high=13.7899, low=13.535, close=13.68, volume=49641, vwap=13.662, timestamp=1674064800000, transactions=877, otc=None)
Agg(open=13.66, high=13.685, low=13.5468, close=13.5468, volume=49791, vwap=13.6325, timestamp=1674068400000, transactions=788, otc=None)
Agg(open=13.54, high=13.62, low=13.45, close=13.61, volume=125824, vwap=13.5502, timestamp=1674072000000, transactions=1989, otc=None)
Agg(open=13.59, high=13.59, low=13.59, close=13.59, volume=18334, vwap=13.59, timestamp=1674075600000, transactions=21, otc=None)
Agg(open=13.35, high=13.35, low=13.35, close=13.35, volume=500, vwap=13.35, timestamp=1674129600000, transactions=2, otc=None)
Agg(open=13.5099, high=13.5099, low=13.35, close=13.4295, volume=980, vwap=13.4427, timestamp=1674133200000, transactions=9, otc=None)
Agg(open=13.22, high=13.56, low=13.11, close=13.3047, volume=54339, vwap=13.3121, timestamp=1674136800000, transactions=602, otc=None)
Agg(open=13.3102, high=13.405, low=12.95, close=12.98, volume=98484, vwap=13.1453, timestamp=1674140400000, transactions=1216, otc=None)
Agg(open=12.99, high=13.07, low=12.88, close=12.9, volume=85809, vwap=12.9632, timestamp=1674144000000, transactions=1236, otc=None)
Agg(open=12.92, high=13.005, low=12.75, close=12.9, volume=150671, vwap=12.8984, timestamp=1674147600000, transactions=1324, otc=None)
Agg(open=12.91, high=13.07, low=12.815, close=12.975, volume=175075, vwap=12.9608, timestamp=1674151200000, transactions=1252, otc=None)
Agg(open=12.98, high=13.13, low=12.965, close=13.08, volume=83095, vwap=13.0492, timestamp=1674154800000, transactions=1332, otc=None)
Agg(open=13.08, high=13.16, low=13.03, close=13.035, volume=127650, vwap=13.0935, timestamp=1674158400000, transactions=1647, otc=None)
Agg(open=13.04, high=13.04, low=12.9799, close=12.98, volume=4540, vwap=12.9866, timestamp=1674162000000, transactions=15, otc=None)
Agg(open=13.24, high=13.38, low=13, close=13.31, volume=66944, vwap=13.2016, timestamp=1674223200000, transactions=429, otc=None)
Agg(open=13.335, high=13.61, low=13.2615, close=13.47, volume=78502, vwap=13.4657, timestamp=1674226800000, transactions=1234, otc=None)
Agg(open=13.47, high=13.645, low=13.4464, close=13.575, volume=62540, vwap=13.5417, timestamp=1674230400000, transactions=1128, otc=None)
Agg(open=13.58, high=13.765, low=13.58, close=13.708, volume=55383, vwap=13.6855, timestamp=1674234000000, transactions=1026, otc=None)
Agg(open=13.71, high=13.85, low=13.7, close=13.83, volume=55964, vwap=13.7896, timestamp=1674237600000, transactions=985, otc=None)
Agg(open=13.84, high=13.94, low=13.81, close=13.8234, volume=60004, vwap=13.8812, timestamp=1674241200000, transactions=1165, otc=None)
Agg(open=13.84, high=13.915, low=13.81, close=13.84, volume=133457, vwap=13.8554, timestamp=1674244800000, transactions=2396, otc=None)
Agg(open=13.85, high=13.85, low=13.85, close=13.85, volume=700, vwap=13.85, timestamp=1674248400000, transactions=6, otc=None)
Agg(open=13.55, high=13.55, low=13.55, close=13.55, volume=100, vwap=13.55, timestamp=1674255600000, transactions=1, otc=None)
Agg(open=13.85, high=13.95, low=13.85, close=13.95, volume=1050, vwap=13.9114, timestamp=1674259200000, transactions=6, otc=None)
