Agg(open=14, high=14, low=14, close=14, volume=100, vwap=14, timestamp=1687777200000, transactions=1, otc=None)
Agg(open=13.85, high=14.075, low=13.84, close=14.07, volume=88450, vwap=13.993, timestamp=1687784400000, transactions=901, otc=None)
Agg(open=14.075, high=14.15, low=14.07, close=14.1357, volume=224089, vwap=14.1164, timestamp=1687788000000, transactions=1897, otc=None)
Agg(open=14.135, high=14.175, low=14.1, close=14.17, volume=223457, vwap=14.1367, timestamp=1687791600000, transactions=1953, otc=None)
Agg(open=14.17, high=14.18, low=14.1, close=14.145, volume=263344, vwap=14.1378, timestamp=1687795200000, transactions=1998, otc=None)
Agg(open=14.145, high=14.23, low=14.14, close=14.225, volume=182821, vwap=14.1872, timestamp=1687798800000, transactions=1695, otc=None)
Agg(open=14.225, high=14.32, low=14.22, close=14.32, volume=196265, vwap=14.2652, timestamp=1687802400000, transactions=1699, otc=None)
Agg(open=14.315, high=14.36, low=14.2, close=14.22, volume=714854, vwap=14.2711, timestamp=1687806000000, transactions=4387, otc=None)
Agg(open=14.23, high=14.23, low=14.23, close=14.23, volume=111517, vwap=14.23, timestamp=1687809600000, transactions=24, otc=None)
Agg(open=14.18, high=14.23, low=14.15, close=14.23, volume=2934, vwap=14.1993, timestamp=1687863600000, transactions=7, otc=None)
Agg(open=14.2, high=14.25, low=14.15, close=14.23, volume=186750, vwap=14.198, timestamp=1687870800000, transactions=1469, otc=None)
Agg(open=14.225, high=14.34, low=14.215, close=14.33, volume=416248, vwap=14.2847, timestamp=1687874400000, transactions=3762, otc=None)
Agg(open=14.3248, high=14.35, low=14.26, close=14.2601, volume=241089, vwap=14.2977, timestamp=1687878000000, transactions=2379, otc=None)
Agg(open=14.26, high=14.3, low=14.25, close=14.26, volume=175257, vwap=14.2674, timestamp=1687881600000, transactions=1445, otc=None)
Agg(open=14.265, high=14.3, low=14.265, close=14.295, volume=148466, vwap=14.2816, timestamp=1687885200000, transactions=1503, otc=None)
Agg(open=14.295, high=14.34, low=14.28, close=14.32, volume=197923, vwap=14.3045, timestamp=1687888800000, transactions=1575, otc=None)
Agg(open=14.33, high=14.42, low=14.32, close=14.405, volume=853568, vwap=14.3834, timestamp=1687892400000, transactions=4915, otc=None)
Agg(open=14.4, high=14.4, low=14.4, close=14.4, volume=65642, vwap=14.4, timestamp=1687896000000, transactions=12, otc=None)
Agg(open=14.43, high=14.43, low=14.43, close=14.43, volume=100, vwap=14.43, timestamp=1687906800000, transactions=1, otc=None)
Agg(open=14.43, high=14.43, low=14.43, close=14.43, volume=140, vwap=14.43, timestamp=1687953600000, transactions=1, otc=None)
Agg(open=14.41, high=14.44, low=14.33, close=14.38, volume=81748, vwap=14.387, timestamp=1687957200000, transactions=839, otc=None)
Agg(open=14.385, high=14.42, low=14.365, close=14.38, volume=134159, vwap=14.3867, timestamp=1687960800000, transactions=1595, otc=None)
Agg(open=14.375, high=14.42, low=14.37, close=14.405, volume=169260, vwap=14.3942, timestamp=1687964400000, transactions=1605, otc=None)
Agg(open=14.4012, high=14.5, low=14.4012, close=14.48, volume=174805, vwap=14.4765, timestamp=1687968000000, transactions=1443, otc=None)
Agg(open=14.48, high=14.52, low=14.46, close=14.48, volume=214314, vwap=14.4936, timestamp=1687971600000, transactions=1748, otc=None)
Agg(open=14.4759, high=14.5, low=14.47, close=14.48, volume=94258, vwap=14.4866, timestamp=1687975200000, transactions=1219, otc=None)
Agg(open=14.48, high=14.54, low=14.47, close=14.52, volume=324240, vwap=14.514, timestamp=1687978800000, transactions=2787, otc=None)
Agg(open=14.53, high=14.53, low=14.53, close=14.53, volume=22659, vwap=14.53, timestamp=1687982400000, transactions=9, otc=None)
Agg(open=14.56, high=14.6392, low=14.535, close=14.59, volume=160039, vwap=14.5901, timestamp=1688043600000, transactions=1246, otc=None)
Agg(open=14.6, high=14.615, low=14.575, close=14.575, volume=234329, vwap=14.5914, timestamp=1688047200000, transactions=2172, otc=None)
Agg(open=14.5799, high=14.605, low=14.54, close=14.605, volume=286353, vwap=14.5609, timestamp=1688050800000, transactions=2263, otc=None)
Agg(open=14.605, high=14.7, low=14.59, close=14.695, volume=133165, vwap=14.6469, timestamp=1688054400000, transactions=1334, otc=None)
Agg(open=14.695, high=14.705, low=14.6625, close=14.695, volume=77028, vwap=14.6899, timestamp=1688058000000, transactions=872, otc=None)
Agg(open=14.695, high=14.72, low=14.68, close=14.705, volume=248286, vwap=14.7002, timestamp=1688061600000, transactions=2184, otc=None)
Agg(open=14.71, high=14.73, low=14.7, close=14.705, volume=372769, vwap=14.7148, timestamp=1688065200000, transactions=2901, otc=None)
Agg(open=14.71, high=14.71, low=14.69, close=14.69, volume=10150, vwap=14.7098, timestamp=1688068800000, transactions=10, otc=None)
Agg(open=14.83, high=14.84, low=14.72, close=14.775, volume=140891, vwap=14.7651, timestamp=1688130000000, transactions=1298, otc=None)
Agg(open=14.789, high=14.835, low=14.785, close=14.82, volume=116570, vwap=14.8072, timestamp=1688133600000, transactions=1872, otc=None)
Agg(open=14.83, high=14.8778, low=14.82, close=14.875, volume=135381, vwap=14.8523, timestamp=1688137200000, transactions=2201, otc=None)
Agg(open=14.875, high=14.91, low=14.865, close=14.9, volume=106860, vwap=14.892, timestamp=1688140800000, transactions=1740, otc=None)
Agg(open=14.9, high=14.91, low=14.87, close=14.895, volume=158949, vwap=14.8914, timestamp=1688144400000, transactions=1671, otc=None)
Agg(open=14.9, high=14.93, low=14.895, close=14.915, volume=126646, vwap=14.9126, timestamp=1688148000000, transactions=1945, otc=None)
Agg(open=14.915, high=14.92, low=14.83, close=14.83, volume=385975, vwap=14.87, timestamp=1688151600000, transactions=3948, otc=None)
Agg(open=14.83, high=14.83, low=14.83, close=14.83, volume=16399, vwap=14.83, timestamp=1688155200000, transactions=10, otc=None)
