Agg(open=11, high=11, low=11, close=11, volume=1002, vwap=10.997, timestamp=1699869600000, transactions=4, otc=None)
Agg(open=10.81, high=10.84, low=10.8, close=10.84, volume=1935, vwap=10.8104, timestamp=1699959600000, transactions=12, otc=None)
Agg(open=10.82, high=10.83, low=10.76, close=10.76, volume=8195, vwap=10.7826, timestamp=1699963200000, transactions=30, otc=None)
Agg(open=10.76, high=11.13, low=10.76, close=11.1, volume=84366, vwap=10.9793, timestamp=1699966800000, transactions=234, otc=None)
Agg(open=11.1, high=11.485, low=10.97, close=11.47, volume=4267520.0, vwap=11.3459, timestamp=1699970400000, transactions=18034, otc=None)
Agg(open=11.4712, high=11.79, low=11.395, close=11.775, volume=3411292.0, vwap=11.5449, timestamp=1699974000000, transactions=19767, otc=None)
Agg(open=11.78, high=11.93, low=11.735, close=11.7401, volume=2373870.0, vwap=11.8587, timestamp=1699977600000, transactions=13356, otc=None)
Agg(open=11.74, high=11.75, low=11.62, close=11.73, volume=1448034.0, vwap=11.6814, timestamp=1699981200000, transactions=10024, otc=None)
Agg(open=11.73, high=11.79, low=11.63, close=11.74, volume=1441127.0, vwap=11.7212, timestamp=1699984800000, transactions=8314, otc=None)
Agg(open=11.7312, high=11.745, low=11.595, close=11.67, volume=1443503.0, vwap=11.6661, timestamp=1699988400000, transactions=9039, otc=None)
Agg(open=11.67, high=11.79, low=11.665, close=11.73, volume=4283524.0, vwap=11.727, timestamp=1699992000000, transactions=23318, otc=None)
Agg(open=11.73, high=11.76, low=11.68, close=11.6999, volume=139963, vwap=11.7298, timestamp=1699995600000, transactions=121, otc=None)
Agg(open=11.7, high=11.74, low=11.7, close=11.7, volume=6049, vwap=11.7208, timestamp=1699999200000, transactions=22, otc=None)
Agg(open=11.72, high=11.7395, low=11.68, close=11.73, volume=15328, vwap=11.6914, timestamp=1700002800000, transactions=23, otc=None)
Agg(open=11.73, high=11.73, low=11.7292, close=11.7292, volume=4702, vwap=11.7298, timestamp=1700006400000, transactions=10, otc=None)
Agg(open=11.73, high=11.73, low=11.73, close=11.73, volume=163, vwap=11.7312, timestamp=1700038800000, transactions=3, otc=None)
Agg(open=11.73, high=11.73, low=11.73, close=11.73, volume=300, vwap=11.73, timestamp=1700042400000, transactions=4, otc=None)
Agg(open=11.89, high=12.18, low=11.89, close=12.18, volume=12978, vwap=12.0267, timestamp=1700046000000, transactions=74, otc=None)
Agg(open=12.06, high=12.22, low=11.83, close=11.9, volume=36145, vwap=12.0711, timestamp=1700049600000, transactions=205, otc=None)
Agg(open=12.1, high=12.22, low=11.7, close=12.1, volume=327918, vwap=12.0188, timestamp=1700053200000, transactions=629, otc=None)
Agg(open=12.11, high=12.4, low=12.02, close=12.39, volume=2434752.0, vwap=12.2287, timestamp=1700056800000, transactions=11801, otc=None)
Agg(open=12.3899, high=12.88, low=12.385, close=12.675, volume=6005298.0, vwap=12.6624, timestamp=1700060400000, transactions=27027, otc=None)
Agg(open=12.675, high=12.71, low=12.54, close=12.59, volume=2569572.0, vwap=12.63, timestamp=1700064000000, transactions=15218, otc=None)
Agg(open=12.595, high=12.735, low=12.58, close=12.645, volume=2195372.0, vwap=12.6602, timestamp=1700067600000, transactions=12978, otc=None)
Agg(open=12.645, high=12.66, low=12.55, close=12.61, volume=3373390.0, vwap=12.5975, timestamp=1700071200000, transactions=13797, otc=None)
Agg(open=12.62, high=12.725, low=12.61, close=12.705, volume=3257718.0, vwap=12.6874, timestamp=1700074800000, transactions=14295, otc=None)
Agg(open=12.705, high=12.75, low=12.54, close=12.615, volume=6956704.0, vwap=12.6155, timestamp=1700078400000, transactions=28610, otc=None)
Agg(open=12.61, high=12.65, low=12.5, close=12.62, volume=235215, vwap=12.6089, timestamp=1700082000000, transactions=158, otc=None)
Agg(open=12.61, high=12.67, low=12.56, close=12.63, volume=66064, vwap=12.6129, timestamp=1700085600000, transactions=106, otc=None)
Agg(open=12.63, high=12.64, low=12.56, close=12.64, volume=38150, vwap=12.6159, timestamp=1700089200000, transactions=79, otc=None)
Agg(open=12.64, high=12.77, low=12.61, close=12.65, volume=86880, vwap=12.6571, timestamp=1700092800000, transactions=164, otc=None)
Agg(open=12.67, high=12.72, low=12.66, close=12.66, volume=7637, vwap=12.6869, timestamp=1700125200000, transactions=32, otc=None)
Agg(open=12.67, high=12.68, low=12.48, close=12.48, volume=6539, vwap=12.6117, timestamp=1700128800000, transactions=34, otc=None)
Agg(open=12.51, high=13.6, low=12.26, close=13.26, volume=79710, vwap=13.0963, timestamp=1700132400000, transactions=464, otc=None)
Agg(open=13.24, high=14.35, low=12.81, close=13.75, volume=851207, vwap=13.8912, timestamp=1700136000000, transactions=5233, otc=None)
Agg(open=13.1, high=14.32, low=12.7, close=13.85, volume=1890568.0, vwap=13.7884, timestamp=1700139600000, transactions=4934, otc=None)
Agg(open=13.85, high=14.43, low=13.41, close=13.55, volume=12828992.0, vwap=13.8077, timestamp=1700143200000, transactions=48029, otc=None)
Agg(open=13.555, high=13.8, low=13.2687, close=13.555, volume=10011095.0, vwap=13.5471, timestamp=1700146800000, transactions=44772, otc=None)
Agg(open=13.56, high=13.6075, low=13.35, close=13.395, volume=5869390.0, vwap=13.4667, timestamp=1700150400000, transactions=27652, otc=None)
Agg(open=13.4, high=13.47, low=13.22, close=13.225, volume=4226131.0, vwap=13.3378, timestamp=1700154000000, transactions=19523, otc=None)
Agg(open=13.23, high=13.245, low=13.095, close=13.2, volume=4174489.0, vwap=13.1639, timestamp=1700157600000, transactions=19800, otc=None)
Agg(open=13.2, high=13.35, low=13.16, close=13.195, volume=4566832.0, vwap=13.2458, timestamp=1700161200000, transactions=18668, otc=None)
Agg(open=13.195, high=13.34, low=13.185, close=13.33, volume=7203167.0, vwap=13.2693, timestamp=1700164800000, transactions=31778, otc=None)
Agg(open=13.33, high=13.4, low=13.29, close=13.37, volume=229641, vwap=13.3338, timestamp=1700168400000, transactions=180, otc=None)
Agg(open=13.37, high=13.39, low=13.31, close=13.32, volume=53684, vwap=13.3526, timestamp=1700172000000, transactions=93, otc=None)
Agg(open=13.32, high=13.3591, low=13.3, close=13.31, volume=28733, vwap=13.3328, timestamp=1700175600000, transactions=38, otc=None)
Agg(open=13.3, high=13.37, low=13.27, close=13.36, volume=11153, vwap=13.3314, timestamp=1700179200000, transactions=54, otc=None)
Agg(open=13.48, high=13.48, low=13.31, close=13.31, volume=700, vwap=13.4333, timestamp=1700211600000, transactions=5, otc=None)
Agg(open=13.35, high=13.45, low=13.35, close=13.45, volume=812, vwap=13.3751, timestamp=1700215200000, transactions=11, otc=None)
Agg(open=13.46, high=13.5, low=13.45, close=13.48, volume=3324, vwap=13.4763, timestamp=1700218800000, transactions=26, otc=None)
Agg(open=13.5, high=13.5, low=13.42, close=13.47, volume=21720, vwap=13.465, timestamp=1700222400000, transactions=65, otc=None)
Agg(open=13.5893, high=13.5893, low=13.42, close=13.49, volume=86483, vwap=13.4997, timestamp=1700226000000, transactions=277, otc=None)
Agg(open=13.5, high=14.07, low=13.33, close=14.035, volume=4859174.0, vwap=13.8517, timestamp=1700229600000, transactions=23006, otc=None)
Agg(open=14.04, high=14.35, low=13.9709, close=14.315, volume=6081488.0, vwap=14.1609, timestamp=1700233200000, transactions=29217, otc=None)
Agg(open=14.3199, high=14.325, low=14.115, close=14.265, volume=3538852.0, vwap=14.2411, timestamp=1700236800000, transactions=18715, otc=None)
Agg(open=14.26, high=14.395, low=14.17, close=14.23, volume=2729092.0, vwap=14.2792, timestamp=1700240400000, transactions=13768, otc=None)
Agg(open=14.225, high=14.32, low=14.13, close=14.31, volume=2143102.0, vwap=14.2129, timestamp=1700244000000, transactions=11708, otc=None)
Agg(open=14.31, high=14.32, low=14.235, close=14.305, volume=1567917.0, vwap=14.2762, timestamp=1700247600000, transactions=9902, otc=None)
Agg(open=14.305, high=14.44, low=14.27, close=14.44, volume=4781139.0, vwap=14.3738, timestamp=1700251200000, transactions=22632, otc=None)
Agg(open=14.44, high=14.45, low=14.42, close=14.43, volume=160707, vwap=14.4377, timestamp=1700254800000, transactions=198, otc=None)
Agg(open=14.44, high=14.49, low=14.4, close=14.43, volume=61997, vwap=14.4361, timestamp=1700258400000, transactions=220, otc=None)
Agg(open=14.47, high=14.5, low=14.38, close=14.44, volume=30013, vwap=14.4167, timestamp=1700262000000, transactions=116, otc=None)
Agg(open=14.42, high=14.44, low=14.36, close=14.43, volume=22907, vwap=14.4159, timestamp=1700265600000, transactions=38, otc=None)
