Agg(open=8.99, high=9.015, low=8.96, close=9, volume=162877, vwap=8.9989, timestamp=1694437200000, transactions=1056, otc=None)
Agg(open=8.995, high=9.06, low=8.96, close=9.03, volume=213257, vwap=9.0229, timestamp=1694440800000, transactions=1946, otc=None)
Agg(open=9.03, high=9.04, low=8.975, close=8.98, volume=175005, vwap=9.0078, timestamp=1694444400000, transactions=1599, otc=None)
Agg(open=8.975, high=9.06, low=8.975, close=9.02, volume=79695, vwap=9.0297, timestamp=1694448000000, transactions=1185, otc=None)
Agg(open=9.02, high=9.03, low=8.985, close=8.985, volume=99286, vwap=9.0124, timestamp=1694451600000, transactions=1003, otc=None)
Agg(open=8.985, high=8.985, low=8.95, close=8.98, volume=92697, vwap=8.9678, timestamp=1694455200000, transactions=1299, otc=None)
Agg(open=8.97, high=8.98, low=8.86, close=8.87, volume=333211, vwap=8.8938, timestamp=1694458800000, transactions=3921, otc=None)
Agg(open=8.87, high=8.87, low=8.87, close=8.87, volume=29214, vwap=8.87, timestamp=1694462400000, transactions=17, otc=None)
Agg(open=8.91, high=8.94, low=8.875, close=8.91, volume=49627, vwap=8.9068, timestamp=1694523600000, transactions=684, otc=None)
Agg(open=8.91, high=8.925, low=8.765, close=8.765, volume=102521, vwap=8.8584, timestamp=1694527200000, transactions=1576, otc=None)
Agg(open=8.76, high=8.78, low=8.67, close=8.775, volume=127897, vwap=8.7197, timestamp=1694530800000, transactions=1562, otc=None)
Agg(open=8.78, high=8.8, low=8.72, close=8.725, volume=63780, vwap=8.7478, timestamp=1694534400000, transactions=1118, otc=None)
Agg(open=8.725, high=8.79, low=8.72, close=8.75, volume=108774, vwap=8.7605, timestamp=1694538000000, transactions=1299, otc=None)
Agg(open=8.75, high=8.77, low=8.725, close=8.74, volume=87598, vwap=8.7456, timestamp=1694541600000, transactions=1155, otc=None)
Agg(open=8.735, high=8.77, low=8.705, close=8.71, volume=386020, vwap=8.7321, timestamp=1694545200000, transactions=3376, otc=None)
Agg(open=8.72, high=8.72, low=8.72, close=8.72, volume=26914, vwap=8.72, timestamp=1694548800000, transactions=26, otc=None)
Agg(open=8.74, high=8.76, low=8.59, close=8.66, volume=62859, vwap=8.6568, timestamp=1694610000000, transactions=688, otc=None)
Agg(open=8.66, high=8.72, low=8.64, close=8.71, volume=100517, vwap=8.686, timestamp=1694613600000, transactions=1321, otc=None)
Agg(open=8.705, high=8.72, low=8.6, close=8.605, volume=133457, vwap=8.6765, timestamp=1694617200000, transactions=1703, otc=None)
Agg(open=8.6, high=8.61, low=8.41, close=8.415, volume=169076, vwap=8.4956, timestamp=1694620800000, transactions=1906, otc=None)
Agg(open=8.42, high=8.42, low=8.245, close=8.26, volume=299459, vwap=8.3258, timestamp=1694624400000, transactions=1883, otc=None)
Agg(open=8.265, high=8.305, low=8.155, close=8.18, volume=352081, vwap=8.2354, timestamp=1694628000000, transactions=2995, otc=None)
Agg(open=8.175, high=8.22, low=8.135, close=8.14, volume=618708, vwap=8.1692, timestamp=1694631600000, transactions=4556, otc=None)
Agg(open=8.3, high=8.3, low=8.15, close=8.15, volume=400, vwap=8.2125, timestamp=1694689200000, transactions=3, otc=None)
Agg(open=8.25, high=8.32, low=8.1, close=8.19, volume=191754, vwap=8.184, timestamp=1694696400000, transactions=1704, otc=None)
Agg(open=8.19, high=8.195, low=8.04, close=8.14, volume=312132, vwap=8.1026, timestamp=1694700000000, transactions=2699, otc=None)
Agg(open=8.135, high=8.185, low=8.1, close=8.135, volume=169047, vwap=8.1352, timestamp=1694703600000, transactions=1351, otc=None)
Agg(open=8.135, high=8.18, low=8.09, close=8.175, volume=226696, vwap=8.1291, timestamp=1694707200000, transactions=1481, otc=None)
Agg(open=8.175, high=8.19, low=8.135, close=8.17, volume=214785, vwap=8.1629, timestamp=1694710800000, transactions=1733, otc=None)
Agg(open=8.17, high=8.27, low=8.155, close=8.265, volume=155997, vwap=8.2196, timestamp=1694714400000, transactions=1746, otc=None)
Agg(open=8.27, high=8.29, low=8.21, close=8.24, volume=808281, vwap=8.2408, timestamp=1694718000000, transactions=4410, otc=None)
Agg(open=8.23, high=8.23, low=8.23, close=8.23, volume=27175, vwap=8.23, timestamp=1694721600000, transactions=18, otc=None)
Agg(open=8.14, high=8.225, low=8.11, close=8.205, volume=279811, vwap=8.126, timestamp=1694782800000, transactions=706, otc=None)
Agg(open=8.21, high=8.25, low=8.162, close=8.18, volume=201496, vwap=8.1914, timestamp=1694786400000, transactions=2123, otc=None)
Agg(open=8.175, high=8.19, low=8.14, close=8.185, volume=80172, vwap=8.1647, timestamp=1694790000000, transactions=1054, otc=None)
Agg(open=8.18, high=8.21, low=8.17, close=8.175, volume=90892, vwap=8.1881, timestamp=1694793600000, transactions=1023, otc=None)
Agg(open=8.17, high=8.17, low=8.11, close=8.145, volume=155513, vwap=8.1368, timestamp=1694797200000, transactions=1773, otc=None)
Agg(open=8.15, high=8.17, low=8.125, close=8.165, volume=150366, vwap=8.1509, timestamp=1694800800000, transactions=1593, otc=None)
Agg(open=8.165, high=8.29, low=8.16, close=8.28, volume=696746, vwap=8.2306, timestamp=1694804400000, transactions=4100, otc=None)
Agg(open=8.27, high=8.27, low=8.27, close=8.27, volume=58340, vwap=8.27, timestamp=1694808000000, transactions=12, otc=None)
