Agg(open=21.82, high=22, low=21.82, close=22, volume=2736, vwap=21.914, timestamp=1685433600000, transactions=13, otc=None)
Agg(open=20.28, high=20.422, low=20.22, close=20.2837, volume=243911, vwap=20.3077, timestamp=1685548800000, transactions=3320, otc=None)
Agg(open=20.29, high=20.54, low=20.265, close=20.535, volume=183754, vwap=20.4281, timestamp=1685552400000, transactions=2573, otc=None)
Agg(open=20.54, high=20.66, low=20.54, close=20.58, volume=214396, vwap=20.6057, timestamp=1685556000000, transactions=3084, otc=None)
Agg(open=20.585, high=20.73, low=20.49, close=20.72, volume=634403, vwap=20.6315, timestamp=1685559600000, transactions=6449, otc=None)
Agg(open=20.72, high=20.88, low=20.72, close=20.8699, volume=59844, vwap=20.7203, timestamp=1685563200000, transactions=37, otc=None)
Agg(open=20.62, high=20.88, low=20.62, close=20.88, volume=970, vwap=20.8034, timestamp=1685566800000, transactions=8, otc=None)
Agg(open=20.7, high=20.7, low=20.6, close=20.7, volume=1257, vwap=20.6489, timestamp=1685570400000, transactions=7, otc=None)
Agg(open=20.7, high=20.88, low=20.7, close=20.88, volume=1767, vwap=20.7422, timestamp=1685574000000, transactions=7, otc=None)
Agg(open=20.94, high=20.95, low=20.94, close=20.95, volume=590, vwap=20.9468, timestamp=1685617200000, transactions=5, otc=None)
Agg(open=20.95, high=21.16, low=20.84, close=20.85, volume=3484, vwap=20.9769, timestamp=1685620800000, transactions=57, otc=None)
Agg(open=20.89, high=20.91, low=20.405, close=20.43, volume=183940, vwap=20.6212, timestamp=1685624400000, transactions=2603, otc=None)
Agg(open=20.45, high=20.91, low=20.42, close=20.81, volume=349805, vwap=20.6112, timestamp=1685628000000, transactions=4078, otc=None)
Agg(open=20.8078, high=20.9586, low=20.7275, close=20.8, volume=365830, vwap=20.8416, timestamp=1685631600000, transactions=3685, otc=None)
Agg(open=20.79, high=20.845, low=20.66, close=20.73, volume=182561, vwap=20.7383, timestamp=1685635200000, transactions=2375, otc=None)
Agg(open=20.74, high=20.91, low=20.725, close=20.88, volume=129919, vwap=20.8199, timestamp=1685638800000, transactions=1796, otc=None)
Agg(open=20.88, high=21.1, low=20.87, close=20.93, volume=276316, vwap=20.9676, timestamp=1685642400000, transactions=2929, otc=None)
Agg(open=20.9301, high=21.03, low=20.8718, close=20.93, volume=506863, vwap=20.9643, timestamp=1685646000000, transactions=5708, otc=None)
Agg(open=20.93, high=21.16, low=20.93, close=21.13, volume=23922, vwap=20.9319, timestamp=1685649600000, transactions=23, otc=None)
Agg(open=20.89, high=20.89, low=20.89, close=20.89, volume=722, vwap=20.89, timestamp=1685653200000, transactions=1, otc=None)
Agg(open=21.12, high=21.12, low=21.12, close=21.12, volume=557, vwap=21.12, timestamp=1685656800000, transactions=4, otc=None)
Agg(open=21.29, high=21.32, low=21.29, close=21.32, volume=366, vwap=21.3012, timestamp=1685692800000, transactions=6, otc=None)
Agg(open=21.35, high=21.35, low=21.33, close=21.34, volume=500, vwap=21.3425, timestamp=1685696400000, transactions=4, otc=None)
Agg(open=21.7, high=22.21, low=21.7, close=22.21, volume=896, vwap=21.981, timestamp=1685700000000, transactions=11, otc=None)
Agg(open=21.61, high=21.69, low=21.59, close=21.67, volume=1268, vwap=21.6461, timestamp=1685703600000, transactions=20, otc=None)
Agg(open=21.6505, high=21.73, low=21.08, close=21.55, volume=7971, vwap=21.5724, timestamp=1685707200000, transactions=78, otc=None)
Agg(open=21.55, high=22, low=21.445, close=21.495, volume=360602, vwap=21.6977, timestamp=1685710800000, transactions=4048, otc=None)
Agg(open=21.495, high=21.73, low=21.41, close=21.6, volume=382737, vwap=21.5792, timestamp=1685714400000, transactions=4467, otc=None)
Agg(open=21.6, high=21.94, low=21.57, close=21.805, volume=295822, vwap=21.7865, timestamp=1685718000000, transactions=3333, otc=None)
Agg(open=21.805, high=22.155, low=21.7, close=22.019, volume=1273302.0, vwap=21.9983, timestamp=1685721600000, transactions=7909, otc=None)
Agg(open=22.02, high=22.18, low=22, close=22.06, volume=445347, vwap=22.0793, timestamp=1685725200000, transactions=4876, otc=None)
Agg(open=22.065, high=22.095, low=21.97, close=22.02, volume=278703, vwap=22.0262, timestamp=1685728800000, transactions=3828, otc=None)
Agg(open=22.025, high=22.09, low=21.97, close=22.065, volume=662276, vwap=22.0307, timestamp=1685732400000, transactions=6312, otc=None)
Agg(open=22.07, high=22.1, low=22.02, close=22.0415, volume=28597, vwap=22.0683, timestamp=1685736000000, transactions=39, otc=None)
Agg(open=22.06, high=22.14, low=22.04, close=22.13, volume=1446, vwap=22.0854, timestamp=1685739600000, transactions=16, otc=None)
Agg(open=22.145, high=22.19, low=22.145, close=22.19, volume=875, vwap=22.1676, timestamp=1685743200000, transactions=6, otc=None)
Agg(open=22.19, high=22.19, low=22.18, close=22.19, volume=550, vwap=22.1864, timestamp=1685746800000, transactions=3, otc=None)
