Agg(open=7.9721, high=8, low=7.9721, close=8, volume=501, vwap=7.9611, timestamp=1679313600000, transactions=7, otc=None)
Agg(open=7.885, high=7.98, low=7.84, close=7.885, volume=862386, vwap=7.9198, timestamp=1679508000000, transactions=2765, otc=None)
Agg(open=7.88, high=7.91, low=7.79, close=7.8, volume=1750971.0, vwap=7.8366, timestamp=1679511600000, transactions=4811, otc=None)
Agg(open=7.8, high=7.8, low=7.8, close=7.8, volume=12813, vwap=7.8, timestamp=1679515200000, transactions=5, otc=None)
Agg(open=7.8, high=7.8, low=7.8, close=7.8, volume=200, vwap=7.8, timestamp=1679522400000, transactions=1, otc=None)
Agg(open=7.81, high=7.855, low=7.76, close=7.84, volume=606068, vwap=7.8117, timestamp=1679576400000, transactions=1807, otc=None)
Agg(open=7.835, high=7.86, low=7.805, close=7.845, volume=524256, vwap=7.8353, timestamp=1679580000000, transactions=1544, otc=None)
Agg(open=7.845, high=7.91, low=7.845, close=7.905, volume=426802, vwap=7.8738, timestamp=1679583600000, transactions=1310, otc=None)
Agg(open=7.905, high=7.93, low=7.89, close=7.925, volume=980887, vwap=7.9026, timestamp=1679587200000, transactions=2377, otc=None)
Agg(open=7.925, high=7.935, low=7.79, close=7.795, volume=720803, vwap=7.8705, timestamp=1679590800000, transactions=1914, otc=None)
Agg(open=7.8, high=7.81, low=7.71, close=7.73, volume=487792, vwap=7.7683, timestamp=1679594400000, transactions=1538, otc=None)
Agg(open=7.725, high=7.79, low=7.725, close=7.77, volume=1374430.0, vwap=7.7617, timestamp=1679598000000, transactions=3897, otc=None)
Agg(open=7.81, high=7.81, low=7.77, close=7.77, volume=15980, vwap=7.7753, timestamp=1679601600000, transactions=8, otc=None)
Agg(open=7.99, high=7.99, low=7.99, close=7.99, volume=150, vwap=7.99, timestamp=1679612400000, transactions=1, otc=None)
Agg(open=7.93, high=7.93, low=7.93, close=7.93, volume=265, vwap=7.9504, timestamp=1679652000000, transactions=3, otc=None)
Agg(open=7.69, high=7.74, low=7.68, close=7.74, volume=800, vwap=7.7083, timestamp=1679659200000, transactions=10, otc=None)
Agg(open=7.74, high=7.92, low=7.69, close=7.915, volume=731908, vwap=7.8307, timestamp=1679662800000, transactions=2279, otc=None)
Agg(open=7.91, high=7.94, low=7.775, close=7.7988, volume=751428, vwap=7.8381, timestamp=1679666400000, transactions=2579, otc=None)
Agg(open=7.79, high=7.8, low=7.75, close=7.78, volume=803615, vwap=7.7678, timestamp=1679670000000, transactions=2433, otc=None)
Agg(open=7.775, high=7.8575, low=7.77, close=7.845, volume=486307, vwap=7.8128, timestamp=1679673600000, transactions=1357, otc=None)
Agg(open=7.845, high=7.91, low=7.84, close=7.9, volume=512611, vwap=7.8706, timestamp=1679677200000, transactions=1652, otc=None)
Agg(open=7.9, high=7.94, low=7.89, close=7.925, volume=432453, vwap=7.9228, timestamp=1679680800000, transactions=1384, otc=None)
Agg(open=7.925, high=8.02, low=7.91, close=8.015, volume=1516172.0, vwap=7.9878, timestamp=1679684400000, transactions=3732, otc=None)
Agg(open=8.02, high=8.02, low=8.02, close=8.02, volume=22191, vwap=8.02, timestamp=1679688000000, transactions=4, otc=None)
Agg(open=8.04, high=8.04, low=7.97, close=7.97, volume=503, vwap=8.0244, timestamp=1679691600000, transactions=2, otc=None)
