Agg(open=10.36, high=10.62, low=10.36, close=10.4, volume=3817, vwap=10.4413, timestamp=1672736400000, transactions=14, otc=None)
Agg(open=10.4, high=10.4, low=10.4, close=10.4, volume=453, vwap=10.4, timestamp=1672740000000, transactions=1, otc=None)
Agg(open=10.31, high=10.31, low=10.26, close=10.26, volume=2007, vwap=10.2777, timestamp=1672743600000, transactions=11, otc=None)
Agg(open=10.16, high=10.25, low=10.16, close=10.25, volume=1919, vwap=10.2239, timestamp=1672747200000, transactions=19, otc=None)
Agg(open=10.25, high=10.2986, low=10.24, close=10.2986, volume=3236, vwap=10.256, timestamp=1672750800000, transactions=37, otc=None)
Agg(open=10.2998, high=10.54, low=10.2998, close=10.32, volume=470364, vwap=10.429, timestamp=1672754400000, transactions=3189, otc=None)
Agg(open=10.325, high=10.505, low=10.275, close=10.49, volume=423161, vwap=10.3869, timestamp=1672758000000, transactions=4394, otc=None)
Agg(open=10.49, high=10.5285, low=10.25, close=10.27, volume=405424, vwap=10.3766, timestamp=1672761600000, transactions=3172, otc=None)
Agg(open=10.265, high=10.31, low=10.18, close=10.2307, volume=345853, vwap=10.2521, timestamp=1672765200000, transactions=3085, otc=None)
Agg(open=10.24, high=10.28, low=10.22, close=10.28, volume=193272, vwap=10.2522, timestamp=1672768800000, transactions=2449, otc=None)
Agg(open=10.275, high=10.325, low=10.205, close=10.275, volume=278623, vwap=10.2603, timestamp=1672772400000, transactions=2754, otc=None)
Agg(open=10.275, high=10.31, low=10.185, close=10.19, volume=915180, vwap=10.2324, timestamp=1672776000000, transactions=6549, otc=None)
Agg(open=10.19, high=10.19, low=10.19, close=10.19, volume=22907, vwap=10.19, timestamp=1672779600000, transactions=30, otc=None)
Agg(open=10.19, high=10.19, low=10.19, close=10.19, volume=169, vwap=10.193, timestamp=1672786800000, transactions=3, otc=None)
Agg(open=10.2, high=10.28, low=10.2, close=10.2501, volume=1514, vwap=10.2533, timestamp=1672837200000, transactions=12, otc=None)
Agg(open=10.2999, high=10.47, low=10.2985, close=10.385, volume=594358, vwap=10.4011, timestamp=1672840800000, transactions=3998, otc=None)
Agg(open=10.38, high=10.56, low=10.31, close=10.545, volume=425215, vwap=10.4551, timestamp=1672844400000, transactions=3925, otc=None)
Agg(open=10.54, high=10.745, low=10.535, close=10.675, volume=877783, vwap=10.6477, timestamp=1672848000000, transactions=5524, otc=None)
Agg(open=10.68, high=10.71, low=10.65, close=10.66, volume=295476, vwap=10.6856, timestamp=1672851600000, transactions=2657, otc=None)
Agg(open=10.66, high=10.685, low=10.58, close=10.59, volume=618084, vwap=10.6381, timestamp=1672855200000, transactions=4291, otc=None)
Agg(open=10.585, high=10.65, low=10.515, close=10.62, volume=393297, vwap=10.5788, timestamp=1672858800000, transactions=3783, otc=None)
Agg(open=10.62, high=10.66, low=10.51, close=10.54, volume=1046537.0, vwap=10.5583, timestamp=1672862400000, transactions=8065, otc=None)
Agg(open=10.54, high=10.54, low=10.5399, close=10.54, volume=42778, vwap=10.54, timestamp=1672866000000, transactions=21, otc=None)
Agg(open=10.54, high=10.54, low=10.54, close=10.54, volume=200, vwap=10.54, timestamp=1672869600000, transactions=1, otc=None)
Agg(open=10.54, high=10.54, low=10.54, close=10.54, volume=100, vwap=10.54, timestamp=1672873200000, transactions=1, otc=None)
Agg(open=10.5, high=10.5, low=10.5, close=10.5, volume=500, vwap=10.5, timestamp=1672876800000, transactions=1, otc=None)
Agg(open=10.5, high=10.5, low=10.5, close=10.5, volume=100, vwap=10.5, timestamp=1672909200000, transactions=1, otc=None)
Agg(open=10.54, high=10.54, low=10.54, close=10.54, volume=1093, vwap=10.54, timestamp=1672920000000, transactions=8, otc=None)
Agg(open=10.61, high=10.61, low=10.45, close=10.45, volume=3765, vwap=10.5213, timestamp=1672923600000, transactions=21, otc=None)
Agg(open=10.44, high=10.51, low=10.25, close=10.295, volume=279617, vwap=10.3686, timestamp=1672927200000, transactions=2091, otc=None)
Agg(open=10.295, high=10.48, low=10.255, close=10.395, volume=272973, vwap=10.3883, timestamp=1672930800000, transactions=2967, otc=None)
Agg(open=10.395, high=10.52, low=10.365, close=10.5101, volume=268577, vwap=10.4453, timestamp=1672934400000, transactions=2859, otc=None)
Agg(open=10.515, high=10.74, low=10.51, close=10.675, volume=859579, vwap=10.6486, timestamp=1672938000000, transactions=5347, otc=None)
Agg(open=10.675, high=10.76, low=10.66, close=10.715, volume=323370, vwap=10.6572, timestamp=1672941600000, transactions=2909, otc=None)
Agg(open=10.71, high=10.75, low=10.66, close=10.715, volume=271117, vwap=10.7149, timestamp=1672945200000, transactions=3245, otc=None)
Agg(open=10.71, high=10.74, low=10.65, close=10.67, volume=807572, vwap=10.684, timestamp=1672948800000, transactions=8026, otc=None)
Agg(open=10.67, high=10.67, low=10.67, close=10.67, volume=47716, vwap=10.67, timestamp=1672952400000, transactions=21, otc=None)
Agg(open=10.5873, high=10.8, low=10.5873, close=10.8, volume=2313, vwap=10.7111, timestamp=1673010000000, transactions=44, otc=None)
Agg(open=10.81, high=10.85, low=10.68, close=10.69, volume=175266, vwap=10.7642, timestamp=1673013600000, transactions=1368, otc=None)
Agg(open=10.7, high=10.97, low=10.7, close=10.935, volume=600479, vwap=10.8807, timestamp=1673017200000, transactions=4671, otc=None)
Agg(open=10.93, high=11.035, low=10.88, close=11.035, volume=537530, vwap=10.9553, timestamp=1673020800000, transactions=3494, otc=None)
Agg(open=11.04, high=11.07, low=10.99, close=10.995, volume=345313, vwap=11.0259, timestamp=1673024400000, transactions=2723, otc=None)
Agg(open=10.9922, high=11.02, low=10.96, close=11.01, volume=309335, vwap=10.9908, timestamp=1673028000000, transactions=2461, otc=None)
Agg(open=11.02, high=11.03, low=10.98, close=10.99, volume=362777, vwap=11.0066, timestamp=1673031600000, transactions=2787, otc=None)
Agg(open=10.995, high=11.02, low=10.95, close=10.99, volume=771137, vwap=10.9835, timestamp=1673035200000, transactions=5918, otc=None)
Agg(open=10.97, high=10.97, low=10.97, close=10.97, volume=95290, vwap=10.97, timestamp=1673038800000, transactions=24, otc=None)
Agg(open=10.97, high=10.97, low=10.97, close=10.97, volume=835, vwap=10.97, timestamp=1673042400000, transactions=4, otc=None)
Agg(open=10.95, high=10.95, low=10.95, close=10.95, volume=199, vwap=10.95, timestamp=1673046000000, transactions=1, otc=None)
