Agg(open=11, high=11, low=11, close=11, volume=2041, vwap=10.9998, timestamp=1678694400000, transactions=6, otc=None)
Agg(open=10.545, high=10.61, low=10.435, close=10.61, volume=1425339.0, vwap=10.5383, timestamp=1678820400000, transactions=9430, otc=None)
Agg(open=10.6, high=10.6, low=10.6, close=10.6, volume=55465, vwap=10.6, timestamp=1678824000000, transactions=26, otc=None)
Agg(open=10.6, high=10.6, low=10.6, close=10.6, volume=854, vwap=10.6, timestamp=1678831200000, transactions=3, otc=None)
Agg(open=10.39, high=10.39, low=10.34, close=10.34, volume=4830, vwap=10.3603, timestamp=1678878000000, transactions=41, otc=None)
Agg(open=10.32, high=10.47, low=10.26, close=10.26, volume=8016, vwap=10.3281, timestamp=1678881600000, transactions=28, otc=None)
Agg(open=10.34, high=10.36, low=10.09, close=10.13, volume=506251, vwap=10.207, timestamp=1678885200000, transactions=3467, otc=None)
Agg(open=10.125, high=10.275, low=10.1, close=10.275, volume=728839, vwap=10.1832, timestamp=1678888800000, transactions=6262, otc=None)
Agg(open=10.28, high=10.33, low=10.17, close=10.17, volume=573169, vwap=10.2433, timestamp=1678892400000, transactions=5011, otc=None)
Agg(open=10.17, high=10.18, low=10.03, close=10.055, volume=800846, vwap=10.1142, timestamp=1678896000000, transactions=6056, otc=None)
Agg(open=10.05, high=10.12, low=10.02, close=10.035, volume=466696, vwap=10.0727, timestamp=1678899600000, transactions=4329, otc=None)
Agg(open=10.04, high=10.21, low=9.96, close=10.18, volume=802912, vwap=10.0766, timestamp=1678903200000, transactions=6289, otc=None)
Agg(open=10.185, high=10.265, low=10.16, close=10.25, volume=1499749.0, vwap=10.2118, timestamp=1678906800000, transactions=10373, otc=None)
Agg(open=10.24, high=10.26, low=10.2, close=10.24, volume=67573, vwap=10.24, timestamp=1678910400000, transactions=29, otc=None)
Agg(open=10.24, high=10.24, low=10.24, close=10.24, volume=405, vwap=10.24, timestamp=1678914000000, transactions=5, otc=None)
Agg(open=10.19, high=10.19, low=10.19, close=10.19, volume=2400, vwap=10.19, timestamp=1678917600000, transactions=8, otc=None)
Agg(open=10.24, high=10.2401, low=10.24, close=10.24, volume=900, vwap=10.24, timestamp=1678921200000, transactions=4, otc=None)
Agg(open=10.23, high=10.23, low=10.15, close=10.17, volume=3168, vwap=10.1922, timestamp=1678968000000, transactions=22, otc=None)
Agg(open=10.15, high=10.295, low=10.045, close=10.265, volume=338222, vwap=10.1808, timestamp=1678971600000, transactions=2152, otc=None)
Agg(open=10.265, high=10.395, low=10.17, close=10.335, volume=620812, vwap=10.259, timestamp=1678975200000, transactions=5840, otc=None)
Agg(open=10.335, high=10.4, low=10.295, close=10.39, volume=583770, vwap=10.3408, timestamp=1678978800000, transactions=4837, otc=None)
Agg(open=10.39, high=10.42, low=10.28, close=10.415, volume=625009, vwap=10.3623, timestamp=1678982400000, transactions=5054, otc=None)
Agg(open=10.415, high=10.49, low=10.35, close=10.355, volume=468054, vwap=10.4285, timestamp=1678986000000, transactions=4347, otc=None)
Agg(open=10.35, high=10.36, low=10.31, close=10.345, volume=309113, vwap=10.3379, timestamp=1678989600000, transactions=3411, otc=None)
Agg(open=10.35, high=10.4572, low=10.34, close=10.43, volume=1134137.0, vwap=10.41, timestamp=1678993200000, transactions=8170, otc=None)
Agg(open=10.43, high=10.43, low=10.43, close=10.43, volume=49166, vwap=10.43, timestamp=1678996800000, transactions=22, otc=None)
Agg(open=10.249263, high=10.249263, low=10.249263, close=10.249263, volume=5057, vwap=10.2493, timestamp=1679000400000, transactions=1, otc=None)
Agg(open=10.3, high=10.3, low=10.27, close=10.27, volume=2385, vwap=10.2957, timestamp=1679054400000, transactions=12, otc=None)
Agg(open=10.26, high=10.38, low=10.23, close=10.37, volume=989067, vwap=10.3224, timestamp=1679058000000, transactions=2184, otc=None)
Agg(open=10.37, high=10.4485, low=10.17, close=10.215, volume=944657, vwap=10.3225, timestamp=1679061600000, transactions=4809, otc=None)
Agg(open=10.21, high=10.245, low=10.08, close=10.14, volume=414633, vwap=10.1505, timestamp=1679065200000, transactions=3717, otc=None)
Agg(open=10.14, high=10.2073, low=10.1, close=10.115, volume=407449, vwap=10.1528, timestamp=1679068800000, transactions=4059, otc=None)
Agg(open=10.115, high=10.19, low=10.105, close=10.185, volume=436025, vwap=10.1416, timestamp=1679072400000, transactions=3440, otc=None)
Agg(open=10.19, high=10.21, low=10.08, close=10.1, volume=385684, vwap=10.1434, timestamp=1679076000000, transactions=3761, otc=None)
Agg(open=10.105, high=10.165, low=10.05, close=10.055, volume=1773307.0, vwap=10.0851, timestamp=1679079600000, transactions=10618, otc=None)
Agg(open=10.07, high=10.15, low=10.06, close=10.09, volume=128311, vwap=10.0711, timestamp=1679083200000, transactions=52, otc=None)
Agg(open=10.08, high=10.08, low=10.08, close=10.08, volume=100, vwap=10.08, timestamp=1679094000000, transactions=1, otc=None)
