Agg(open=8, high=8, low=8, close=8, volume=125, vwap=8, timestamp=1693224000000, transactions=1, otc=None)
Agg(open=7.67, high=7.6894, low=7.58, close=7.635, volume=69386, vwap=7.6492, timestamp=1693227600000, transactions=703, otc=None)
Agg(open=7.64, high=7.67, low=7.635, close=7.67, volume=104756, vwap=7.6524, timestamp=1693231200000, transactions=1167, otc=None)
Agg(open=7.665, high=7.685, low=7.58, close=7.665, volume=113864, vwap=7.6646, timestamp=1693234800000, transactions=1111, otc=None)
Agg(open=7.66, high=7.69, low=7.66, close=7.69, volume=102977, vwap=7.6714, timestamp=1693238400000, transactions=966, otc=None)
Agg(open=7.685, high=7.7, low=7.6, close=7.605, volume=132494, vwap=7.656, timestamp=1693242000000, transactions=1062, otc=None)
Agg(open=7.605, high=7.66, low=7.6, close=7.66, volume=156077, vwap=7.6293, timestamp=1693245600000, transactions=1452, otc=None)
Agg(open=7.655, high=7.68, low=7.645, close=7.66, volume=419020, vwap=7.6634, timestamp=1693249200000, transactions=3032, otc=None)
Agg(open=7.66, high=7.66, low=7.6, close=7.6, volume=19159, vwap=7.6596, timestamp=1693252800000, transactions=16, otc=None)
Agg(open=7.69, high=7.71, low=7.635, close=7.685, volume=85956, vwap=7.6868, timestamp=1693314000000, transactions=648, otc=None)
Agg(open=7.69, high=7.81, low=7.69, close=7.81, volume=255691, vwap=7.7563, timestamp=1693317600000, transactions=2046, otc=None)
Agg(open=7.805, high=7.93, low=7.805, close=7.925, volume=386692, vwap=7.8693, timestamp=1693321200000, transactions=2220, otc=None)
Agg(open=7.92, high=7.95, low=7.91, close=7.95, volume=426383, vwap=7.9386, timestamp=1693324800000, transactions=2012, otc=None)
Agg(open=7.95, high=7.96, low=7.88, close=7.895, volume=336265, vwap=7.9376, timestamp=1693328400000, transactions=2276, otc=None)
Agg(open=7.895, high=7.9, low=7.85, close=7.85, volume=119175, vwap=7.8636, timestamp=1693332000000, transactions=1245, otc=None)
Agg(open=7.85, high=7.85, low=7.83, close=7.83, volume=489964, vwap=7.8347, timestamp=1693335600000, transactions=3902, otc=None)
Agg(open=7.84, high=7.84, low=7.84, close=7.84, volume=19034, vwap=7.8399, timestamp=1693339200000, transactions=12, otc=None)
Agg(open=7.76, high=7.845, low=7.76, close=7.84, volume=34296, vwap=7.7961, timestamp=1693400400000, transactions=419, otc=None)
Agg(open=7.84, high=7.865, low=7.805, close=7.82, volume=270675, vwap=7.8396, timestamp=1693404000000, transactions=1865, otc=None)
Agg(open=7.82, high=7.85, low=7.785, close=7.795, volume=250033, vwap=7.8159, timestamp=1693407600000, transactions=1670, otc=None)
Agg(open=7.795, high=7.81, low=7.78, close=7.785, volume=190478, vwap=7.7953, timestamp=1693411200000, transactions=1374, otc=None)
Agg(open=7.785, high=7.81, low=7.775, close=7.8, volume=170271, vwap=7.7919, timestamp=1693414800000, transactions=1459, otc=None)
Agg(open=7.795, high=7.805, low=7.78, close=7.8, volume=165243, vwap=7.7939, timestamp=1693418400000, transactions=1343, otc=None)
Agg(open=7.8, high=7.8, low=7.77, close=7.79, volume=411991, vwap=7.7807, timestamp=1693422000000, transactions=3405, otc=None)
Agg(open=7.79, high=7.88, low=7.79, close=7.865, volume=120320, vwap=7.8336, timestamp=1693486800000, transactions=1035, otc=None)
Agg(open=7.865, high=7.865, low=7.77, close=7.785, volume=141326, vwap=7.8109, timestamp=1693490400000, transactions=1348, otc=None)
Agg(open=7.79, high=7.79, low=7.72, close=7.725, volume=278846, vwap=7.7462, timestamp=1693494000000, transactions=1879, otc=None)
Agg(open=7.72, high=7.725, low=7.665, close=7.675, volume=537731, vwap=7.6961, timestamp=1693497600000, transactions=2692, otc=None)
Agg(open=7.68, high=7.69, low=7.645, close=7.66, volume=480311, vwap=7.6701, timestamp=1693501200000, transactions=2992, otc=None)
Agg(open=7.66, high=7.67, low=7.635, close=7.645, volume=273009, vwap=7.6501, timestamp=1693504800000, transactions=2136, otc=None)
Agg(open=7.645, high=7.65, low=7.61, close=7.63, volume=1066958.0, vwap=7.6298, timestamp=1693508400000, transactions=5838, otc=None)
Agg(open=7.64, high=7.64, low=7.64, close=7.64, volume=152372, vwap=7.6399, timestamp=1693512000000, transactions=16, otc=None)
Agg(open=7.71, high=7.81, low=7.62, close=7.64, volume=351098, vwap=7.7017, timestamp=1693573200000, transactions=2288, otc=None)
Agg(open=7.64, high=7.651, low=7.59, close=7.59, volume=266811, vwap=7.6163, timestamp=1693576800000, transactions=2550, otc=None)
Agg(open=7.595, high=7.63, low=7.57, close=7.57, volume=284339, vwap=7.6029, timestamp=1693580400000, transactions=2055, otc=None)
Agg(open=7.57, high=7.57, low=7.465, close=7.48, volume=759683, vwap=7.5065, timestamp=1693584000000, transactions=4154, otc=None)
Agg(open=7.48, high=7.655, low=7.47, close=7.645, volume=1576301.0, vwap=7.5469, timestamp=1693587600000, transactions=5702, otc=None)
Agg(open=7.645, high=7.645, low=7.56, close=7.58, volume=863743, vwap=7.6051, timestamp=1693591200000, transactions=3030, otc=None)
Agg(open=7.585, high=7.61, low=7.53, close=7.58, volume=1767319.0, vwap=7.5635, timestamp=1693594800000, transactions=7282, otc=None)
Agg(open=7.555, high=7.58, low=7.4201, close=7.4201, volume=91316, vwap=7.5771, timestamp=1693598400000, transactions=23, otc=None)
