Agg(open=17.83, high=17.89, low=17.8, close=17.89, volume=1687, vwap=17.8352, timestamp=1682337600000, transactions=15, otc=None)
Agg(open=17.84, high=17.95, low=17.84, close=17.935, volume=93023, vwap=17.8926, timestamp=1682341200000, transactions=520, otc=None)
Agg(open=17.94, high=18.0497, low=17.86, close=18.01, volume=272613, vwap=17.9792, timestamp=1682344800000, transactions=1519, otc=None)
Agg(open=18.01, high=18.02, low=17.97, close=18.005, volume=85297, vwap=18.0027, timestamp=1682348400000, transactions=437, otc=None)
Agg(open=18, high=18.0199, low=17.941, close=17.941, volume=159099, vwap=17.994, timestamp=1682352000000, transactions=454, otc=None)
Agg(open=17.943, high=17.97, low=17.88, close=17.965, volume=63229, vwap=17.9235, timestamp=1682355600000, transactions=573, otc=None)
Agg(open=17.9699, high=17.9699, low=17.88, close=17.8907, volume=80269, vwap=17.9067, timestamp=1682359200000, transactions=528, otc=None)
Agg(open=17.895, high=18.02, low=17.87, close=18.01, volume=140637, vwap=17.9482, timestamp=1682362800000, transactions=757, otc=None)
Agg(open=17.94, high=17.94, low=17.94, close=17.94, volume=140, vwap=17.9479, timestamp=1682413200000, transactions=3, otc=None)
Agg(open=17.9, high=17.9, low=17.9, close=17.9, volume=150, vwap=17.9, timestamp=1682416800000, transactions=2, otc=None)
Agg(open=17.9, high=17.9, low=17.8, close=17.8, volume=4300, vwap=17.8103, timestamp=1682424000000, transactions=16, otc=None)
Agg(open=17.94, high=17.99, low=17.916, close=17.974, volume=65813, vwap=17.9497, timestamp=1682427600000, transactions=255, otc=None)
Agg(open=17.98, high=18.04, low=17.98, close=18.01, volume=158098, vwap=18.0151, timestamp=1682431200000, transactions=751, otc=None)
Agg(open=18.01, high=18.04, low=17.98, close=18.007, volume=111896, vwap=18.0136, timestamp=1682434800000, transactions=400, otc=None)
Agg(open=18.005, high=18.03, low=17.995, close=18.0125, volume=63540, vwap=18.0216, timestamp=1682438400000, transactions=197, otc=None)
Agg(open=18.0126, high=18.02, low=17.93, close=17.9355, volume=97811, vwap=17.9718, timestamp=1682442000000, transactions=344, otc=None)
Agg(open=17.9377, high=18.035, low=17.935, close=18.03, volume=233584, vwap=18.0121, timestamp=1682445600000, transactions=595, otc=None)
Agg(open=18.03, high=18.03, low=17.96, close=17.97, volume=129284, vwap=17.9918, timestamp=1682449200000, transactions=620, otc=None)
Agg(open=17.99, high=17.99, low=17.99, close=17.99, volume=120, vwap=17.99, timestamp=1682452800000, transactions=1, otc=None)
Agg(open=18.04, high=18.04, low=18.04, close=18.04, volume=840, vwap=18.04, timestamp=1682463600000, transactions=1, otc=None)
Agg(open=18.02, high=18.02, low=18.02, close=18.02, volume=100, vwap=18.02, timestamp=1682510400000, transactions=1, otc=None)
Agg(open=18, high=18.0201, low=17.98, close=17.99, volume=44305, vwap=17.9996, timestamp=1682514000000, transactions=173, otc=None)
Agg(open=17.99, high=18.05, low=17.96, close=18.05, volume=100461, vwap=18.0073, timestamp=1682517600000, transactions=628, otc=None)
Agg(open=18.0436, high=18.05, low=17.98, close=17.9894, volume=62759, vwap=18.0168, timestamp=1682521200000, transactions=247, otc=None)
Agg(open=17.995, high=18.026, low=17.965, close=17.9799, volume=43209, vwap=17.9933, timestamp=1682524800000, transactions=215, otc=None)
Agg(open=17.9793, high=17.985, low=17.97, close=17.975, volume=21971, vwap=17.9768, timestamp=1682528400000, transactions=99, otc=None)
Agg(open=17.98, high=18, low=17.97, close=18, volume=48108, vwap=17.9826, timestamp=1682532000000, transactions=251, otc=None)
Agg(open=17.9996, high=18.03, low=17.99, close=18.03, volume=59940, vwap=18.0032, timestamp=1682535600000, transactions=363, otc=None)
Agg(open=18.06, high=18.06, low=18.06, close=18.06, volume=100, vwap=18.06, timestamp=1682542800000, transactions=1, otc=None)
Agg(open=18.03, high=18.03, low=18.03, close=18.03, volume=507, vwap=18.0299, timestamp=1682593200000, transactions=4, otc=None)
Agg(open=18.07, high=18.07, low=18.07, close=18.07, volume=353, vwap=18.068, timestamp=1682596800000, transactions=5, otc=None)
Agg(open=18.09, high=18.09, low=18.038, close=18.038, volume=35582, vwap=18.0698, timestamp=1682600400000, transactions=243, otc=None)
Agg(open=18.03, high=18.07, low=17.99, close=18.0099, volume=76754, vwap=18.0251, timestamp=1682604000000, transactions=433, otc=None)
Agg(open=18.0091, high=18.0091, low=17.97, close=17.9746, volume=55427, vwap=17.9845, timestamp=1682607600000, transactions=228, otc=None)
Agg(open=17.975, high=17.9999, low=17.951, close=17.9892, volume=55821, vwap=17.9716, timestamp=1682611200000, transactions=289, otc=None)
Agg(open=17.9886, high=17.9983, low=17.95, close=17.97, volume=73180, vwap=17.9691, timestamp=1682614800000, transactions=306, otc=None)
Agg(open=17.965, high=18, low=17.96, close=17.97, volume=90265, vwap=17.9761, timestamp=1682618400000, transactions=357, otc=None)
Agg(open=17.965, high=18.04, low=17.965, close=18.025, volume=157882, vwap=18.0078, timestamp=1682622000000, transactions=601, otc=None)
Agg(open=18.02, high=18.08, low=18.02, close=18.08, volume=368, vwap=18.0433, timestamp=1682625600000, transactions=2, otc=None)
Agg(open=18.02, high=18.02, low=18.02, close=18.02, volume=500, vwap=18.02, timestamp=1682629200000, transactions=1, otc=None)
Agg(open=18.07, high=18.07, low=18.07, close=18.07, volume=2800, vwap=18.07, timestamp=1682636400000, transactions=1, otc=None)
Agg(open=18.07, high=18.07, low=18.03, close=18.05, volume=387, vwap=18.0516, timestamp=1682679600000, transactions=7, otc=None)
Agg(open=17.9, high=18.05, low=17.9, close=18.04, volume=376, vwap=17.9803, timestamp=1682683200000, transactions=4, otc=None)
Agg(open=18.07, high=18.08, low=18.02, close=18.04, volume=89386, vwap=18.0555, timestamp=1682686800000, transactions=406, otc=None)
Agg(open=18.05, high=18.12, low=18.02, close=18.02, volume=149428, vwap=18.072, timestamp=1682690400000, transactions=930, otc=None)
Agg(open=18.03, high=18.07, low=18.03, close=18.0599, volume=36544, vwap=18.0571, timestamp=1682694000000, transactions=221, otc=None)
