Agg(open=18.1727, high=18.1727, low=18.1727, close=18.1727, volume=150, vwap=18.1727, timestamp=1695643200000, transactions=1, otc=None)
Agg(open=18.15, high=18.45, low=18.07, close=18.38, volume=110537, vwap=18.26, timestamp=1695646800000, transactions=1346, otc=None)
Agg(open=18.37, high=18.38, low=18.14, close=18.16, volume=140229, vwap=18.2652, timestamp=1695650400000, transactions=2249, otc=None)
Agg(open=18.17, high=18.39, low=18.15, close=18.25, volume=168913, vwap=18.261, timestamp=1695654000000, transactions=2282, otc=None)
Agg(open=18.2575, high=18.43, low=18.22, close=18.36, volume=144911, vwap=18.3096, timestamp=1695657600000, transactions=1779, otc=None)
Agg(open=18.35, high=18.46, low=18.31, close=18.37, volume=102614, vwap=18.3904, timestamp=1695661200000, transactions=1594, otc=None)
Agg(open=18.38, high=18.395, low=18.3, close=18.31, volume=79528, vwap=18.3535, timestamp=1695664800000, transactions=1494, otc=None)
Agg(open=18.31, high=18.37, low=18.13, close=18.27, volume=492256, vwap=18.2566, timestamp=1695668400000, transactions=6577, otc=None)
Agg(open=18.26, high=18.31, low=18.26, close=18.3, volume=22848, vwap=18.2607, timestamp=1695672000000, transactions=30, otc=None)
Agg(open=18.0036, high=18.15, low=18, close=18.15, volume=1118, vwap=18.0279, timestamp=1695729600000, transactions=13, otc=None)
Agg(open=18, high=18.75, low=17.9355, close=18.37, volume=217682, vwap=18.3928, timestamp=1695733200000, transactions=2144, otc=None)
Agg(open=18.38, high=18.48, low=18.21, close=18.33, volume=186884, vwap=18.3574, timestamp=1695736800000, transactions=2742, otc=None)
Agg(open=18.33, high=18.34, low=18.01, close=18.01, volume=116695, vwap=18.154, timestamp=1695740400000, transactions=1926, otc=None)
Agg(open=18.0012, high=18.09, low=17.96, close=17.96, volume=114903, vwap=18.0164, timestamp=1695744000000, transactions=1832, otc=None)
Agg(open=17.95, high=17.97, low=17.74, close=17.81, volume=176620, vwap=17.854, timestamp=1695747600000, transactions=2621, otc=None)
Agg(open=17.81, high=17.81, low=17.65, close=17.73, volume=144422, vwap=17.7372, timestamp=1695751200000, transactions=2444, otc=None)
Agg(open=17.715, high=17.78, low=17.65, close=17.77, volume=398534, vwap=17.7069, timestamp=1695754800000, transactions=4818, otc=None)
Agg(open=17.77, high=17.9, low=17.76, close=17.76, volume=25412, vwap=17.7712, timestamp=1695758400000, transactions=28, otc=None)
Agg(open=17.79, high=17.8, low=17.79, close=17.8, volume=3506, vwap=18.0737, timestamp=1695762000000, transactions=5, otc=None)
Agg(open=17.8, high=17.8, low=17.8, close=17.8, volume=100, vwap=17.8, timestamp=1695765600000, transactions=1, otc=None)
Agg(open=17.79, high=17.79, low=17.78, close=17.79, volume=1200, vwap=17.7875, timestamp=1695769200000, transactions=5, otc=None)
Agg(open=17.9, high=17.9, low=17.9, close=17.9, volume=100, vwap=17.9, timestamp=1695816000000, transactions=1, otc=None)
Agg(open=18, high=18.39, low=18, close=18.25, volume=133623, vwap=18.2047, timestamp=1695819600000, transactions=1453, otc=None)
Agg(open=18.232, high=18.34, low=17.9801, close=18.07, volume=180765, vwap=18.1502, timestamp=1695823200000, transactions=2749, otc=None)
Agg(open=18.08, high=18.26, low=18.07, close=18.11, volume=174711, vwap=18.1534, timestamp=1695826800000, transactions=2290, otc=None)
Agg(open=18.12, high=18.12, low=17.91, close=17.99, volume=84971, vwap=17.9807, timestamp=1695830400000, transactions=1651, otc=None)
