Agg(open=18.79, high=18.79, low=18.625, close=18.625, volume=1707, vwap=18.722, timestamp=1698058800000, transactions=6, otc=None)
Agg(open=18.76, high=18.89, low=18.6001, close=18.871, volume=37446, vwap=18.7491, timestamp=1698066000000, transactions=530, otc=None)
Agg(open=18.8846, high=19.01, low=18.79, close=18.945, volume=114341, vwap=18.872, timestamp=1698069600000, transactions=866, otc=None)
Agg(open=18.98, high=19.17, low=18.98, close=19.0793, volume=66657, vwap=19.0971, timestamp=1698073200000, transactions=1076, otc=None)
Agg(open=19.09, high=19.21, low=19.05, close=19.2, volume=27036, vwap=19.1243, timestamp=1698076800000, transactions=603, otc=None)
Agg(open=19.19, high=19.19, low=18.96, close=18.97, volume=43271, vwap=19.0829, timestamp=1698080400000, transactions=711, otc=None)
Agg(open=18.98, high=19.105, low=18.97, close=19.091, volume=25750, vwap=19.0489, timestamp=1698084000000, transactions=775, otc=None)
Agg(open=19.1, high=19.13, low=19.02, close=19.045, volume=132686, vwap=19.0528, timestamp=1698087600000, transactions=2529, otc=None)
Agg(open=19.04, high=19.04, low=19.04, close=19.04, volume=4932, vwap=19.04, timestamp=1698091200000, transactions=8, otc=None)
Agg(open=18.99, high=18.99, low=18.99, close=18.99, volume=103, vwap=18.9897, timestamp=1698102000000, transactions=2, otc=None)
Agg(open=19.03, high=19.04, low=19.03, close=19.04, volume=519, vwap=19.0371, timestamp=1698138000000, transactions=6, otc=None)
Agg(open=19.05, high=19.07, low=19.05, close=19.07, volume=700, vwap=19.0557, timestamp=1698141600000, transactions=7, otc=None)
Agg(open=19.02, high=19.07, low=19.02, close=19.07, volume=1673, vwap=19.0625, timestamp=1698145200000, transactions=17, otc=None)
Agg(open=19.04, high=19.04, low=19.04, close=19.04, volume=131, vwap=19.0359, timestamp=1698148800000, transactions=2, otc=None)
Agg(open=19.09, high=19.37, low=19.05, close=19.2089, volume=83809, vwap=19.1778, timestamp=1698152400000, transactions=700, otc=None)
Agg(open=19.2147, high=19.2147, low=19.07, close=19.19, volume=46477, vwap=19.1471, timestamp=1698156000000, transactions=719, otc=None)
Agg(open=19.19, high=19.19, low=19.02, close=19.07, volume=30116, vwap=19.0922, timestamp=1698159600000, transactions=633, otc=None)
Agg(open=19.07, high=19.12, low=19.01, close=19.03, volume=38939, vwap=19.0527, timestamp=1698163200000, transactions=771, otc=None)
Agg(open=19.0598, high=19.1, low=19.04, close=19.1, volume=17971, vwap=19.0685, timestamp=1698166800000, transactions=482, otc=None)
Agg(open=19.09, high=19.1, low=19.06, close=19.08, volume=17260, vwap=19.0851, timestamp=1698170400000, transactions=483, otc=None)
Agg(open=19.09, high=19.16, low=19.08, close=19.08, volume=117792, vwap=19.112, timestamp=1698174000000, transactions=2117, otc=None)
Agg(open=19.1, high=19.1, low=19.1, close=19.1, volume=21151, vwap=19.1, timestamp=1698177600000, transactions=10, otc=None)
Agg(open=19.11, high=19.47, low=19.11, close=19.41, volume=4927, vwap=19.1609, timestamp=1698184800000, transactions=21, otc=None)
Agg(open=19.19, high=19.36, low=19.19, close=19.31, volume=657, vwap=19.2667, timestamp=1698188400000, transactions=9, otc=None)
Agg(open=19.12, high=19.21, low=19.12, close=19.21, volume=5045, vwap=19.1982, timestamp=1698231600000, transactions=12, otc=None)
Agg(open=19.21, high=19.21, low=19.09, close=19.09, volume=655, vwap=19.1822, timestamp=1698235200000, transactions=7, otc=None)
Agg(open=19.1, high=19.2, low=18.94, close=18.98, volume=47993, vwap=19.0668, timestamp=1698238800000, transactions=466, otc=None)
Agg(open=18.96, high=18.97, low=18.83, close=18.97, volume=50975, vwap=18.9111, timestamp=1698242400000, transactions=1050, otc=None)
Agg(open=18.9483, high=19.04, low=18.91, close=19.03, volume=41097, vwap=18.9713, timestamp=1698246000000, transactions=889, otc=None)
Agg(open=19.01, high=19.105, low=18.98, close=19.0177, volume=41932, vwap=19.0517, timestamp=1698249600000, transactions=934, otc=None)
Agg(open=19.01, high=19.01, low=18.84, close=18.92, volume=48857, vwap=18.8849, timestamp=1698253200000, transactions=1143, otc=None)
Agg(open=18.91, high=18.97, low=18.87, close=18.94, volume=50517, vwap=18.9209, timestamp=1698256800000, transactions=941, otc=None)
Agg(open=18.92, high=19.04, low=18.85, close=18.95, volume=207422, vwap=18.9438, timestamp=1698260400000, transactions=3036, otc=None)
Agg(open=18.95, high=18.95, low=18.95, close=18.95, volume=19781, vwap=18.95, timestamp=1698264000000, transactions=3, otc=None)
Agg(open=18.72, high=18.72, low=18.72, close=18.72, volume=100, vwap=18.72, timestamp=1698307200000, transactions=1, otc=None)
