Agg(open=9.78, high=9.95, low=9.72, close=9.73, volume=143979, vwap=9.8485, timestamp=1679922000000, transactions=1531, otc=None)
Agg(open=9.735, high=9.875, low=9.73, close=9.845, volume=113846, vwap=9.8094, timestamp=1679925600000, transactions=1735, otc=None)
Agg(open=9.85, high=9.97, low=9.835, close=9.94, volume=146108, vwap=9.9271, timestamp=1679929200000, transactions=1722, otc=None)
Agg(open=9.935, high=9.98, low=9.92, close=9.945, volume=87122, vwap=9.9514, timestamp=1679932800000, transactions=1270, otc=None)
Agg(open=9.95, high=9.9501, low=9.9, close=9.935, volume=86842, vwap=9.9327, timestamp=1679936400000, transactions=1154, otc=None)
Agg(open=9.935, high=9.97, low=9.9, close=9.965, volume=84916, vwap=9.9365, timestamp=1679940000000, transactions=1269, otc=None)
Agg(open=9.965, high=9.99, low=9.91, close=9.91, volume=244370, vwap=9.9494, timestamp=1679943600000, transactions=2791, otc=None)
Agg(open=9.92, high=9.92, low=9.92, close=9.92, volume=22176, vwap=9.92, timestamp=1679947200000, transactions=13, otc=None)
Agg(open=9.66, high=9.66, low=9.66, close=9.66, volume=100, vwap=9.66, timestamp=1679950800000, transactions=1, otc=None)
Agg(open=9.82, high=9.93, low=9.79, close=9.86, volume=92490, vwap=9.8645, timestamp=1680008400000, transactions=1031, otc=None)
Agg(open=9.855, high=9.945, low=9.855, close=9.89, volume=145458, vwap=9.9002, timestamp=1680012000000, transactions=1653, otc=None)
Agg(open=9.885, high=9.915, low=9.82, close=9.865, volume=88627, vwap=9.8606, timestamp=1680015600000, transactions=1031, otc=None)
Agg(open=9.865, high=9.865, low=9.815, close=9.815, volume=47671, vwap=9.8494, timestamp=1680019200000, transactions=730, otc=None)
Agg(open=9.815, high=9.855, low=9.8, close=9.85, volume=94103, vwap=9.8167, timestamp=1680022800000, transactions=929, otc=None)
Agg(open=9.85, high=9.965, low=9.82, close=9.955, volume=142005, vwap=9.891, timestamp=1680026400000, transactions=1179, otc=None)
Agg(open=9.955, high=9.965, low=9.88, close=9.88, volume=219701, vwap=9.9173, timestamp=1680030000000, transactions=2379, otc=None)
Agg(open=9.88, high=9.88, low=9.88, close=9.88, volume=33863, vwap=9.88, timestamp=1680033600000, transactions=18, otc=None)
Agg(open=10, high=10.14, low=10, close=10.11, volume=172601, vwap=10.0749, timestamp=1680094800000, transactions=1318, otc=None)
Agg(open=10.105, high=10.18, low=9.9893, close=10, volume=268070, vwap=10.0762, timestamp=1680098400000, transactions=1792, otc=None)
Agg(open=9.995, high=10.05, low=9.96, close=9.97, volume=174970, vwap=10.0014, timestamp=1680102000000, transactions=1005, otc=None)
Agg(open=9.97, high=9.98, low=9.88, close=9.895, volume=217172, vwap=9.9233, timestamp=1680105600000, transactions=1589, otc=None)
Agg(open=9.89, high=9.965, low=9.88, close=9.93, volume=167361, vwap=9.93, timestamp=1680109200000, transactions=1184, otc=None)
Agg(open=9.93, high=9.98, low=9.92, close=9.93, volume=117925, vwap=9.9548, timestamp=1680112800000, transactions=1058, otc=None)
Agg(open=9.93, high=10.03, low=9.895, close=10.03, volume=490266, vwap=9.9752, timestamp=1680116400000, transactions=3330, otc=None)
Agg(open=10.03, high=10.03, low=10.03, close=10.03, volume=67639, vwap=10.03, timestamp=1680120000000, transactions=9, otc=None)
Agg(open=10.13, high=10.195, low=10.05, close=10.1693, volume=165267, vwap=10.1609, timestamp=1680181200000, transactions=883, otc=None)
Agg(open=10.17, high=10.3, low=10.1134, close=10.26, volume=266102, vwap=10.2024, timestamp=1680184800000, transactions=1468, otc=None)
Agg(open=10.25, high=10.33, low=10.235, close=10.3299, volume=152716, vwap=10.2811, timestamp=1680188400000, transactions=1093, otc=None)
Agg(open=10.335, high=10.38, low=10.3, close=10.3701, volume=224214, vwap=10.3355, timestamp=1680192000000, transactions=1382, otc=None)
Agg(open=10.37, high=10.399, low=10.33, close=10.36, volume=73560, vwap=10.3574, timestamp=1680195600000, transactions=840, otc=None)
Agg(open=10.36, high=10.365, low=10.305, close=10.315, volume=104627, vwap=10.3375, timestamp=1680199200000, transactions=933, otc=None)
Agg(open=10.31, high=10.33, low=10.24, close=10.27, volume=494257, vwap=10.2873, timestamp=1680202800000, transactions=2912, otc=None)
Agg(open=10.27, high=10.27, low=10.27, close=10.27, volume=27335, vwap=10.27, timestamp=1680206400000, transactions=11, otc=None)
Agg(open=10.35, high=10.51, low=10.34, close=10.36, volume=93082, vwap=10.4154, timestamp=1680267600000, transactions=778, otc=None)
Agg(open=10.38, high=10.475, low=10.365, close=10.4305, volume=99185, vwap=10.4292, timestamp=1680271200000, transactions=1288, otc=None)
Agg(open=10.435, high=10.5112, low=10.43, close=10.486, volume=128512, vwap=10.4814, timestamp=1680274800000, transactions=1131, otc=None)
Agg(open=10.485, high=10.54, low=10.475, close=10.5251, volume=104451, vwap=10.5092, timestamp=1680278400000, transactions=1120, otc=None)
Agg(open=10.53, high=10.54, low=10.495, close=10.5, volume=60639, vwap=10.5203, timestamp=1680282000000, transactions=930, otc=None)
Agg(open=10.505, high=10.525, low=10.435, close=10.435, volume=205151, vwap=10.4903, timestamp=1680285600000, transactions=1292, otc=None)
Agg(open=10.445, high=10.52, low=10.4376, close=10.5001, volume=460354, vwap=10.4865, timestamp=1680289200000, transactions=3055, otc=None)
Agg(open=10.51, high=10.51, low=10.51, close=10.51, volume=30541, vwap=10.51, timestamp=1680292800000, transactions=24, otc=None)
