Agg(open=17, high=17, low=16.59, close=16.59, volume=2100, vwap=16.7195, timestamp=1688371200000, transactions=16, otc=None)
Agg(open=16.8, high=16.8, low=16.8, close=16.8, volume=898, vwap=16.7999, timestamp=1688378400000, transactions=3, otc=None)
Agg(open=16.85, high=16.87, low=16.84, close=16.84, volume=3551, vwap=16.85, timestamp=1688382000000, transactions=11, otc=None)
Agg(open=16.85, high=16.89, low=16.83, close=16.88, volume=6285, vwap=16.8702, timestamp=1688385600000, transactions=50, otc=None)
Agg(open=16.87, high=17.0199, low=16.8, close=16.885, volume=840754, vwap=16.8991, timestamp=1688389200000, transactions=3942, otc=None)
Agg(open=16.89, high=16.93, low=16.78, close=16.8301, volume=594782, vwap=16.8561, timestamp=1688392800000, transactions=4734, otc=None)
Agg(open=16.835, high=17.02, low=16.83, close=17.015, volume=679943, vwap=16.9332, timestamp=1688396400000, transactions=4931, otc=None)
Agg(open=17.015, high=17.045, low=16.69, close=16.74, volume=1146635.0, vwap=16.8455, timestamp=1688400000000, transactions=7438, otc=None)
Agg(open=16.72, high=16.83, low=16.72, close=16.7507, volume=12033, vwap=16.7253, timestamp=1688403600000, transactions=27, otc=None)
Agg(open=16.84, high=16.84, low=16.69, close=16.69, volume=2861, vwap=16.7339, timestamp=1688407200000, transactions=13, otc=None)
Agg(open=16.7, high=16.7, low=16.69, close=16.69, volume=3057, vwap=16.6931, timestamp=1688410800000, transactions=15, otc=None)
Agg(open=16.75, high=16.75, low=16.75, close=16.75, volume=152, vwap=16.7493, timestamp=1688414400000, transactions=2, otc=None)
Agg(open=16.76, high=16.76, low=16.58, close=16.58, volume=2655, vwap=16.597, timestamp=1688544000000, transactions=9, otc=None)
Agg(open=16.65, high=16.65, low=16.54, close=16.54, volume=877, vwap=16.6154, timestamp=1688551200000, transactions=8, otc=None)
Agg(open=16.6, high=16.64, low=16.54, close=16.56, volume=8558, vwap=16.5773, timestamp=1688554800000, transactions=59, otc=None)
Agg(open=16.55, high=16.58, low=16.53, close=16.55, volume=6505, vwap=16.5505, timestamp=1688558400000, transactions=32, otc=None)
Agg(open=16.52, high=16.6199, low=16.28, close=16.35, volume=1005664.0, vwap=16.3936, timestamp=1688562000000, transactions=5869, otc=None)
Agg(open=16.355, high=16.365, low=16.17, close=16.245, volume=1017969.0, vwap=16.258, timestamp=1688565600000, transactions=7069, otc=None)
Agg(open=16.245, high=16.31, low=16.21, close=16.26, volume=911765, vwap=16.2623, timestamp=1688569200000, transactions=6257, otc=None)
Agg(open=16.255, high=16.3291, low=16.2, close=16.215, volume=1183501.0, vwap=16.2566, timestamp=1688572800000, transactions=6066, otc=None)
Agg(open=16.21, high=16.29, low=16.165, close=16.2701, volume=740588, vwap=16.2272, timestamp=1688576400000, transactions=4782, otc=None)
Agg(open=16.27, high=16.325, low=16.24, close=16.315, volume=687545, vwap=16.2786, timestamp=1688580000000, transactions=3768, otc=None)
Agg(open=16.32, high=16.37, low=16.27, close=16.27, volume=1338978.0, vwap=16.3074, timestamp=1688583600000, transactions=9075, otc=None)
Agg(open=16.27, high=16.32, low=16.27, close=16.29, volume=65535, vwap=16.2723, timestamp=1688587200000, transactions=52, otc=None)
Agg(open=16.28, high=16.3, low=16.28, close=16.3, volume=2900, vwap=16.2841, timestamp=1688590800000, transactions=6, otc=None)
Agg(open=16.3, high=16.32, low=16.3, close=16.32, volume=1250, vwap=16.3048, timestamp=1688594400000, transactions=2, otc=None)
Agg(open=16.3208, high=16.33, low=16.3208, close=16.33, volume=6399, vwap=16.3286, timestamp=1688598000000, transactions=3, otc=None)
Agg(open=16.26, high=16.26, low=16.26, close=16.26, volume=100, vwap=16.26, timestamp=1688630400000, transactions=1, otc=None)
Agg(open=16.2, high=16.2, low=16.13, close=16.13, volume=4391, vwap=16.1617, timestamp=1688641200000, transactions=26, otc=None)
Agg(open=16.13, high=16.15, low=15.98, close=15.98, volume=20613, vwap=16.0834, timestamp=1688644800000, transactions=115, otc=None)
Agg(open=15.99, high=16.08, low=15.63, close=15.6625, volume=1285805.0, vwap=15.8302, timestamp=1688648400000, transactions=6947, otc=None)
Agg(open=15.66, high=15.66, low=15.36, close=15.365, volume=1744533.0, vwap=15.481, timestamp=1688652000000, transactions=9896, otc=None)
Agg(open=15.365, high=15.42, low=15.25, close=15.38, volume=1506205.0, vwap=15.3472, timestamp=1688655600000, transactions=7654, otc=None)
Agg(open=15.375, high=15.44, low=15.35, close=15.4238, volume=689681, vwap=15.4034, timestamp=1688659200000, transactions=3939, otc=None)
Agg(open=15.43, high=15.49, low=15.4, close=15.47, volume=567207, vwap=15.4379, timestamp=1688662800000, transactions=3443, otc=None)
Agg(open=15.465, high=15.58, low=15.46, close=15.565, volume=472779, vwap=15.5183, timestamp=1688666400000, transactions=3117, otc=None)
Agg(open=15.565, high=15.65, low=15.535, close=15.64, volume=1742487.0, vwap=15.5994, timestamp=1688670000000, transactions=9156, otc=None)
Agg(open=15.64, high=15.64, low=15.58, close=15.6, volume=73692, vwap=15.6378, timestamp=1688673600000, transactions=41, otc=None)
Agg(open=15.53, high=15.53, low=15.53, close=15.53, volume=100, vwap=15.53, timestamp=1688677200000, transactions=1, otc=None)
Agg(open=15.6399, high=15.6399, low=15.53, close=15.62, volume=1205, vwap=15.5617, timestamp=1688680800000, transactions=9, otc=None)
Agg(open=15.61, high=15.62, low=15.61, close=15.62, volume=832, vwap=15.6124, timestamp=1688684400000, transactions=6, otc=None)
Agg(open=15.56, high=15.56, low=15.44, close=15.5, volume=20394, vwap=15.5192, timestamp=1688727600000, transactions=43, otc=None)
Agg(open=15.45, high=15.72, low=15.45, close=15.61, volume=53314, vwap=15.5725, timestamp=1688731200000, transactions=143, otc=None)
Agg(open=15.48, high=15.96, low=15.48, close=15.9108, volume=827992, vwap=15.8229, timestamp=1688734800000, transactions=3868, otc=None)
Agg(open=15.92, high=15.94, low=15.69, close=15.9301, volume=1216737.0, vwap=15.8211, timestamp=1688738400000, transactions=8926, otc=None)
Agg(open=15.93, high=16.175, low=15.905, close=16.17, volume=1195295.0, vwap=16.0737, timestamp=1688742000000, transactions=6871, otc=None)
Agg(open=16.175, high=16.39, low=16.16, close=16.3501, volume=1204338.0, vwap=16.2822, timestamp=1688745600000, transactions=7399, otc=None)
Agg(open=16.359, high=16.51, low=16.35, close=16.42, volume=874778, vwap=16.4328, timestamp=1688749200000, transactions=5844, otc=None)
Agg(open=16.415, high=16.43, low=16.31, close=16.4, volume=840901, vwap=16.3823, timestamp=1688752800000, transactions=5512, otc=None)
Agg(open=16.395, high=16.43, low=16.26, close=16.3, volume=2121825.0, vwap=16.325, timestamp=1688756400000, transactions=11961, otc=None)
Agg(open=16.29, high=16.33, low=16.28, close=16.3003, volume=81632, vwap=16.2912, timestamp=1688760000000, transactions=66, otc=None)
Agg(open=16.3, high=16.3, low=16.3, close=16.3, volume=700, vwap=16.3, timestamp=1688763600000, transactions=5, otc=None)
Agg(open=16.36, high=16.36, low=16.32, close=16.32, volume=2401, vwap=16.3583, timestamp=1688767200000, transactions=8, otc=None)
