Agg(open=22, high=22, low=22, close=22, volume=1900, vwap=22, timestamp=1684753200000, transactions=3, otc=None)
Agg(open=21.87, high=22.03, low=21.8195, close=21.845, volume=26168, vwap=21.9087, timestamp=1684760400000, transactions=363, otc=None)
Agg(open=21.865, high=22.02, low=21.86, close=21.96, volume=60516, vwap=21.9449, timestamp=1684764000000, transactions=1205, otc=None)
Agg(open=21.965, high=22.2, low=21.94, close=22.18, volume=77817, vwap=22.0571, timestamp=1684767600000, transactions=1456, otc=None)
Agg(open=22.18, high=22.24, low=22.1, close=22.14, volume=50168, vwap=22.1593, timestamp=1684771200000, transactions=1051, otc=None)
Agg(open=22.135, high=22.19, low=22.04, close=22.11, volume=74558, vwap=22.1251, timestamp=1684774800000, transactions=1278, otc=None)
Agg(open=22.11, high=22.18, low=22.09, close=22.12, volume=67034, vwap=22.1433, timestamp=1684778400000, transactions=1213, otc=None)
Agg(open=22.13, high=22.22, low=22.12, close=22.14, volume=205774, vwap=22.1613, timestamp=1684782000000, transactions=3349, otc=None)
Agg(open=22.14, high=22.14, low=22.14, close=22.14, volume=8044, vwap=22.14, timestamp=1684785600000, transactions=12, otc=None)
Agg(open=21.94, high=22.06, low=21.77, close=22.025, volume=24928, vwap=21.9228, timestamp=1684846800000, transactions=493, otc=None)
Agg(open=22.04, high=22.38, low=22.04, close=22.225, volume=82083, vwap=22.2385, timestamp=1684850400000, transactions=1713, otc=None)
Agg(open=22.225, high=22.47, low=22.205, close=22.42, volume=66554, vwap=22.3656, timestamp=1684854000000, transactions=1504, otc=None)
Agg(open=22.42, high=22.4266, low=22.22, close=22.245, volume=57969, vwap=22.3077, timestamp=1684857600000, transactions=1097, otc=None)
Agg(open=22.26, high=22.295, low=22.095, close=22.155, volume=77946, vwap=22.1935, timestamp=1684861200000, transactions=1460, otc=None)
Agg(open=22.15, high=22.185, low=21.905, close=22.135, volume=119553, vwap=22.0554, timestamp=1684864800000, transactions=1922, otc=None)
Agg(open=22.135, high=22.185, low=22.07, close=22.07, volume=264916, vwap=22.1332, timestamp=1684868400000, transactions=3962, otc=None)
Agg(open=22.08, high=22.08, low=22.08, close=22.08, volume=25722, vwap=22.08, timestamp=1684872000000, transactions=21, otc=None)
Agg(open=21.84, high=21.84, low=21.47, close=21.515, volume=22787, vwap=21.666, timestamp=1684933200000, transactions=363, otc=None)
Agg(open=21.53, high=21.87, low=21.52, close=21.8138, volume=68590, vwap=21.7013, timestamp=1684936800000, transactions=1495, otc=None)
Agg(open=21.82, high=21.94, low=21.76, close=21.91, volume=48757, vwap=21.8559, timestamp=1684940400000, transactions=1164, otc=None)
Agg(open=21.91, high=21.945, low=21.79, close=21.83, volume=55092, vwap=21.8508, timestamp=1684944000000, transactions=991, otc=None)
Agg(open=21.84, high=21.84, low=21.7, close=21.73, volume=48063, vwap=21.7452, timestamp=1684947600000, transactions=944, otc=None)
Agg(open=21.74, high=21.76, low=21.53, close=21.645, volume=65277, vwap=21.6351, timestamp=1684951200000, transactions=1217, otc=None)
Agg(open=21.6461, high=21.805, low=21.56, close=21.61, volume=219371, vwap=21.663, timestamp=1684954800000, transactions=3452, otc=None)
Agg(open=21.61, high=21.61, low=21.61, close=21.61, volume=21554, vwap=21.61, timestamp=1684958400000, transactions=16, otc=None)
Agg(open=21.8, high=21.8, low=21.8, close=21.8, volume=110, vwap=21.7827, timestamp=1684962000000, transactions=2, otc=None)
Agg(open=21.51, high=21.605, low=21.41, close=21.605, volume=25692, vwap=21.5017, timestamp=1685019600000, transactions=483, otc=None)
Agg(open=21.57, high=21.63, low=21.47, close=21.5, volume=51939, vwap=21.5356, timestamp=1685023200000, transactions=1285, otc=None)
Agg(open=21.51, high=21.565, low=21.3, close=21.43, volume=61850, vwap=21.439, timestamp=1685026800000, transactions=1406, otc=None)
Agg(open=21.46, high=21.7, low=21.45, close=21.62, volume=54833, vwap=21.5971, timestamp=1685030400000, transactions=1103, otc=None)
Agg(open=21.64, high=21.72, low=21.57, close=21.63, volume=37153, vwap=21.6517, timestamp=1685034000000, transactions=984, otc=None)
Agg(open=21.64, high=21.72, low=21.52, close=21.54, volume=57934, vwap=21.596, timestamp=1685037600000, transactions=1434, otc=None)
Agg(open=21.54, high=21.75, low=21.54, close=21.75, volume=195872, vwap=21.6698, timestamp=1685041200000, transactions=3806, otc=None)
Agg(open=21.75, high=21.75, low=21.75, close=21.75, volume=13809, vwap=21.75, timestamp=1685044800000, transactions=14, otc=None)
Agg(open=21.84, high=22.025, low=21.805, close=22, volume=34280, vwap=21.9411, timestamp=1685106000000, transactions=732, otc=None)
Agg(open=22.0114, high=22.1, low=21.885, close=21.9, volume=63333, vwap=22.0282, timestamp=1685109600000, transactions=1743, otc=None)
Agg(open=21.9, high=21.91, low=21.67, close=21.78, volume=55025, vwap=21.7644, timestamp=1685113200000, transactions=1266, otc=None)
Agg(open=21.79, high=22, low=21.79, close=21.92, volume=71873, vwap=21.9354, timestamp=1685116800000, transactions=1696, otc=None)
Agg(open=21.93, high=21.96, low=21.78, close=21.8, volume=73131, vwap=21.8848, timestamp=1685120400000, transactions=1581, otc=None)
Agg(open=21.85, high=21.9, low=21.83, close=21.83, volume=51109, vwap=21.8536, timestamp=1685124000000, transactions=1692, otc=None)
Agg(open=21.835, high=21.98, low=21.835, close=21.89, volume=220626, vwap=21.9054, timestamp=1685127600000, transactions=4778, otc=None)
