Agg(open=15.71, high=15.97, low=15.71, close=15.86, volume=107149, vwap=15.7726, timestamp=1688389200000, transactions=498, otc=None)
Agg(open=15.8799, high=16.055, low=15.87, close=15.93, volume=96209, vwap=15.9762, timestamp=1688392800000, transactions=1403, otc=None)
Agg(open=15.935, high=16.005, low=15.935, close=15.995, volume=57804, vwap=15.9736, timestamp=1688396400000, transactions=958, otc=None)
Agg(open=15.995, high=15.995, low=15.79, close=15.79, volume=359569, vwap=15.8809, timestamp=1688400000000, transactions=2432, otc=None)
Agg(open=15.85, high=15.85, low=15.85, close=15.85, volume=100, vwap=15.85, timestamp=1688403600000, transactions=1, otc=None)
Agg(open=15.78, high=15.78, low=15.78, close=15.78, volume=940, vwap=15.7806, timestamp=1688407200000, transactions=3, otc=None)
Agg(open=15.72, high=15.72, low=15.575, close=15.62, volume=43231, vwap=15.6369, timestamp=1688562000000, transactions=649, otc=None)
Agg(open=15.595, high=15.73, low=15.58, close=15.71, volume=269137, vwap=15.6311, timestamp=1688565600000, transactions=3766, otc=None)
Agg(open=15.715, high=15.815, low=15.67, close=15.73, volume=99339, vwap=15.7443, timestamp=1688569200000, transactions=1500, otc=None)
Agg(open=15.735, high=15.77, low=15.685, close=15.76, volume=81224, vwap=15.7251, timestamp=1688572800000, transactions=1527, otc=None)
Agg(open=15.76, high=15.81, low=15.705, close=15.805, volume=58920, vwap=15.7592, timestamp=1688576400000, transactions=1133, otc=None)
Agg(open=15.805, high=15.805, low=15.705, close=15.735, volume=93387, vwap=15.7411, timestamp=1688580000000, transactions=1491, otc=None)
Agg(open=15.73, high=15.75, low=15.58, close=15.61, volume=331816, vwap=15.6477, timestamp=1688583600000, transactions=3785, otc=None)
Agg(open=15.6, high=15.6, low=15.6, close=15.6, volume=19005, vwap=15.6, timestamp=1688587200000, transactions=18, otc=None)
Agg(open=15.42, high=15.42, low=15.2, close=15.23, volume=52773, vwap=15.2726, timestamp=1688648400000, transactions=620, otc=None)
Agg(open=15.22, high=15.28, low=15.13, close=15.2, volume=77865, vwap=15.209, timestamp=1688652000000, transactions=1204, otc=None)
Agg(open=15.2, high=15.32, low=15.195, close=15.32, volume=49391, vwap=15.2455, timestamp=1688655600000, transactions=904, otc=None)
Agg(open=15.325, high=15.365, low=15.31, close=15.35, volume=47830, vwap=15.3385, timestamp=1688659200000, transactions=785, otc=None)
Agg(open=15.3512, high=15.42, low=15.34, close=15.38, volume=71123, vwap=15.3881, timestamp=1688662800000, transactions=884, otc=None)
Agg(open=15.38, high=15.4, low=15.35, close=15.4, volume=62558, vwap=15.376, timestamp=1688666400000, transactions=848, otc=None)
Agg(open=15.395, high=15.46, low=15.36, close=15.41, volume=294276, vwap=15.4184, timestamp=1688670000000, transactions=2598, otc=None)
Agg(open=15.4, high=15.4, low=15.4, close=15.4, volume=15213, vwap=15.4, timestamp=1688673600000, transactions=15, otc=None)
Agg(open=15.3, high=15.56, low=15.3, close=15.52, volume=43421, vwap=15.4996, timestamp=1688734800000, transactions=527, otc=None)
Agg(open=15.54, high=15.635, low=15.5, close=15.63, volume=76059, vwap=15.5694, timestamp=1688738400000, transactions=1101, otc=None)
Agg(open=15.63, high=15.7, low=15.61, close=15.64, volume=56876, vwap=15.6595, timestamp=1688742000000, transactions=784, otc=None)
Agg(open=15.645, high=15.73, low=15.615, close=15.725, volume=91458, vwap=15.6599, timestamp=1688745600000, transactions=948, otc=None)
Agg(open=15.73, high=15.74, low=15.65, close=15.67, volume=55363, vwap=15.7082, timestamp=1688749200000, transactions=783, otc=None)
Agg(open=15.665, high=15.685, low=15.64, close=15.645, volume=87708, vwap=15.6625, timestamp=1688752800000, transactions=1117, otc=None)
Agg(open=15.65, high=15.67, low=15.47, close=15.49, volume=318251, vwap=15.5642, timestamp=1688756400000, transactions=3375, otc=None)
Agg(open=15.82, high=15.82, low=15.82, close=15.82, volume=100, vwap=15.82, timestamp=1688760000000, transactions=1, otc=None)
