Agg(open=18, high=18, low=18, close=18, volume=500, vwap=18, timestamp=1673269200000, transactions=1, otc=None)
Agg(open=17.83, high=17.84, low=17.61, close=17.84, volume=86612, vwap=17.7634, timestamp=1673272800000, transactions=836, otc=None)
Agg(open=17.85, high=17.99, low=17.79, close=17.93, volume=76456, vwap=17.8886, timestamp=1673276400000, transactions=1371, otc=None)
Agg(open=17.92, high=18.025, low=17.92, close=17.99, volume=49772, vwap=17.9902, timestamp=1673280000000, transactions=1037, otc=None)
Agg(open=17.995, high=18.05, low=17.98, close=18.015, volume=55258, vwap=18.0145, timestamp=1673283600000, transactions=920, otc=None)
Agg(open=18.015, high=18.05, low=17.895, close=17.94, volume=65877, vwap=17.9869, timestamp=1673287200000, transactions=1130, otc=None)
Agg(open=17.95, high=18.025, low=17.92, close=17.92, volume=94396, vwap=17.9838, timestamp=1673290800000, transactions=1278, otc=None)
Agg(open=17.92, high=17.96, low=17.83, close=17.9, volume=228609, vwap=17.9004, timestamp=1673294400000, transactions=2952, otc=None)
Agg(open=17.9, high=17.9, low=17.9, close=17.9, volume=19155, vwap=17.9, timestamp=1673298000000, transactions=21, otc=None)
Agg(open=17.85, high=17.85, low=17.85, close=17.85, volume=396, vwap=17.85, timestamp=1673352000000, transactions=2, otc=None)
Agg(open=17.9, high=18.01, low=17.71, close=17.72, volume=40507, vwap=17.8039, timestamp=1673359200000, transactions=528, otc=None)
Agg(open=17.725, high=17.84, low=17.53, close=17.84, volume=240931, vwap=17.6235, timestamp=1673362800000, transactions=1470, otc=None)
Agg(open=17.85, high=17.94, low=17.77, close=17.93, volume=78830, vwap=17.8881, timestamp=1673366400000, transactions=1180, otc=None)
Agg(open=17.93, high=17.93, low=17.78, close=17.8375, volume=112562, vwap=17.8606, timestamp=1673370000000, transactions=1306, otc=None)
Agg(open=17.84, high=17.885, low=17.77, close=17.885, volume=96274, vwap=17.8328, timestamp=1673373600000, transactions=1384, otc=None)
Agg(open=17.88, high=18.13, low=17.87, close=18.12, volume=139727, vwap=17.9966, timestamp=1673377200000, transactions=1817, otc=None)
Agg(open=18.125, high=18.19, low=18.06, close=18.12, volume=605258, vwap=18.1328, timestamp=1673380800000, transactions=5972, otc=None)
Agg(open=18.12, high=18.12, low=18.12, close=18.12, volume=56688, vwap=18.12, timestamp=1673384400000, transactions=14, otc=None)
Agg(open=18.3, high=18.54, low=18.3, close=18.46, volume=54954, vwap=18.4365, timestamp=1673445600000, transactions=746, otc=None)
Agg(open=18.46, high=18.51, low=18.43, close=18.46, volume=136646, vwap=18.4661, timestamp=1673449200000, transactions=1291, otc=None)
Agg(open=18.46, high=18.57, low=18.46, close=18.52, volume=67411, vwap=18.5352, timestamp=1673452800000, transactions=1054, otc=None)
Agg(open=18.515, high=18.68, low=18.5, close=18.6, volume=72265, vwap=18.6105, timestamp=1673456400000, transactions=1351, otc=None)
Agg(open=18.605, high=18.71, low=18.605, close=18.635, volume=82749, vwap=18.6537, timestamp=1673460000000, transactions=1425, otc=None)
Agg(open=18.635, high=18.69, low=18.58, close=18.65, volume=98953, vwap=18.6404, timestamp=1673463600000, transactions=1601, otc=None)
Agg(open=18.66, high=19.04, low=18.63, close=19.03, volume=656136, vwap=18.8525, timestamp=1673467200000, transactions=6153, otc=None)
Agg(open=19.02, high=19.02, low=19.02, close=19.02, volume=394358, vwap=19.02, timestamp=1673470800000, transactions=22, otc=None)
Agg(open=19.28, high=19.28, low=18.83, close=18.85, volume=70547, vwap=18.9654, timestamp=1673532000000, transactions=972, otc=None)
Agg(open=18.84, high=19.04, low=18.73, close=18.78, volume=107836, vwap=18.8793, timestamp=1673535600000, transactions=1794, otc=None)
Agg(open=18.77, high=18.93, low=18.71, close=18.895, volume=47050, vwap=18.8251, timestamp=1673539200000, transactions=875, otc=None)
Agg(open=18.9, high=19.05, low=18.89, close=19.015, volume=68964, vwap=18.963, timestamp=1673542800000, transactions=749, otc=None)
Agg(open=19.02, high=19.12, low=18.91, close=19.02, volume=102790, vwap=19.0194, timestamp=1673546400000, transactions=1030, otc=None)
Agg(open=19.015, high=19.03, low=18.8, close=18.81, volume=166088, vwap=18.911, timestamp=1673550000000, transactions=1730, otc=None)
Agg(open=18.81, high=19.18, low=18.805, close=19.14, volume=379416, vwap=19.0527, timestamp=1673553600000, transactions=4204, otc=None)
Agg(open=19.13, high=19.13, low=19.13, close=19.13, volume=209469, vwap=19.13, timestamp=1673557200000, transactions=26, otc=None)
Agg(open=18.84, high=18.95, low=18.71, close=18.93, volume=31871, vwap=18.8083, timestamp=1673618400000, transactions=570, otc=None)
Agg(open=18.93, high=19.065, low=18.9, close=18.99, volume=51997, vwap=19.0014, timestamp=1673622000000, transactions=980, otc=None)
Agg(open=19, high=19, low=18.86, close=18.945, volume=47137, vwap=18.9142, timestamp=1673625600000, transactions=867, otc=None)
Agg(open=18.94, high=19.11, low=18.94, close=19.095, volume=59130, vwap=19.0344, timestamp=1673629200000, transactions=928, otc=None)
Agg(open=19.1, high=19.16, low=19.07, close=19.095, volume=59035, vwap=19.1113, timestamp=1673632800000, transactions=994, otc=None)
Agg(open=19.095, high=19.105, low=19.04, close=19.09, volume=58774, vwap=19.078, timestamp=1673636400000, transactions=940, otc=None)
Agg(open=19.0975, high=19.18, low=19.075, close=19.1, volume=186768, vwap=19.1226, timestamp=1673640000000, transactions=2847, otc=None)
Agg(open=19.1, high=19.1, low=19.1, close=19.1, volume=49075, vwap=19.1, timestamp=1673643600000, transactions=20, otc=None)
