Agg(open=8, high=8, low=7.85, close=7.89, volume=15437, vwap=7.8821, timestamp=1679904000000, transactions=74, otc=None)
Agg(open=7.97, high=8.14, low=7.64, close=7.6699, volume=8281194.0, vwap=7.9088, timestamp=1680098400000, transactions=20985, otc=None)
Agg(open=7.66, high=7.8, low=7.56, close=7.71, volume=4322200.0, vwap=7.6862, timestamp=1680102000000, transactions=10529, otc=None)
Agg(open=7.71, high=7.73, low=7.5201, close=7.53, volume=2492880.0, vwap=7.6324, timestamp=1680105600000, transactions=6747, otc=None)
Agg(open=7.5301, high=7.68, low=7.515, close=7.68, volume=2208886.0, vwap=7.6115, timestamp=1680109200000, transactions=6468, otc=None)
Agg(open=7.67, high=7.87, low=7.65, close=7.815, volume=2667908.0, vwap=7.7775, timestamp=1680112800000, transactions=7823, otc=None)
Agg(open=7.815, high=7.9793, low=7.77, close=7.9495, volume=5492051.0, vwap=7.8947, timestamp=1680116400000, transactions=15038, otc=None)
Agg(open=7.95, high=7.95, low=7.85, close=7.89, volume=663850, vwap=7.9394, timestamp=1680120000000, transactions=473, otc=None)
Agg(open=7.9, high=7.94, low=7.87, close=7.91, volume=89840, vwap=7.9096, timestamp=1680123600000, transactions=226, otc=None)
Agg(open=7.91, high=7.95, low=7.87, close=7.93, volume=61062, vwap=7.8976, timestamp=1680127200000, transactions=172, otc=None)
Agg(open=7.93, high=7.95, low=7.85, close=7.87, volume=66991, vwap=7.8971, timestamp=1680130800000, transactions=235, otc=None)
Agg(open=7.98, high=8.13, low=7.96, close=8.03, volume=43430, vwap=8.0655, timestamp=1680163200000, transactions=243, otc=None)
Agg(open=8.02, high=8.06, low=7.97, close=8.02, volume=18012, vwap=8.0076, timestamp=1680166800000, transactions=100, otc=None)
Agg(open=8.04, high=8.08, low=8.01, close=8.05, volume=15758, vwap=8.0466, timestamp=1680170400000, transactions=75, otc=None)
Agg(open=8.03, high=8.1, low=8.02, close=8.1, volume=99219, vwap=8.0511, timestamp=1680174000000, transactions=560, otc=None)
Agg(open=8.0581, high=8.13, low=7.85, close=8.109, volume=389734, vwap=8.0746, timestamp=1680177600000, transactions=1117, otc=None)
Agg(open=8.0901, high=8.13, low=7.875, close=8.04, volume=4609878.0, vwap=7.9971, timestamp=1680181200000, transactions=14211, otc=None)
Agg(open=8.05, high=8.13, low=7.8, close=8.03, volume=6191020.0, vwap=7.9607, timestamp=1680184800000, transactions=18279, otc=None)
Agg(open=8.0218, high=8.15, low=7.85, close=7.8804, volume=3627257.0, vwap=8.0084, timestamp=1680188400000, transactions=10418, otc=None)
Agg(open=7.88, high=7.885, low=7.7, close=7.83, volume=2983413.0, vwap=7.7881, timestamp=1680192000000, transactions=10366, otc=None)
Agg(open=7.82, high=7.86, low=7.6115, close=7.655, volume=2676732.0, vwap=7.7174, timestamp=1680195600000, transactions=9316, otc=None)
Agg(open=7.6573, high=7.79, low=7.5976, close=7.79, volume=2442707.0, vwap=7.7064, timestamp=1680199200000, transactions=7916, otc=None)
Agg(open=7.795, high=7.84, low=7.75, close=7.82, volume=2349186.0, vwap=7.8068, timestamp=1680202800000, transactions=7878, otc=None)
Agg(open=7.83, high=7.86, low=7.7702, close=7.84, volume=108480, vwap=7.8203, timestamp=1680206400000, transactions=351, otc=None)
Agg(open=7.85, high=7.86, low=7.7701, close=7.79, volume=58087, vwap=7.8135, timestamp=1680210000000, transactions=152, otc=None)
Agg(open=7.79, high=7.84, low=7.73, close=7.76, volume=48582, vwap=7.7901, timestamp=1680213600000, transactions=176, otc=None)
Agg(open=7.76, high=7.79, low=7.7, close=7.73, volume=79059, vwap=7.7486, timestamp=1680217200000, transactions=234, otc=None)
Agg(open=7.79, high=7.79, low=7.66, close=7.7, volume=23118, vwap=7.7199, timestamp=1680249600000, transactions=68, otc=None)
Agg(open=7.7, high=7.74, low=7.68, close=7.73, volume=19562, vwap=7.7064, timestamp=1680253200000, transactions=74, otc=None)
Agg(open=7.72, high=7.72, low=7.65, close=7.7, volume=9699, vwap=7.6821, timestamp=1680256800000, transactions=54, otc=None)
Agg(open=7.73, high=7.83, low=7.7, close=7.78, volume=71667, vwap=7.7574, timestamp=1680260400000, transactions=395, otc=None)
Agg(open=7.8015, high=7.88, low=7.6515, close=7.84, volume=348174, vwap=7.7914, timestamp=1680264000000, transactions=1082, otc=None)
Agg(open=7.84, high=8.28, low=7.8, close=8.14, volume=6155106.0, vwap=8.0986, timestamp=1680267600000, transactions=16932, otc=None)
Agg(open=8.14, high=8.57, low=8.14, close=8.4799, volume=7267031.0, vwap=8.3979, timestamp=1680271200000, transactions=23836, otc=None)
Agg(open=8.4759, high=8.61, low=8.35, close=8.4, volume=4932690.0, vwap=8.4876, timestamp=1680274800000, transactions=14837, otc=None)
Agg(open=8.39, high=8.459, low=8.31, close=8.4071, volume=2569549.0, vwap=8.3903, timestamp=1680278400000, transactions=8326, otc=None)
Agg(open=8.4099, high=8.47, low=8.3, close=8.425, volume=2321478.0, vwap=8.3799, timestamp=1680282000000, transactions=7880, otc=None)
Agg(open=8.425, high=8.7, low=8.42, close=8.66, volume=4576996.0, vwap=8.5939, timestamp=1680285600000, transactions=14769, otc=None)
Agg(open=8.665, high=8.74, low=8.5825, close=8.7, volume=5804949.0, vwap=8.6711, timestamp=1680289200000, transactions=19558, otc=None)
Agg(open=8.72, high=8.73, low=8.64, close=8.67, volume=191133, vwap=8.6946, timestamp=1680292800000, transactions=661, otc=None)
Agg(open=8.66, high=8.7, low=8.64, close=8.67, volume=148168, vwap=8.7012, timestamp=1680296400000, transactions=274, otc=None)
Agg(open=8.68, high=8.73, low=8.66, close=8.72, volume=104397, vwap=8.6972, timestamp=1680300000000, transactions=360, otc=None)
Agg(open=8.7, high=8.74, low=8.66, close=8.68, volume=112670, vwap=8.7157, timestamp=1680303600000, transactions=386, otc=None)
