Agg(open=9.8, high=9.95, low=9.5, close=9.74, volume=55365, vwap=9.7371, timestamp=1682928000000, transactions=310, otc=None)
Agg(open=9.72, high=9.76, low=9.66, close=9.74, volume=23991, vwap=9.7267, timestamp=1682931600000, transactions=133, otc=None)
Agg(open=9.72, high=9.73, low=9.68, close=9.71, volume=9964, vwap=9.7018, timestamp=1682935200000, transactions=84, otc=None)
Agg(open=9.71, high=9.82, low=9.7, close=9.77, volume=60174, vwap=9.7562, timestamp=1682938800000, transactions=398, otc=None)
Agg(open=9.83, high=9.85, low=9.68, close=9.77, volume=470821, vwap=9.7534, timestamp=1682942400000, transactions=1438, otc=None)
Agg(open=9.77, high=9.93, low=9.53, close=9.5601, volume=3672130.0, vwap=9.7158, timestamp=1682946000000, transactions=12473, otc=None)
Agg(open=9.56, high=9.57, low=9.285, close=9.44, volume=4876892.0, vwap=9.4115, timestamp=1682949600000, transactions=19293, otc=None)
Agg(open=9.44, high=9.45, low=8.95, close=9.055, volume=5414511.0, vwap=9.1053, timestamp=1682953200000, transactions=19253, otc=None)
Agg(open=9.055, high=9.26, low=8.89, close=9.2101, volume=3752527.0, vwap=9.0461, timestamp=1682956800000, transactions=11881, otc=None)
Agg(open=9.22, high=9.27, low=8.9801, close=9.0399, volume=2256543.0, vwap=9.0976, timestamp=1682960400000, transactions=9075, otc=None)
Agg(open=9.0399, high=9.06, low=8.8, close=8.8201, volume=2614486.0, vwap=8.8992, timestamp=1682964000000, transactions=9729, otc=None)
Agg(open=8.825, high=8.84, low=8.64, close=8.7785, volume=4547539.0, vwap=8.7413, timestamp=1682967600000, transactions=16758, otc=None)
Agg(open=8.78, high=9.75, low=8.75, close=8.79, volume=378891, vwap=9.1162, timestamp=1682971200000, transactions=749, otc=None)
Agg(open=8.8, high=8.86, low=8.7912, close=8.86, volume=59896, vwap=8.8253, timestamp=1682974800000, transactions=350, otc=None)
Agg(open=8.86, high=8.89, low=8.83, close=8.89, volume=66936, vwap=8.86, timestamp=1682978400000, transactions=208, otc=None)
Agg(open=8.88, high=8.9, low=8.79, close=8.82, volume=60112, vwap=8.8556, timestamp=1682982000000, transactions=312, otc=None)
Agg(open=8.95, high=9, low=8.92, close=8.96, volume=18365, vwap=8.9694, timestamp=1683014400000, transactions=109, otc=None)
Agg(open=8.95, high=8.96, low=8.83, close=8.89, volume=15866, vwap=8.8954, timestamp=1683018000000, transactions=74, otc=None)
Agg(open=8.88, high=8.88, low=8.83, close=8.85, volume=11457, vwap=8.8487, timestamp=1683021600000, transactions=50, otc=None)
Agg(open=8.82, high=8.94, low=8.82, close=8.93, volume=34393, vwap=8.8853, timestamp=1683025200000, transactions=262, otc=None)
Agg(open=8.8413, high=9.1, low=8.82, close=8.91, volume=177017, vwap=8.9383, timestamp=1683028800000, transactions=888, otc=None)
Agg(open=8.92, high=9.03, low=8.655, close=8.765, volume=2971360.0, vwap=8.8022, timestamp=1683032400000, transactions=11968, otc=None)
Agg(open=8.76, high=9.45, low=8.68, close=9.142, volume=9159594.0, vwap=9.175, timestamp=1683036000000, transactions=30121, otc=None)
Agg(open=9.145, high=9.489, low=9.04, close=9.282, volume=5871024.0, vwap=9.3122, timestamp=1683039600000, transactions=19458, otc=None)
Agg(open=9.285, high=9.54, low=9.24, close=9.4248, volume=3293634.0, vwap=9.4094, timestamp=1683043200000, transactions=11465, otc=None)
Agg(open=9.425, high=9.48, low=9.28, close=9.4299, volume=2199462.0, vwap=9.3796, timestamp=1683046800000, transactions=9165, otc=None)
Agg(open=9.43, high=9.56, low=9.38, close=9.55, volume=2693510.0, vwap=9.4793, timestamp=1683050400000, transactions=10023, otc=None)
Agg(open=9.555, high=9.715, low=9.475, close=9.5401, volume=5059781.0, vwap=9.5973, timestamp=1683054000000, transactions=16073, otc=None)
Agg(open=9.55, high=9.63, low=9.49, close=9.54, volume=259350, vwap=9.549, timestamp=1683057600000, transactions=517, otc=None)
Agg(open=9.5303, high=9.55, low=9.48, close=9.54, volume=55897, vwap=9.5147, timestamp=1683061200000, transactions=192, otc=None)
Agg(open=9.55, high=9.59, low=9.54, close=9.54, volume=42605, vwap=9.5599, timestamp=1683064800000, transactions=163, otc=None)
Agg(open=9.53, high=9.57, low=9.48, close=9.57, volume=48419, vwap=9.5125, timestamp=1683068400000, transactions=206, otc=None)
Agg(open=9.55, high=9.62, low=9.4, close=9.6, volume=36269, vwap=9.4845, timestamp=1683100800000, transactions=155, otc=None)
Agg(open=9.61, high=9.61, low=9.51, close=9.53, volume=4332, vwap=9.5792, timestamp=1683104400000, transactions=51, otc=None)
Agg(open=9.55, high=9.55, low=9.47, close=9.48, volume=7004, vwap=9.5028, timestamp=1683108000000, transactions=56, otc=None)
Agg(open=9.5, high=9.53, low=9.43, close=9.44, volume=33056, vwap=9.4769, timestamp=1683111600000, transactions=200, otc=None)
Agg(open=9.46, high=9.5485, low=9.22, close=9.24, volume=315071, vwap=9.3632, timestamp=1683115200000, transactions=1396, otc=None)
Agg(open=9.2311, high=9.39, low=9.09, close=9.2982, volume=3573003.0, vwap=9.2398, timestamp=1683118800000, transactions=14928, otc=None)
Agg(open=9.2983, high=9.4789, low=9.23, close=9.315, volume=3078022.0, vwap=9.3325, timestamp=1683122400000, transactions=13684, otc=None)
Agg(open=9.3109, high=9.64, low=9.29, close=9.57, volume=2474591.0, vwap=9.505, timestamp=1683126000000, transactions=10618, otc=None)
Agg(open=9.575, high=9.64, low=9.46, close=9.64, volume=1821218.0, vwap=9.5453, timestamp=1683129600000, transactions=7710, otc=None)
Agg(open=9.6389, high=9.84, low=9.6, close=9.74, volume=2549483.0, vwap=9.7367, timestamp=1683133200000, transactions=11597, otc=None)
Agg(open=9.7489, high=9.97, low=9.67, close=9.85, volume=5831518.0, vwap=9.8375, timestamp=1683136800000, transactions=27175, otc=None)
Agg(open=9.85, high=9.91, low=9.43, close=9.535, volume=5572029.0, vwap=9.6147, timestamp=1683140400000, transactions=25431, otc=None)
Agg(open=9.55, high=9.8001, low=9.48, close=9.78, volume=439045, vwap=9.577, timestamp=1683144000000, transactions=284, otc=None)
Agg(open=9.75, high=9.94, low=9.65, close=9.9, volume=515099, vwap=9.8867, timestamp=1683147600000, transactions=717, otc=None)
Agg(open=9.88, high=9.98, low=9.82, close=9.8799, volume=324004, vwap=9.9257, timestamp=1683151200000, transactions=636, otc=None)
