Agg(open=6.99, high=7, low=6.99, close=7, volume=5621, vwap=6.9937, timestamp=1688371200000, transactions=6, otc=None)
Agg(open=7.355, high=7.4, low=7.33, close=7.34, volume=5271749.0, vwap=7.3613, timestamp=1688583600000, transactions=16326, otc=None)
Agg(open=7.35, high=7.3698, low=7.34, close=7.35, volume=101721, vwap=7.35, timestamp=1688587200000, transactions=55, otc=None)
Agg(open=7.35, high=7.35, low=7.34, close=7.34, volume=17355, vwap=7.3474, timestamp=1688590800000, transactions=25, otc=None)
Agg(open=7.34, high=7.3799, low=7.34, close=7.35, volume=2424, vwap=7.349, timestamp=1688594400000, transactions=10, otc=None)
Agg(open=7.36, high=7.38, low=7.36, close=7.38, volume=10162, vwap=7.3649, timestamp=1688598000000, transactions=16, otc=None)
Agg(open=7.35, high=7.35, low=7.35, close=7.35, volume=100, vwap=7.35, timestamp=1688630400000, transactions=1, otc=None)
Agg(open=7.34, high=7.34, low=7.34, close=7.34, volume=100, vwap=7.34, timestamp=1688634000000, transactions=1, otc=None)
Agg(open=7.3, high=7.32, low=7.3, close=7.31, volume=3395, vwap=7.3102, timestamp=1688641200000, transactions=14, otc=None)
Agg(open=7.3013, high=7.45, low=7.2, close=7.23, volume=49278, vwap=7.2627, timestamp=1688644800000, transactions=189, otc=None)
Agg(open=7.23, high=7.39, low=7.2, close=7.2278, volume=2212869.0, vwap=7.3002, timestamp=1688648400000, transactions=8769, otc=None)
Agg(open=7.22, high=7.28, low=7.12, close=7.1593, volume=2341919.0, vwap=7.1864, timestamp=1688652000000, transactions=9447, otc=None)
Agg(open=7.155, high=7.1899, low=7.05, close=7.1001, volume=2791141.0, vwap=7.1003, timestamp=1688655600000, transactions=7216, otc=None)
Agg(open=7.11, high=7.15, low=7.0715, close=7.15, volume=1005083.0, vwap=7.1069, timestamp=1688659200000, transactions=4406, otc=None)
Agg(open=7.15, high=7.2, low=7.15, close=7.18, volume=926825, vwap=7.1752, timestamp=1688662800000, transactions=3857, otc=None)
Agg(open=7.175, high=7.24, low=7.16, close=7.24, volume=821868, vwap=7.2033, timestamp=1688666400000, transactions=3735, otc=None)
Agg(open=7.235, high=7.3, low=7.22, close=7.3, volume=3285711.0, vwap=7.281, timestamp=1688670000000, transactions=11142, otc=None)
Agg(open=7.3, high=7.3, low=7.27, close=7.27, volume=63657, vwap=7.2997, timestamp=1688673600000, transactions=19, otc=None)
Agg(open=7.27, high=7.3, low=7.27, close=7.3, volume=204, vwap=7.2849, timestamp=1688677200000, transactions=4, otc=None)
Agg(open=7.27, high=7.27, low=7.27, close=7.27, volume=3600, vwap=7.27, timestamp=1688680800000, transactions=5, otc=None)
Agg(open=7.27, high=7.29, low=7.26, close=7.29, volume=3741, vwap=7.2689, timestamp=1688684400000, transactions=8, otc=None)
Agg(open=7.3, high=7.3, low=7.3, close=7.3, volume=200, vwap=7.3, timestamp=1688716800000, transactions=1, otc=None)
Agg(open=7.32, high=7.32, low=7.32, close=7.32, volume=100, vwap=7.32, timestamp=1688727600000, transactions=1, otc=None)
Agg(open=7.31, high=7.35, low=7.2809, close=7.29, volume=12901, vwap=7.3148, timestamp=1688731200000, transactions=52, otc=None)
Agg(open=7.28, high=7.47, low=7.23, close=7.47, volume=1778336.0, vwap=7.387, timestamp=1688734800000, transactions=4701, otc=None)
Agg(open=7.465, high=7.65, low=7.45, close=7.625, volume=4020449.0, vwap=7.572, timestamp=1688738400000, transactions=12139, otc=None)
Agg(open=7.625, high=7.66, low=7.575, close=7.625, volume=2231634.0, vwap=7.611, timestamp=1688742000000, transactions=6392, otc=None)
Agg(open=7.62, high=7.83, low=7.61, close=7.82, volume=2106803.0, vwap=7.7182, timestamp=1688745600000, transactions=5774, otc=None)
Agg(open=7.815, high=7.835, low=7.71, close=7.735, volume=3367181.0, vwap=7.7727, timestamp=1688749200000, transactions=9781, otc=None)
Agg(open=7.735, high=7.77, low=7.69, close=7.7572, volume=2270806.0, vwap=7.7263, timestamp=1688752800000, transactions=7035, otc=None)
Agg(open=7.755, high=7.77, low=7.71, close=7.72, volume=3173004.0, vwap=7.7327, timestamp=1688756400000, transactions=9277, otc=None)
Agg(open=7.73, high=7.74, low=7.68, close=7.7, volume=82166, vwap=7.7258, timestamp=1688760000000, transactions=85, otc=None)
Agg(open=7.7, high=7.75, low=7.7, close=7.72, volume=7724, vwap=7.7036, timestamp=1688763600000, transactions=11, otc=None)
Agg(open=7.72, high=7.76, low=7.72, close=7.76, volume=12352, vwap=7.7436, timestamp=1688767200000, transactions=6, otc=None)
Agg(open=7.76, high=7.8, low=7.76, close=7.8, volume=2386, vwap=7.778, timestamp=1688770800000, transactions=10, otc=None)
