Agg(open=14, high=14, low=14, close=14, volume=150, vwap=13.93, timestamp=1700485200000, transactions=2, otc=None)
Agg(open=13.37, high=13.655, low=13.32, close=13.585, volume=263283, vwap=13.5218, timestamp=1700488800000, transactions=2126, otc=None)
Agg(open=13.585, high=13.81, low=13.533, close=13.808, volume=502261, vwap=13.7064, timestamp=1700492400000, transactions=5361, otc=None)
Agg(open=13.8, high=13.815, low=13.75, close=13.76, volume=287410, vwap=13.7807, timestamp=1700496000000, transactions=3449, otc=None)
Agg(open=13.75, high=13.805, low=13.75, close=13.795, volume=240858, vwap=13.7846, timestamp=1700499600000, transactions=2594, otc=None)
Agg(open=13.79, high=14.07, low=13.79, close=14.045, volume=955587, vwap=13.9418, timestamp=1700503200000, transactions=7601, otc=None)
Agg(open=14.045, high=14.1, low=14.02, close=14.035, volume=601384, vwap=14.0572, timestamp=1700506800000, transactions=5213, otc=None)
Agg(open=14.03, high=14.06, low=13.96, close=13.98, volume=1363233.0, vwap=13.9983, timestamp=1700510400000, transactions=9829, otc=None)
Agg(open=13.98, high=14, low=13.9, close=13.9, volume=48583, vwap=13.9768, timestamp=1700514000000, transactions=41, otc=None)
Agg(open=13.97, high=13.97, low=13.97, close=13.97, volume=130, vwap=13.97, timestamp=1700517600000, transactions=1, otc=None)
Agg(open=13.97, high=13.97, low=13.97, close=13.97, volume=331, vwap=13.9663, timestamp=1700521200000, transactions=7, otc=None)
Agg(open=13.98, high=13.98, low=13.98, close=13.98, volume=300, vwap=13.98, timestamp=1700524800000, transactions=1, otc=None)
Agg(open=13.8046, high=13.8046, low=13.8, close=13.8001, volume=600, vwap=13.8008, timestamp=1700571600000, transactions=4, otc=None)
Agg(open=13.88, high=13.88, low=13.725, close=13.775, volume=305731, vwap=13.7758, timestamp=1700575200000, transactions=2849, otc=None)
Agg(open=13.78, high=13.855, low=13.635, close=13.755, volume=465065, vwap=13.7337, timestamp=1700578800000, transactions=4799, otc=None)
Agg(open=13.75, high=13.7775, low=13.7, close=13.75, volume=394741, vwap=13.7452, timestamp=1700582400000, transactions=3911, otc=None)
Agg(open=13.75, high=13.83, low=13.735, close=13.79, volume=369794, vwap=13.7728, timestamp=1700586000000, transactions=3634, otc=None)
Agg(open=13.79, high=13.835, low=13.745, close=13.79, volume=413583, vwap=13.785, timestamp=1700589600000, transactions=4074, otc=None)
Agg(open=13.79, high=13.82, low=13.75, close=13.78, volume=422696, vwap=13.7864, timestamp=1700593200000, transactions=4177, otc=None)
Agg(open=13.79, high=13.85, low=13.72, close=13.85, volume=1857820.0, vwap=13.7877, timestamp=1700596800000, transactions=11655, otc=None)
Agg(open=13.84, high=13.84, low=13.84, close=13.84, volume=847662, vwap=13.84, timestamp=1700600400000, transactions=40, otc=None)
Agg(open=13.79, high=13.79, low=13.79, close=13.79, volume=250, vwap=13.79, timestamp=1700604000000, transactions=2, otc=None)
Agg(open=13.68, high=14.215, low=13.68, close=13.95, volume=348726, vwap=14.0465, timestamp=1700661600000, transactions=2355, otc=None)
Agg(open=13.95, high=14.03, low=13.8, close=14.03, volume=421061, vwap=13.9304, timestamp=1700665200000, transactions=4758, otc=None)
Agg(open=14.03, high=14.26, low=13.98, close=14.25, volume=722672, vwap=14.1194, timestamp=1700668800000, transactions=6568, otc=None)
Agg(open=14.25, high=14.27, low=14.13, close=14.2, volume=483774, vwap=14.2109, timestamp=1700672400000, transactions=4527, otc=None)
Agg(open=14.195, high=14.3359, low=14.18, close=14.275, volume=552597, vwap=14.2699, timestamp=1700676000000, transactions=4696, otc=None)
Agg(open=14.28, high=14.36, low=14.24, close=14.32, volume=822814, vwap=14.3046, timestamp=1700679600000, transactions=6366, otc=None)
Agg(open=14.32, high=14.35, low=14.26, close=14.28, volume=1773105.0, vwap=14.3065, timestamp=1700683200000, transactions=11135, otc=None)
Agg(open=14.28, high=14.28, low=14.28, close=14.28, volume=48792, vwap=14.28, timestamp=1700686800000, transactions=45, otc=None)
Agg(open=14.12, high=14.12, low=14.12, close=14.12, volume=100, vwap=14.12, timestamp=1700694000000, transactions=1, otc=None)
Agg(open=14.3, high=14.3, low=14.3, close=14.3, volume=500, vwap=14.3006, timestamp=1700697600000, transactions=8, otc=None)
Agg(open=14.25, high=14.28, low=14.035, close=14.065, volume=233702, vwap=14.1202, timestamp=1700834400000, transactions=2300, otc=None)
Agg(open=14.07, high=14.15, low=14.01, close=14.065, volume=603207, vwap=14.0775, timestamp=1700838000000, transactions=6153, otc=None)
Agg(open=14.07, high=14.195, low=14.05, close=14.14, volume=558769, vwap=14.106, timestamp=1700841600000, transactions=5414, otc=None)
Agg(open=14.145, high=14.27, low=14.13, close=14.19, volume=1100991.0, vwap=14.1982, timestamp=1700845200000, transactions=8490, otc=None)
Agg(open=14.17, high=14.17, low=14.12, close=14.12, volume=7844, vwap=14.1687, timestamp=1700848800000, transactions=22, otc=None)
