Agg(open=16.74, high=16.9, low=16.7, close=16.7804, volume=289965, vwap=16.7911, timestamp=1696856400000, transactions=2565, otc=None)
Agg(open=16.785, high=16.84, low=16.71, close=16.825, volume=407288, vwap=16.7854, timestamp=1696860000000, transactions=4615, otc=None)
Agg(open=16.83, high=16.83, low=16.73, close=16.775, volume=377927, vwap=16.7782, timestamp=1696863600000, transactions=3930, otc=None)
Agg(open=16.77, high=16.83, low=16.735, close=16.745, volume=351372, vwap=16.7901, timestamp=1696867200000, transactions=3528, otc=None)
Agg(open=16.745, high=16.9, low=16.745, close=16.895, volume=466228, vwap=16.826, timestamp=1696870800000, transactions=4022, otc=None)
Agg(open=16.9, high=16.975, low=16.87, close=16.96, volume=542348, vwap=16.9167, timestamp=1696874400000, transactions=4872, otc=None)
Agg(open=16.96, high=16.96, low=16.775, close=16.94, volume=1217794.0, vwap=16.9175, timestamp=1696878000000, transactions=9400, otc=None)
Agg(open=16.93, high=16.93, low=16.93, close=16.93, volume=37764, vwap=16.93, timestamp=1696881600000, transactions=29, otc=None)
Agg(open=16.98, high=17.13, low=16.97, close=17.075, volume=302100, vwap=17.0584, timestamp=1696942800000, transactions=2570, otc=None)
Agg(open=17.08, high=17.27, low=17.075, close=17.26, volume=818123, vwap=17.2007, timestamp=1696946400000, transactions=7031, otc=None)
Agg(open=17.25, high=17.4, low=17.21, close=17.375, volume=502456, vwap=17.3033, timestamp=1696950000000, transactions=5186, otc=None)
Agg(open=17.3725, high=17.41, low=17.28, close=17.305, volume=280421, vwap=17.3421, timestamp=1696953600000, transactions=3536, otc=None)
Agg(open=17.305, high=17.315, low=17.2, close=17.225, volume=455336, vwap=17.2555, timestamp=1696957200000, transactions=4864, otc=None)
Agg(open=17.23, high=17.26, low=17.16, close=17.185, volume=395357, vwap=17.2075, timestamp=1696960800000, transactions=4121, otc=None)
Agg(open=17.185, high=17.2, low=17.12, close=17.18, volume=1211409.0, vwap=17.1669, timestamp=1696964400000, transactions=8656, otc=None)
Agg(open=17.17, high=17.43, low=16.96, close=16.96, volume=58995, vwap=17.169, timestamp=1696968000000, transactions=49, otc=None)
Agg(open=17.16, high=17.16, low=17.16, close=17.16, volume=300, vwap=17.16, timestamp=1696978800000, transactions=1, otc=None)
Agg(open=17.49, high=17.49, low=17.49, close=17.49, volume=100, vwap=17.49, timestamp=1697025600000, transactions=1, otc=None)
Agg(open=17.1, high=17.475, low=17, close=17.41, volume=264362, vwap=17.3176, timestamp=1697029200000, transactions=2723, otc=None)
