Agg(open=16.15, high=16.31, low=16.15, close=16.185, volume=75545, vwap=16.2279, timestamp=1688389200000, transactions=772, otc=None)
Agg(open=16.19, high=16.315, low=16.16, close=16.24, volume=110750, vwap=16.2463, timestamp=1688392800000, transactions=1407, otc=None)
Agg(open=16.235, high=16.35, low=16.235, close=16.32, volume=118872, vwap=16.2872, timestamp=1688396400000, transactions=1438, otc=None)
Agg(open=16.32, high=16.345, low=16.19, close=16.255, volume=272747, vwap=16.2601, timestamp=1688400000000, transactions=2595, otc=None)
Agg(open=16.17, high=16.225, low=16.02, close=16.18, volume=189020, vwap=16.1269, timestamp=1688562000000, transactions=1476, otc=None)
Agg(open=16.17, high=16.3, low=16.16, close=16.25, volume=301824, vwap=16.2368, timestamp=1688565600000, transactions=2878, otc=None)
Agg(open=16.25, high=16.39, low=16.25, close=16.39, volume=382234, vwap=16.2994, timestamp=1688569200000, transactions=2470, otc=None)
Agg(open=16.39, high=16.39, low=16.275, close=16.305, volume=211654, vwap=16.3266, timestamp=1688572800000, transactions=1754, otc=None)
Agg(open=16.305, high=16.365, low=16.22, close=16.225, volume=199777, vwap=16.2736, timestamp=1688576400000, transactions=1841, otc=None)
Agg(open=16.22, high=16.225, low=16.08, close=16.085, volume=271939, vwap=16.1365, timestamp=1688580000000, transactions=2513, otc=None)
Agg(open=16.085, high=16.205, low=16.085, close=16.13, volume=887807, vwap=16.1571, timestamp=1688583600000, transactions=6198, otc=None)
Agg(open=16.13, high=16.13, low=16.13, close=16.13, volume=9329, vwap=16.13, timestamp=1688587200000, transactions=22, otc=None)
Agg(open=16.05, high=16.13, low=15.87, close=15.87, volume=152953, vwap=15.9875, timestamp=1688648400000, transactions=1162, otc=None)
Agg(open=15.87, high=15.95, low=15.765, close=15.875, volume=364370, vwap=15.8709, timestamp=1688652000000, transactions=2513, otc=None)
Agg(open=15.8701, high=16.015, low=15.83, close=15.975, volume=450571, vwap=15.9229, timestamp=1688655600000, transactions=3125, otc=None)
Agg(open=15.97, high=16.015, low=15.915, close=15.985, volume=172390, vwap=15.9593, timestamp=1688659200000, transactions=1587, otc=None)
Agg(open=15.985, high=16.07, low=15.965, close=16.065, volume=131804, vwap=16.0105, timestamp=1688662800000, transactions=1359, otc=None)
Agg(open=16.065, high=16.09, low=16.045, close=16.075, volume=150727, vwap=16.0716, timestamp=1688666400000, transactions=1729, otc=None)
Agg(open=16.075, high=16.09, low=16, close=16, volume=348568, vwap=16.0395, timestamp=1688670000000, transactions=3493, otc=None)
Agg(open=16.01, high=16.01, low=16.01, close=16.01, volume=7250, vwap=16.01, timestamp=1688673600000, transactions=11, otc=None)
Agg(open=16.03, high=16.15, low=16.02, close=16.05, volume=95687, vwap=16.0839, timestamp=1688734800000, transactions=849, otc=None)
Agg(open=16.06, high=16.07, low=16.0175, close=16.04, volume=126703, vwap=16.0408, timestamp=1688738400000, transactions=1670, otc=None)
Agg(open=16.045, high=16.095, low=16.03, close=16.05, volume=195372, vwap=16.0535, timestamp=1688742000000, transactions=1987, otc=None)
Agg(open=16.05, high=16.155, low=16.035, close=16.145, volume=140312, vwap=16.1173, timestamp=1688745600000, transactions=1393, otc=None)
Agg(open=16.145, high=16.19, low=16.1105, close=16.115, volume=133186, vwap=16.1615, timestamp=1688749200000, transactions=1676, otc=None)
Agg(open=16.115, high=16.115, low=16.065, close=16.085, volume=94392, vwap=16.0877, timestamp=1688752800000, transactions=1397, otc=None)
Agg(open=16.085, high=16.115, low=16.005, close=16.035, volume=391802, vwap=16.0579, timestamp=1688756400000, transactions=4362, otc=None)
Agg(open=16.04, high=16.04, low=16.04, close=16.04, volume=6455, vwap=16.04, timestamp=1688760000000, transactions=9, otc=None)
