Agg(open=1.69, high=1.76, low=1.69, close=1.76, volume=1844, vwap=1.6969, timestamp=1687777200000, transactions=8, otc=None)
Agg(open=1.98, high=1.99, low=1.9425, close=1.9425, volume=231537, vwap=1.9571, timestamp=1687784400000, transactions=499, otc=None)
Agg(open=1.9499, high=1.95, low=1.9, close=1.9, volume=749486, vwap=1.9364, timestamp=1687788000000, transactions=875, otc=None)
Agg(open=1.91, high=1.91, low=1.89, close=1.905, volume=408304, vwap=1.8995, timestamp=1687791600000, transactions=617, otc=None)
Agg(open=1.91, high=1.915, low=1.89, close=1.9088, volume=248276, vwap=1.9008, timestamp=1687795200000, transactions=472, otc=None)
Agg(open=1.91, high=1.92, low=1.9, close=1.905, volume=174323, vwap=1.9112, timestamp=1687798800000, transactions=277, otc=None)
Agg(open=1.9025, high=1.92, low=1.8925, close=1.9, volume=135597, vwap=1.9047, timestamp=1687802400000, transactions=246, otc=None)
Agg(open=1.9, high=1.91, low=1.89, close=1.905, volume=1197519.0, vwap=1.9006, timestamp=1687806000000, transactions=2180, otc=None)
Agg(open=1.9, high=1.9, low=1.9, close=1.9, volume=6391, vwap=1.9, timestamp=1687809600000, transactions=6, otc=None)
Agg(open=1.89, high=1.9, low=1.89, close=1.9, volume=252, vwap=1.896, timestamp=1687852800000, transactions=2, otc=None)
Agg(open=2.1, high=2.15, low=1.9, close=1.96, volume=1441, vwap=2.0019, timestamp=1687867200000, transactions=36, otc=None)
Agg(open=1.9, high=1.9, low=1.83, close=1.845, volume=1520503.0, vwap=1.8473, timestamp=1687870800000, transactions=2208, otc=None)
Agg(open=1.84, high=1.855, low=1.82, close=1.83, volume=1331584.0, vwap=1.8404, timestamp=1687874400000, transactions=2088, otc=None)
Agg(open=1.83, high=1.835, low=1.82, close=1.83, volume=279148, vwap=1.828, timestamp=1687878000000, transactions=608, otc=None)
Agg(open=1.83, high=1.845, low=1.82, close=1.835, volume=520246, vwap=1.8337, timestamp=1687881600000, transactions=903, otc=None)
Agg(open=1.83, high=1.845, low=1.8125, close=1.83, volume=1390578.0, vwap=1.8262, timestamp=1687885200000, transactions=1780, otc=None)
Agg(open=1.825, high=1.83, low=1.82, close=1.8297, volume=606381, vwap=1.8235, timestamp=1687888800000, transactions=1730, otc=None)
Agg(open=1.825, high=1.84, low=1.82, close=1.83, volume=1526695.0, vwap=1.8289, timestamp=1687892400000, transactions=2689, otc=None)
Agg(open=1.83, high=1.84, low=1.77, close=1.77, volume=9661, vwap=1.8279, timestamp=1687896000000, transactions=19, otc=None)
Agg(open=1.8, high=1.84, low=1.79, close=1.83, volume=960739, vwap=1.8178, timestamp=1687957200000, transactions=2293, otc=None)
Agg(open=1.835, high=1.835, low=1.7925, close=1.81, volume=1176902.0, vwap=1.8101, timestamp=1687960800000, transactions=2058, otc=None)
Agg(open=1.805, high=1.83, low=1.75, close=1.76, volume=1671275.0, vwap=1.7815, timestamp=1687964400000, transactions=2415, otc=None)
Agg(open=1.76, high=1.7785, low=1.75, close=1.76, volume=879894, vwap=1.7618, timestamp=1687968000000, transactions=1585, otc=None)
Agg(open=1.765, high=1.77, low=1.74, close=1.74, volume=517947, vwap=1.7541, timestamp=1687971600000, transactions=1096, otc=None)
Agg(open=1.74, high=1.755, low=1.725, close=1.73, volume=1008489.0, vwap=1.7409, timestamp=1687975200000, transactions=2173, otc=None)
Agg(open=1.73, high=1.76, low=1.73, close=1.75, volume=1677337.0, vwap=1.7486, timestamp=1687978800000, transactions=3965, otc=None)
Agg(open=1.75, high=1.75, low=1.75, close=1.75, volume=5065, vwap=1.75, timestamp=1687982400000, transactions=2, otc=None)
Agg(open=1.76, high=1.76, low=1.76, close=1.76, volume=2000, vwap=1.76, timestamp=1687993200000, transactions=3, otc=None)
Agg(open=1.75, high=1.75, low=1.75, close=1.75, volume=422, vwap=1.75, timestamp=1688040000000, transactions=1, otc=None)
Agg(open=1.75, high=1.82, low=1.75, close=1.81, volume=1048295.0, vwap=1.7918, timestamp=1688043600000, transactions=2102, otc=None)
Agg(open=1.805, high=1.825, low=1.79, close=1.82, volume=1225248.0, vwap=1.8088, timestamp=1688047200000, transactions=2366, otc=None)
Agg(open=1.82, high=1.85, low=1.815, close=1.835, volume=1722391.0, vwap=1.8349, timestamp=1688050800000, transactions=2945, otc=None)
Agg(open=1.835, high=1.835, low=1.815, close=1.82, volume=569358, vwap=1.8253, timestamp=1688054400000, transactions=1547, otc=None)
Agg(open=1.82, high=1.82, low=1.8, close=1.82, volume=471461, vwap=1.8113, timestamp=1688058000000, transactions=1113, otc=None)
Agg(open=1.82, high=1.84, low=1.8, close=1.805, volume=557755, vwap=1.8205, timestamp=1688061600000, transactions=1570, otc=None)
Agg(open=1.8099, high=1.83, low=1.8, close=1.83, volume=1245052.0, vwap=1.8161, timestamp=1688065200000, transactions=2338, otc=None)
Agg(open=1.82, high=1.82, low=1.82, close=1.82, volume=100, vwap=1.82, timestamp=1688068800000, transactions=1, otc=None)
Agg(open=1.85, high=1.89, low=1.85, close=1.885, volume=741907, vwap=1.8616, timestamp=1688130000000, transactions=1446, otc=None)
Agg(open=1.885, high=1.92, low=1.88, close=1.9, volume=783813, vwap=1.8988, timestamp=1688133600000, transactions=1390, otc=None)
Agg(open=1.9, high=1.935, low=1.89, close=1.935, volume=640984, vwap=1.9138, timestamp=1688137200000, transactions=656, otc=None)
Agg(open=1.93, high=1.94, low=1.91, close=1.925, volume=657958, vwap=1.9263, timestamp=1688140800000, transactions=637, otc=None)
Agg(open=1.92, high=1.9207, low=1.88, close=1.89, volume=530077, vwap=1.9017, timestamp=1688144400000, transactions=714, otc=None)
Agg(open=1.895, high=1.9, low=1.88, close=1.89, volume=828668, vwap=1.8918, timestamp=1688148000000, transactions=1516, otc=None)
Agg(open=1.88, high=1.91, low=1.88, close=1.895, volume=1621031.0, vwap=1.897, timestamp=1688151600000, transactions=2785, otc=None)
Agg(open=1.9, high=1.9, low=1.89, close=1.89, volume=5937, vwap=1.8963, timestamp=1688155200000, transactions=4, otc=None)
Agg(open=1.98, high=1.98, low=1.98, close=1.98, volume=200, vwap=1.9729, timestamp=1688158800000, transactions=3, otc=None)
