Agg(open=2, high=2, low=2, close=2, volume=700, vwap=2, timestamp=1690804800000, transactions=2, otc=None)
Agg(open=1.97, high=2.03, low=1.97, close=2.02, volume=836021, vwap=2.0042, timestamp=1690808400000, transactions=763, otc=None)
Agg(open=2.02, high=2.035, low=2.005, close=2.01, volume=456117, vwap=2.0224, timestamp=1690812000000, transactions=449, otc=None)
Agg(open=2.015, high=2.025, low=1.99, close=2.015, volume=1054459.0, vwap=2.0092, timestamp=1690815600000, transactions=703, otc=None)
Agg(open=2.02, high=2.03, low=2, close=2.025, volume=1157864.0, vwap=2.0158, timestamp=1690819200000, transactions=853, otc=None)
Agg(open=2.02, high=2.06, low=2.02, close=2.055, volume=606522, vwap=2.038, timestamp=1690822800000, transactions=579, otc=None)
Agg(open=2.055, high=2.0794, low=2.04, close=2.05, volume=1031682.0, vwap=2.0618, timestamp=1690826400000, transactions=982, otc=None)
Agg(open=2.055, high=2.0673, low=2.05, close=2.06, volume=1418343.0, vwap=2.0559, timestamp=1690830000000, transactions=2855, otc=None)
Agg(open=2.06, high=2.06, low=2.06, close=2.06, volume=903, vwap=2.0601, timestamp=1690833600000, transactions=6, otc=None)
Agg(open=2.1, high=2.1, low=2.1, close=2.1, volume=3000, vwap=2.1, timestamp=1690844400000, transactions=1, otc=None)
Agg(open=2.1, high=2.1, low=2.1, close=2.1, volume=1347, vwap=2.1, timestamp=1690876800000, transactions=2, otc=None)
Agg(open=2.03, high=2.04, low=1.99, close=2.025, volume=438681, vwap=2.009, timestamp=1690894800000, transactions=698, otc=None)
Agg(open=2.03, high=2.09, low=2.03, close=2.075, volume=1301035.0, vwap=2.0632, timestamp=1690898400000, transactions=1501, otc=None)
Agg(open=2.075, high=2.075, low=2.05, close=2.055, volume=259767, vwap=2.06, timestamp=1690902000000, transactions=683, otc=None)
Agg(open=2.055, high=2.055, low=2.03, close=2.04, volume=419872, vwap=2.0401, timestamp=1690905600000, transactions=1015, otc=None)
Agg(open=2.04, high=2.045, low=2.02, close=2.025, volume=359467, vwap=2.034, timestamp=1690909200000, transactions=783, otc=None)
Agg(open=2.025, high=2.035, low=2.02, close=2.025, volume=273119, vwap=2.0276, timestamp=1690912800000, transactions=1202, otc=None)
Agg(open=2.025, high=2.045, low=2.02, close=2.025, volume=782447, vwap=2.0298, timestamp=1690916400000, transactions=1711, otc=None)
Agg(open=2.02, high=2.02, low=2.01, close=2.02, volume=3100, vwap=2.0127, timestamp=1690920000000, transactions=6, otc=None)
Agg(open=2.01, high=2.01, low=2.01, close=2.01, volume=9000, vwap=2.01, timestamp=1690930800000, transactions=2, otc=None)
Agg(open=2.01, high=2.01, low=2.01, close=2.01, volume=500, vwap=2.01, timestamp=1690974000000, transactions=1, otc=None)
Agg(open=2.04, high=2.065, low=2.04, close=2.055, volume=203224, vwap=2.0537, timestamp=1690981200000, transactions=428, otc=None)
Agg(open=2.055, high=2.08, low=2.03, close=2.03, volume=1237824.0, vwap=2.0533, timestamp=1690984800000, transactions=1071, otc=None)
Agg(open=2.035, high=2.045, low=2.03, close=2.045, volume=740416, vwap=2.0374, timestamp=1690988400000, transactions=930, otc=None)
