Agg(open=14, high=14, low=14, close=14, volume=150, vwap=14, timestamp=1678694400000, transactions=1, otc=None)
Agg(open=14.3, high=14.3, low=13.96, close=14.05, volume=21342, vwap=14.0943, timestamp=1678698000000, transactions=50, otc=None)
Agg(open=14.06, high=14.1, low=14.06, close=14.1, volume=5545, vwap=14.0775, timestamp=1678701600000, transactions=14, otc=None)
Agg(open=14.16, high=14.3, low=14.05, close=14.05, volume=37781, vwap=14.1625, timestamp=1678705200000, transactions=104, otc=None)
Agg(open=14.17, high=14.25, low=13.62, close=13.68, volume=234658, vwap=14.0016, timestamp=1678708800000, transactions=449, otc=None)
Agg(open=13.69, high=13.8, low=13.275, close=13.69, volume=3157078.0, vwap=13.5713, timestamp=1678712400000, transactions=16375, otc=None)
Agg(open=13.685, high=13.86, low=13.5, close=13.72, volume=2822480.0, vwap=13.675, timestamp=1678716000000, transactions=19341, otc=None)
Agg(open=13.73, high=13.95, low=13.6595, close=13.755, volume=2136493.0, vwap=13.8013, timestamp=1678719600000, transactions=14053, otc=None)
Agg(open=13.76, high=13.85, low=13.45, close=13.5, volume=1499332.0, vwap=13.615, timestamp=1678723200000, transactions=10513, otc=None)
Agg(open=13.4999, high=13.645, low=13.435, close=13.6225, volume=1393858.0, vwap=13.5525, timestamp=1678726800000, transactions=11174, otc=None)
Agg(open=13.63, high=13.73, low=13.56, close=13.66, volume=1681698.0, vwap=13.643, timestamp=1678730400000, transactions=12677, otc=None)
Agg(open=13.6627, high=13.695, low=13.46, close=13.49, volume=3189403.0, vwap=13.5492, timestamp=1678734000000, transactions=22348, otc=None)
Agg(open=13.49, high=13.59, low=13.46, close=13.48, volume=135608, vwap=13.4909, timestamp=1678737600000, transactions=141, otc=None)
Agg(open=13.49, high=13.5, low=13.46, close=13.5, volume=18003, vwap=13.4807, timestamp=1678741200000, transactions=55, otc=None)
Agg(open=13.54, high=13.54, low=13.49, close=13.5, volume=2458, vwap=13.5215, timestamp=1678744800000, transactions=25, otc=None)
Agg(open=13.54, high=13.61, low=13.53, close=13.61, volume=6514, vwap=13.5504, timestamp=1678748400000, transactions=32, otc=None)
Agg(open=13.49, high=13.5, low=13.48, close=13.5, volume=4995, vwap=13.4893, timestamp=1678780800000, transactions=12, otc=None)
Agg(open=13.6, high=13.6, low=13.6, close=13.6, volume=350, vwap=13.5962, timestamp=1678784400000, transactions=3, otc=None)
Agg(open=13.55, high=13.55, low=13.55, close=13.55, volume=964, vwap=13.55, timestamp=1678788000000, transactions=1, otc=None)
Agg(open=13.59, high=13.68, low=13.59, close=13.62, volume=9420, vwap=13.6334, timestamp=1678791600000, transactions=44, otc=None)
Agg(open=13.63, high=13.9, low=13.6, close=13.81, volume=102957, vwap=13.72, timestamp=1678795200000, transactions=402, otc=None)
Agg(open=13.815, high=14.04, low=13.81, close=13.9289, volume=2064336.0, vwap=13.9264, timestamp=1678798800000, transactions=11064, otc=None)
Agg(open=13.925, high=13.995, low=13.7, close=13.9, volume=1757357.0, vwap=13.8698, timestamp=1678802400000, transactions=12071, otc=None)
Agg(open=13.9, high=14.06, low=13.9, close=13.9395, volume=2766999.0, vwap=14.0108, timestamp=1678806000000, transactions=8692, otc=None)
Agg(open=13.93, high=13.96, low=13.705, close=13.735, volume=941138, vwap=13.8477, timestamp=1678809600000, transactions=5928, otc=None)
Agg(open=13.735, high=13.75, low=13.47, close=13.5151, volume=1710465.0, vwap=13.5737, timestamp=1678813200000, transactions=11343, otc=None)
Agg(open=13.52, high=13.535, low=13.345, close=13.38, volume=2417060.0, vwap=13.4119, timestamp=1678816800000, transactions=15027, otc=None)
Agg(open=13.375, high=13.3961, low=13.24, close=13.355, volume=4131731.0, vwap=13.312, timestamp=1678820400000, transactions=26021, otc=None)
Agg(open=13.35, high=13.49, low=13.3, close=13.39, volume=121841, vwap=13.3471, timestamp=1678824000000, transactions=167, otc=None)
Agg(open=13.39, high=13.39, low=13.34, close=13.34, volume=4454, vwap=13.3788, timestamp=1678827600000, transactions=41, otc=None)
Agg(open=13.35, high=13.36, low=13.3, close=13.36, volume=22493, vwap=13.3326, timestamp=1678831200000, transactions=48, otc=None)
Agg(open=13.37, high=13.39, low=13.35, close=13.35, volume=8895, vwap=13.3643, timestamp=1678834800000, transactions=31, otc=None)
Agg(open=13.3, high=13.39, low=13.25, close=13.25, volume=1442, vwap=13.2885, timestamp=1678870800000, transactions=14, otc=None)
Agg(open=13.15, high=13.15, low=12.8, close=12.8, volume=26332, vwap=12.945, timestamp=1678874400000, transactions=102, otc=None)
Agg(open=12.9, high=13, low=12.85, close=12.9, volume=55836, vwap=12.9149, timestamp=1678878000000, transactions=362, otc=None)
Agg(open=13.04, high=13.04, low=12.7, close=12.77, volume=213608, vwap=12.8461, timestamp=1678881600000, transactions=943, otc=None)
Agg(open=12.77, high=13.115, low=12.72, close=12.9849, volume=4018149.0, vwap=12.929, timestamp=1678885200000, transactions=18907, otc=None)
Agg(open=12.985, high=13.105, low=12.725, close=12.91, volume=3635903.0, vwap=12.9016, timestamp=1678888800000, transactions=22733, otc=None)
Agg(open=12.9199, high=12.985, low=12.8, close=12.8474, volume=2272004.0, vwap=12.8977, timestamp=1678892400000, transactions=14986, otc=None)
Agg(open=12.845, high=12.875, low=12.585, close=12.59, volume=2074878.0, vwap=12.716, timestamp=1678896000000, transactions=12658, otc=None)
Agg(open=12.585, high=12.795, low=12.52, close=12.79, volume=2123046.0, vwap=12.6634, timestamp=1678899600000, transactions=13118, otc=None)
Agg(open=12.7801, high=13, low=12.68, close=12.965, volume=1928380.0, vwap=12.8625, timestamp=1678903200000, transactions=12590, otc=None)
Agg(open=12.97, high=13.01, low=12.82, close=12.92, volume=4173426.0, vwap=12.9059, timestamp=1678906800000, transactions=22563, otc=None)
Agg(open=12.98, high=13, low=12.91, close=12.94, volume=138110, vwap=12.9132, timestamp=1678910400000, transactions=200, otc=None)
