Agg(open=17.5, high=17.5, low=17.5, close=17.5, volume=203, vwap=17.5, timestamp=1685952000000, transactions=4, otc=None)
Agg(open=17.55, high=17.55, low=17.41, close=17.41, volume=6770, vwap=17.5285, timestamp=1685966400000, transactions=15, otc=None)
Agg(open=17.41, high=17.79, low=17.16, close=17.18, volume=770233, vwap=17.6259, timestamp=1685970000000, transactions=6813, otc=None)
Agg(open=17.19, high=17.455, low=17.105, close=17.17, volume=1386603.0, vwap=17.2969, timestamp=1685973600000, transactions=12540, otc=None)
Agg(open=17.17, high=17.485, low=17.15, close=17.335, volume=560501, vwap=17.3177, timestamp=1685977200000, transactions=6347, otc=None)
Agg(open=17.34, high=17.38, low=17.26, close=17.35, volume=329344, vwap=17.3194, timestamp=1685980800000, transactions=4314, otc=None)
Agg(open=17.36, high=17.38, low=17.25, close=17.365, volume=324548, vwap=17.3083, timestamp=1685984400000, transactions=4120, otc=None)
Agg(open=17.365, high=17.38, low=17.18, close=17.26, volume=561267, vwap=17.2703, timestamp=1685988000000, transactions=5553, otc=None)
Agg(open=17.26, high=17.46, low=17.23, close=17.39, volume=1386439.0, vwap=17.3827, timestamp=1685991600000, transactions=11648, otc=None)
Agg(open=17.39, high=17.4, low=17.39, close=17.39, volume=9541, vwap=17.3922, timestamp=1685995200000, transactions=23, otc=None)
Agg(open=17.3901, high=17.3901, low=17.39, close=17.39, volume=2110, vwap=17.39, timestamp=1685998800000, transactions=2, otc=None)
Agg(open=17.39, high=17.39, low=17.39, close=17.39, volume=2556, vwap=17.39, timestamp=1686002400000, transactions=15, otc=None)
Agg(open=17.47, high=17.47, low=16.98, close=17.35, volume=1326, vwap=17.2157, timestamp=1686006000000, transactions=11, otc=None)
Agg(open=17.39, high=17.39, low=17.39, close=17.39, volume=1929, vwap=17.3896, timestamp=1686052800000, transactions=11, otc=None)
Agg(open=17.39, high=17.99, low=17.31, close=17.81, volume=816611, vwap=17.7141, timestamp=1686056400000, transactions=6072, otc=None)
Agg(open=17.82, high=18.39, low=17.815, close=18.39, volume=1045164.0, vwap=18.1398, timestamp=1686060000000, transactions=10425, otc=None)
Agg(open=18.39, high=18.575, low=18.33, close=18.395, volume=858503, vwap=18.4745, timestamp=1686063600000, transactions=9943, otc=None)
Agg(open=18.3903, high=18.475, low=18.2804, close=18.35, volume=561349, vwap=18.3665, timestamp=1686067200000, transactions=7153, otc=None)
Agg(open=18.35, high=18.36, low=18.22, close=18.2367, volume=356892, vwap=18.2781, timestamp=1686070800000, transactions=4595, otc=None)
Agg(open=18.23, high=18.36, low=18.17, close=18.34, volume=522643, vwap=18.2528, timestamp=1686074400000, transactions=6631, otc=None)
Agg(open=18.345, high=18.51, low=18.27, close=18.51, volume=1981706.0, vwap=18.4222, timestamp=1686078000000, transactions=17037, otc=None)
