Agg(open=11.1, high=11.36, low=10.35, close=11, volume=215057, vwap=10.9728, timestamp=1698048000000, transactions=1415, otc=None)
Agg(open=8.8, high=8.84, low=8.75, close=8.75, volume=850, vwap=8.8157, timestamp=1698134400000, transactions=7, otc=None)
Agg(open=8.76, high=8.76, low=8.56, close=8.56, volume=1744, vwap=8.7092, timestamp=1698138000000, transactions=15, otc=None)
Agg(open=8.57, high=8.6, low=8.5, close=8.5, volume=4651, vwap=8.5204, timestamp=1698141600000, transactions=27, otc=None)
Agg(open=8.7, high=8.74, low=8.62, close=8.73, volume=3405, vwap=8.6842, timestamp=1698145200000, transactions=23, otc=None)
Agg(open=8.66, high=8.78, low=8.55, close=8.75, volume=31896, vwap=8.7297, timestamp=1698148800000, transactions=114, otc=None)
Agg(open=8.7992, high=8.8, low=8.55, close=8.765, volume=1536641.0, vwap=8.7115, timestamp=1698152400000, transactions=8894, otc=None)
Agg(open=8.761, high=9, low=8.72, close=8.955, volume=2631234.0, vwap=8.8579, timestamp=1698156000000, transactions=17423, otc=None)
Agg(open=8.955, high=8.99, low=8.9, close=8.975, volume=1106759.0, vwap=8.9443, timestamp=1698159600000, transactions=8556, otc=None)
Agg(open=8.975, high=9.03, low=8.82, close=8.855, volume=791932, vwap=8.9119, timestamp=1698163200000, transactions=6536, otc=None)
Agg(open=8.85, high=8.87, low=8.755, close=8.825, volume=1275104.0, vwap=8.8743, timestamp=1698166800000, transactions=5851, otc=None)
Agg(open=8.825, high=8.885, low=8.81, close=8.835, volume=642890, vwap=8.8523, timestamp=1698170400000, transactions=5501, otc=None)
Agg(open=8.835, high=8.835, low=8.71, close=8.72, volume=2466676.0, vwap=8.7563, timestamp=1698174000000, transactions=12128, otc=None)
Agg(open=8.72, high=8.72, low=8.69, close=8.7, volume=782384, vwap=8.72, timestamp=1698177600000, transactions=16, otc=None)
Agg(open=8.98, high=8.98, low=8.68, close=8.68, volume=367, vwap=8.7673, timestamp=1698224400000, transactions=9, otc=None)
Agg(open=8.6, high=8.6, low=8.6, close=8.6, volume=1000, vwap=8.6, timestamp=1698228000000, transactions=3, otc=None)
Agg(open=8.75, high=8.95, low=8.75, close=8.95, volume=562, vwap=8.9016, timestamp=1698231600000, transactions=7, otc=None)
Agg(open=8.72, high=8.88, low=8.72, close=8.75, volume=922, vwap=8.7819, timestamp=1698235200000, transactions=13, otc=None)
Agg(open=8.7, high=8.82, low=8.535, close=8.58, volume=369296, vwap=8.6361, timestamp=1698238800000, transactions=2743, otc=None)
Agg(open=8.58, high=8.58, low=8.38, close=8.48, volume=1450167.0, vwap=8.4476, timestamp=1698242400000, transactions=10326, otc=None)
Agg(open=8.475, high=8.63, low=8.475, close=8.6, volume=1432894.0, vwap=8.5794, timestamp=1698246000000, transactions=7287, otc=None)
Agg(open=8.605, high=8.665, low=8.55, close=8.605, volume=629616, vwap=8.6135, timestamp=1698249600000, transactions=4806, otc=None)
Agg(open=8.61, high=8.62, low=8.5, close=8.55, volume=556676, vwap=8.5775, timestamp=1698253200000, transactions=4234, otc=None)
Agg(open=8.55, high=8.55, low=8.47, close=8.485, volume=567989, vwap=8.509, timestamp=1698256800000, transactions=4553, otc=None)
Agg(open=8.485, high=8.605, low=8.473, close=8.52, volume=2928998.0, vwap=8.555, timestamp=1698260400000, transactions=13918, otc=None)
Agg(open=8.54, high=8.54, low=8.46, close=8.53, volume=73526, vwap=8.5337, timestamp=1698264000000, transactions=42, otc=None)
Agg(open=8.52, high=8.52, low=8.52, close=8.52, volume=1000, vwap=8.52, timestamp=1698267600000, transactions=2, otc=None)
Agg(open=8.45, high=8.46, low=8.45, close=8.45, volume=1100, vwap=8.4518, timestamp=1698318000000, transactions=8, otc=None)
Agg(open=8.45, high=8.45, low=8.45, close=8.45, volume=117, vwap=8.45, timestamp=1698321600000, transactions=1, otc=None)
Agg(open=8.52, high=8.66, low=8.39, close=8.6, volume=593783, vwap=8.5018, timestamp=1698325200000, transactions=3089, otc=None)
Agg(open=8.605, high=8.63, low=8.505, close=8.59, volume=709149, vwap=8.5701, timestamp=1698328800000, transactions=5938, otc=None)
Agg(open=8.595, high=8.69, low=8.565, close=8.665, volume=409844, vwap=8.6221, timestamp=1698332400000, transactions=3446, otc=None)
Agg(open=8.665, high=8.67, low=8.48, close=8.48, volume=418519, vwap=8.5478, timestamp=1698336000000, transactions=2820, otc=None)
Agg(open=8.485, high=8.585, low=8.48, close=8.565, volume=779370, vwap=8.5142, timestamp=1698339600000, transactions=4013, otc=None)
Agg(open=8.565, high=8.583, low=8.485, close=8.497, volume=1029986.0, vwap=8.5463, timestamp=1698343200000, transactions=5051, otc=None)
Agg(open=8.495, high=8.53, low=8.44, close=8.45, volume=1479832.0, vwap=8.4763, timestamp=1698346800000, transactions=9463, otc=None)
Agg(open=8.45, high=8.45, low=8.45, close=8.45, volume=848413, vwap=8.45, timestamp=1698350400000, transactions=12, otc=None)
Agg(open=8.46, high=8.46, low=8.46, close=8.46, volume=100, vwap=8.46, timestamp=1698361200000, transactions=1, otc=None)
Agg(open=8.5, high=8.57, low=8.31, close=8.34, volume=463043, vwap=8.3785, timestamp=1698411600000, transactions=3626, otc=None)
Agg(open=8.33, high=8.43, low=8.245, close=8.295, volume=714108, vwap=8.3191, timestamp=1698415200000, transactions=6340, otc=None)
Agg(open=8.295, high=8.42, low=8.28, close=8.365, volume=553464, vwap=8.3533, timestamp=1698418800000, transactions=5152, otc=None)
Agg(open=8.37, high=8.41, low=8.32, close=8.325, volume=595950, vwap=8.3624, timestamp=1698422400000, transactions=4459, otc=None)
Agg(open=8.325, high=8.39, low=8.29, close=8.335, volume=758733, vwap=8.333, timestamp=1698426000000, transactions=5765, otc=None)
Agg(open=8.34, high=8.5, low=8.2925, close=8.445, volume=995071, vwap=8.3537, timestamp=1698429600000, transactions=8186, otc=None)
Agg(open=8.445, high=8.49, low=8.34, close=8.35, volume=2028067.0, vwap=8.4118, timestamp=1698433200000, transactions=12014, otc=None)
Agg(open=8.38, high=8.38, low=8.38, close=8.38, volume=95245, vwap=8.38, timestamp=1698436800000, transactions=16, otc=None)
