Agg(open=11.1497, high=11.1497, low=10.9909, close=10.9909, volume=6900, vwap=11.129, timestamp=1690200000000, transactions=2, otc=None)
Agg(open=11.1435, high=11.1435, low=10.885, close=10.885, volume=375521, vwap=10.9662, timestamp=1690203600000, transactions=2423, otc=None)
Agg(open=10.882, high=11.01, low=10.815, close=10.825, volume=625157, vwap=10.9071, timestamp=1690207200000, transactions=3408, otc=None)
Agg(open=10.825, high=10.87, low=10.75, close=10.795, volume=387767, vwap=10.7973, timestamp=1690210800000, transactions=3328, otc=None)
Agg(open=10.795, high=10.795, low=10.68, close=10.695, volume=510838, vwap=10.7382, timestamp=1690214400000, transactions=3318, otc=None)
Agg(open=10.695, high=10.725, low=10.565, close=10.66, volume=861718, vwap=10.7489, timestamp=1690218000000, transactions=3912, otc=None)
Agg(open=10.6584, high=10.758, low=10.65, close=10.72, volume=280915, vwap=10.7205, timestamp=1690221600000, transactions=2960, otc=None)
Agg(open=10.715, high=10.79, low=10.69, close=10.72, volume=749736, vwap=10.7488, timestamp=1690225200000, transactions=5702, otc=None)
Agg(open=10.73, high=10.77, low=10.73, close=10.77, volume=41581, vwap=10.7302, timestamp=1690228800000, transactions=11, otc=None)
Agg(open=10.73, high=10.73, low=10.73, close=10.73, volume=200, vwap=10.73, timestamp=1690239600000, transactions=1, otc=None)
Agg(open=10.5, high=10.5, low=10.5, close=10.5, volume=252, vwap=10.5244, timestamp=1690272000000, transactions=4, otc=None)
Agg(open=11.24, high=11.24, low=11.24, close=11.24, volume=500, vwap=11.24, timestamp=1690275600000, transactions=2, otc=None)
Agg(open=10.8, high=10.8, low=10.8, close=10.8, volume=250, vwap=10.8, timestamp=1690282800000, transactions=2, otc=None)
Agg(open=10.5533, high=11.34, low=10.5533, close=10.6, volume=1151, vwap=10.6976, timestamp=1690286400000, transactions=14, otc=None)
Agg(open=10.61, high=10.745, low=10.6, close=10.72, volume=248176, vwap=10.6658, timestamp=1690290000000, transactions=2261, otc=None)
Agg(open=10.715, high=10.91, low=10.71, close=10.83, volume=446574, vwap=10.8361, timestamp=1690293600000, transactions=4186, otc=None)
Agg(open=10.83, high=10.86, low=10.78, close=10.858, volume=131478, vwap=10.8149, timestamp=1690297200000, transactions=1570, otc=None)
Agg(open=10.855, high=10.88, low=10.76, close=10.845, volume=218517, vwap=10.8065, timestamp=1690300800000, transactions=1496, otc=None)
Agg(open=10.8499, high=10.8499, low=10.79, close=10.8355, volume=103604, vwap=10.818, timestamp=1690304400000, transactions=1394, otc=None)
Agg(open=10.835, high=10.875, low=10.815, close=10.815, volume=199111, vwap=10.8542, timestamp=1690308000000, transactions=2251, otc=None)
Agg(open=10.815, high=10.825, low=10.69, close=10.73, volume=642259, vwap=10.7339, timestamp=1690311600000, transactions=6223, otc=None)
Agg(open=10.73, high=10.73, low=10.51, close=10.51, volume=7749, vwap=10.7137, timestamp=1690315200000, transactions=14, otc=None)
Agg(open=10.67, high=10.8, low=10.67, close=10.8, volume=232, vwap=10.7372, timestamp=1690318800000, transactions=2, otc=None)
Agg(open=10.6, high=10.6, low=10.6, close=10.6, volume=450, vwap=10.6, timestamp=1690326000000, transactions=1, otc=None)
Agg(open=10.73, high=10.73, low=10.73, close=10.73, volume=100, vwap=10.73, timestamp=1690369200000, transactions=1, otc=None)
Agg(open=10.75, high=10.97, low=10.75, close=10.92, volume=199378, vwap=10.8603, timestamp=1690376400000, transactions=1705, otc=None)
Agg(open=10.92, high=10.9475, low=10.73, close=10.75, volume=370026, vwap=10.8793, timestamp=1690380000000, transactions=3121, otc=None)
Agg(open=10.745, high=10.87, low=10.743, close=10.85, volume=120281, vwap=10.8289, timestamp=1690383600000, transactions=1495, otc=None)
Agg(open=10.845, high=10.9, low=10.82, close=10.885, volume=107665, vwap=10.8561, timestamp=1690387200000, transactions=1255, otc=None)
Agg(open=10.8875, high=10.89, low=10.83, close=10.85, volume=102038, vwap=10.8606, timestamp=1690390800000, transactions=1270, otc=None)
Agg(open=10.85, high=10.99, low=10.84, close=10.965, volume=185984, vwap=10.9165, timestamp=1690394400000, transactions=2247, otc=None)
Agg(open=10.97, high=10.98, low=10.865, close=10.93, volume=815724, vwap=10.9204, timestamp=1690398000000, transactions=6561, otc=None)
Agg(open=10.93, high=10.93, low=10.93, close=10.93, volume=47009, vwap=10.93, timestamp=1690401600000, transactions=12, otc=None)
Agg(open=11.06, high=11.06, low=11.06, close=11.06, volume=100, vwap=11.06, timestamp=1690408800000, transactions=1, otc=None)
Agg(open=11.17, high=11.488, low=10.93, close=10.93, volume=2296, vwap=10.9775, timestamp=1690459200000, transactions=6, otc=None)
Agg(open=10.96, high=11.135, low=10.96, close=11.01, volume=174791, vwap=11.0459, timestamp=1690462800000, transactions=990, otc=None)
Agg(open=11.005, high=11.02, low=10.86, close=10.935, volume=238815, vwap=10.9592, timestamp=1690466400000, transactions=1556, otc=None)
Agg(open=10.94, high=11.015, low=10.915, close=11.005, volume=112613, vwap=10.9802, timestamp=1690470000000, transactions=1066, otc=None)
Agg(open=11.005, high=11.05, low=10.99, close=11.005, volume=115788, vwap=11.0129, timestamp=1690473600000, transactions=1090, otc=None)
Agg(open=11.01, high=11.02, low=10.8512, close=10.865, volume=120714, vwap=10.914, timestamp=1690477200000, transactions=1437, otc=None)
Agg(open=10.865, high=10.875, low=10.73, close=10.745, volume=170804, vwap=10.7833, timestamp=1690480800000, transactions=1895, otc=None)
Agg(open=10.74, high=10.82, low=10.735, close=10.81, volume=725730, vwap=10.7821, timestamp=1690484400000, transactions=4854, otc=None)
Agg(open=10.8, high=10.8, low=10.8, close=10.8, volume=9384, vwap=10.8, timestamp=1690488000000, transactions=7, otc=None)
