Agg(open=11.85, high=11.85, low=11.84, close=11.84, volume=297, vwap=11.8434, timestamp=1681718400000, transactions=2, otc=None)
Agg(open=11.81, high=11.89, low=11.8, close=11.85, volume=3604, vwap=11.8207, timestamp=1681729200000, transactions=24, otc=None)
Agg(open=11.7292, high=11.9, low=11.7292, close=11.83, volume=4877, vwap=11.873, timestamp=1681732800000, transactions=26, otc=None)
Agg(open=11.83, high=11.87, low=11.555, close=11.7, volume=668442, vwap=11.7063, timestamp=1681736400000, transactions=4126, otc=None)
Agg(open=11.7017, high=11.83, low=11.55, close=11.575, volume=713737, vwap=11.7195, timestamp=1681740000000, transactions=5924, otc=None)
Agg(open=11.575, high=11.755, low=11.47, close=11.73, volume=1195651.0, vwap=11.6122, timestamp=1681743600000, transactions=7221, otc=None)
Agg(open=11.73, high=11.79, low=11.5, close=11.525, volume=387491, vwap=11.6091, timestamp=1681747200000, transactions=3093, otc=None)
Agg(open=11.52, high=11.66, low=11.52, close=11.61, volume=335981, vwap=11.6004, timestamp=1681750800000, transactions=3094, otc=None)
Agg(open=11.61, high=11.61, low=11.48, close=11.5, volume=490771, vwap=11.5317, timestamp=1681754400000, transactions=3661, otc=None)
Agg(open=11.505, high=11.65, low=11.41, close=11.41, volume=1526968.0, vwap=11.5132, timestamp=1681758000000, transactions=9663, otc=None)
Agg(open=11.41, high=11.47, low=11.41, close=11.47, volume=75772, vwap=11.4101, timestamp=1681761600000, transactions=15, otc=None)
Agg(open=11.43, high=11.43, low=11.41, close=11.41, volume=1100, vwap=11.4282, timestamp=1681765200000, transactions=10, otc=None)
Agg(open=11.41, high=11.43, low=11.38, close=11.38, volume=724, vwap=11.4072, timestamp=1681768800000, transactions=6, otc=None)
Agg(open=11.38, high=11.38, low=11.31, close=11.31, volume=611, vwap=11.3542, timestamp=1681772400000, transactions=5, otc=None)
Agg(open=11.49, high=11.49, low=11.49, close=11.49, volume=200, vwap=11.49, timestamp=1681812000000, transactions=2, otc=None)
Agg(open=11.42, high=11.54, low=11.42, close=11.54, volume=781, vwap=11.4981, timestamp=1681815600000, transactions=7, otc=None)
Agg(open=11.5499, high=11.55, low=11.49, close=11.49, volume=12717, vwap=11.5002, timestamp=1681819200000, transactions=19, otc=None)
Agg(open=11.5, high=11.5, low=11.36, close=11.39, volume=371844, vwap=11.443, timestamp=1681822800000, transactions=2871, otc=None)
Agg(open=11.382, high=11.55, low=11.26, close=11.485, volume=937271, vwap=11.4014, timestamp=1681826400000, transactions=6406, otc=None)
Agg(open=11.48, high=11.52, low=11.39, close=11.52, volume=821613, vwap=11.4581, timestamp=1681830000000, transactions=4620, otc=None)
Agg(open=11.52, high=11.615, low=11.49, close=11.51, volume=335313, vwap=11.554, timestamp=1681833600000, transactions=3236, otc=None)
