Agg(open=8, high=8, low=8, close=8, volume=1500, vwap=8, timestamp=1696852800000, transactions=1, otc=None)
Agg(open=7.93, high=8.02, low=7.73, close=7.765, volume=284436, vwap=7.798, timestamp=1696856400000, transactions=1773, otc=None)
Agg(open=7.77, high=7.825, low=7.575, close=7.58, volume=624530, vwap=7.7044, timestamp=1696860000000, transactions=3811, otc=None)
Agg(open=7.5814, high=7.605, low=7.455, close=7.56, volume=991168, vwap=7.5365, timestamp=1696863600000, transactions=5146, otc=None)
Agg(open=7.555, high=7.56, low=7.36, close=7.395, volume=804643, vwap=7.4217, timestamp=1696867200000, transactions=4041, otc=None)
Agg(open=7.395, high=7.49, low=7.23, close=7.4801, volume=1197749.0, vwap=7.3173, timestamp=1696870800000, transactions=4985, otc=None)
Agg(open=7.4895, high=7.72, low=7.432, close=7.685, volume=1062084.0, vwap=7.5782, timestamp=1696874400000, transactions=5448, otc=None)
Agg(open=7.7, high=7.71, low=7.25, close=7.645, volume=913847, vwap=7.6723, timestamp=1696878000000, transactions=5536, otc=None)
Agg(open=7.63, high=7.63, low=7.63, close=7.63, volume=200, vwap=7.63, timestamp=1696881600000, transactions=1, otc=None)
Agg(open=7.66, high=7.66, low=7.66, close=7.66, volume=3406, vwap=7.66, timestamp=1696885200000, transactions=1, otc=None)
Agg(open=7.7, high=7.8, low=7.69, close=7.8, volume=400, vwap=7.72, timestamp=1696892400000, transactions=4, otc=None)
Agg(open=7.66, high=7.66, low=7.66, close=7.66, volume=3134, vwap=7.66, timestamp=1696939200000, transactions=2, otc=None)
Agg(open=7.77, high=7.82, low=7.58, close=7.6116, volume=208881, vwap=7.6255, timestamp=1696942800000, transactions=1463, otc=None)
Agg(open=7.615, high=7.74, low=7.6111, close=7.695, volume=199229, vwap=7.6847, timestamp=1696946400000, transactions=1625, otc=None)
Agg(open=7.695, high=7.81, low=7.695, close=7.785, volume=223056, vwap=7.7453, timestamp=1696950000000, transactions=1204, otc=None)
Agg(open=7.785, high=7.88, low=7.775, close=7.82, volume=592006, vwap=7.8243, timestamp=1696953600000, transactions=1920, otc=None)
Agg(open=7.82, high=7.88, low=7.795, close=7.845, volume=278619, vwap=7.8395, timestamp=1696957200000, transactions=1387, otc=None)
Agg(open=7.845, high=7.86, low=7.82, close=7.825, volume=176033, vwap=7.8377, timestamp=1696960800000, transactions=1119, otc=None)
Agg(open=7.8201, high=7.83, low=7.77, close=7.78, volume=489244, vwap=7.8028, timestamp=1696964400000, transactions=2739, otc=None)
Agg(open=7.7784, high=7.7784, low=7.7784, close=7.7784, volume=100, vwap=7.7784, timestamp=1696971600000, transactions=1, otc=None)
Agg(open=7.78, high=7.78, low=7.68, close=7.695, volume=124521, vwap=7.7229, timestamp=1697029200000, transactions=913, otc=None)
Agg(open=7.695, high=7.735, low=7.55, close=7.595, volume=377697, vwap=7.6174, timestamp=1697032800000, transactions=2760, otc=None)
