Agg(open=5, high=5, low=4.97, close=4.97, volume=1285, vwap=4.9887, timestamp=1682334000000, transactions=5, otc=None)
Agg(open=4.9, high=4.9, low=4.87, close=4.89, volume=195021, vwap=4.8997, timestamp=1682452800000, transactions=30, otc=None)
Agg(open=4.89, high=4.9, low=4.89, close=4.9, volume=2900, vwap=4.8969, timestamp=1682456400000, transactions=11, otc=None)
Agg(open=4.9, high=4.9, low=4.9, close=4.9, volume=101, vwap=4.8999, timestamp=1682460000000, transactions=2, otc=None)
Agg(open=4.89, high=4.9, low=4.89, close=4.9, volume=3165, vwap=4.8971, timestamp=1682463600000, transactions=7, otc=None)
Agg(open=4.99, high=4.99, low=4.99, close=4.99, volume=150, vwap=4.99, timestamp=1682499600000, transactions=1, otc=None)
Agg(open=4.9, high=4.9, low=4.87, close=4.88, volume=2105, vwap=4.8852, timestamp=1682506800000, transactions=9, otc=None)
Agg(open=4.9, high=4.9, low=4.85, close=4.88, volume=9190, vwap=4.8729, timestamp=1682510400000, transactions=27, otc=None)
Agg(open=4.87, high=4.91, low=4.83, close=4.83, volume=1121033.0, vwap=4.8672, timestamp=1682514000000, transactions=2588, otc=None)
Agg(open=4.835, high=4.8655, low=4.78, close=4.8569, volume=2851913.0, vwap=4.8327, timestamp=1682517600000, transactions=6038, otc=None)
Agg(open=4.855, high=4.9092, low=4.85, close=4.895, volume=2343321.0, vwap=4.8748, timestamp=1682521200000, transactions=5523, otc=None)
Agg(open=4.895, high=4.92, low=4.87, close=4.87, volume=1288482.0, vwap=4.8926, timestamp=1682524800000, transactions=3326, otc=None)
Agg(open=4.88, high=4.89, low=4.82, close=4.825, volume=2428381.0, vwap=4.8517, timestamp=1682528400000, transactions=4700, otc=None)
Agg(open=4.82, high=4.83, low=4.78, close=4.805, volume=1545768.0, vwap=4.8115, timestamp=1682532000000, transactions=5134, otc=None)
Agg(open=4.81, high=4.84, low=4.78, close=4.82, volume=3298312.0, vwap=4.8114, timestamp=1682535600000, transactions=8649, otc=None)
Agg(open=4.83, high=4.85, low=4.82, close=4.83, volume=78675, vwap=4.8303, timestamp=1682539200000, transactions=31, otc=None)
Agg(open=4.88, high=4.88, low=4.88, close=4.88, volume=10111, vwap=4.88, timestamp=1682546400000, transactions=3, otc=None)
Agg(open=4.86, high=4.86, low=4.8596, close=4.8596, volume=1274, vwap=4.8599, timestamp=1682550000000, transactions=4, otc=None)
Agg(open=4.84, high=4.84, low=4.84, close=4.84, volume=100, vwap=4.84, timestamp=1682593200000, transactions=1, otc=None)
Agg(open=4.89, high=4.89, low=4.803, close=4.8588, volume=11248, vwap=4.8824, timestamp=1682596800000, transactions=25, otc=None)
Agg(open=4.85, high=4.98, low=4.84, close=4.9764, volume=2766016.0, vwap=4.9006, timestamp=1682600400000, transactions=5487, otc=None)
Agg(open=4.975, high=5.02, low=4.92, close=4.945, volume=3395668.0, vwap=4.972, timestamp=1682604000000, transactions=7778, otc=None)
Agg(open=4.945, high=4.96, low=4.89, close=4.955, volume=3510649.0, vwap=4.9263, timestamp=1682607600000, transactions=7567, otc=None)
Agg(open=4.96, high=4.99, low=4.92, close=4.9801, volume=1641257.0, vwap=4.949, timestamp=1682611200000, transactions=3965, otc=None)
Agg(open=4.99, high=5.04, low=4.97, close=5.02, volume=3524366.0, vwap=5.004, timestamp=1682614800000, transactions=6215, otc=None)
Agg(open=5.025, high=5.04, low=4.995, close=5.015, volume=4199609.0, vwap=5.0179, timestamp=1682618400000, transactions=7379, otc=None)
Agg(open=5.015, high=5.04, low=5, close=5.04, volume=4301882.0, vwap=5.0141, timestamp=1682622000000, transactions=12773, otc=None)
Agg(open=5.03, high=5.25, low=4.97, close=5, volume=285438, vwap=5.0985, timestamp=1682625600000, transactions=269, otc=None)
Agg(open=5.02, high=5.03, low=4.98, close=5.03, volume=40311, vwap=5.0122, timestamp=1682629200000, transactions=30, otc=None)
Agg(open=5.03, high=5.03, low=5, close=5.02, volume=23356, vwap=5.0227, timestamp=1682632800000, transactions=19, otc=None)
Agg(open=5.02, high=5.05, low=5, close=5.05, volume=6240, vwap=5.0281, timestamp=1682636400000, transactions=6, otc=None)
Agg(open=5.06, high=5.06, low=5.06, close=5.06, volume=500, vwap=5.06, timestamp=1682679600000, transactions=9, otc=None)
Agg(open=5.02, high=5.15, low=5, close=5.06, volume=31059, vwap=5.0753, timestamp=1682683200000, transactions=53, otc=None)
Agg(open=5.08, high=5.235, low=5.04, close=5.1, volume=3991685.0, vwap=5.1279, timestamp=1682686800000, transactions=9427, otc=None)
Agg(open=5.095, high=5.19, low=5.05, close=5.15, volume=7994258.0, vwap=5.1131, timestamp=1682690400000, transactions=14835, otc=None)
Agg(open=5.15, high=5.355, low=5.14, close=5.305, volume=8891909.0, vwap=5.2739, timestamp=1682694000000, transactions=13418, otc=None)
Agg(open=5.305, high=5.3192, low=5.21, close=5.25, volume=5056917.0, vwap=5.2711, timestamp=1682697600000, transactions=8363, otc=None)
Agg(open=5.245, high=5.27, low=5.195, close=5.22, volume=3307907.0, vwap=5.2351, timestamp=1682701200000, transactions=6843, otc=None)
Agg(open=5.22, high=5.3, low=5.22, close=5.235, volume=2757071.0, vwap=5.2479, timestamp=1682704800000, transactions=6011, otc=None)
Agg(open=5.23, high=5.25, low=5.18, close=5.18, volume=7634315.0, vwap=5.2257, timestamp=1682708400000, transactions=14475, otc=None)
Agg(open=5.19, high=5.22, low=5.17, close=5.17, volume=116672, vwap=5.1899, timestamp=1682712000000, transactions=20, otc=None)
Agg(open=5.22, high=5.22, low=5.22, close=5.22, volume=1000, vwap=5.22, timestamp=1682715600000, transactions=1, otc=None)
Agg(open=5.22, high=5.22, low=5.19, close=5.19, volume=1862, vwap=5.2066, timestamp=1682719200000, transactions=3, otc=None)
